slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1771953300,158,6,6,37824
btc-updown-15m-1771963200,192,4,2,45636
btc-updown-15m-1771973100,152,0,0,34926
btc-updown-15m-1771982100,154,0,0,37073
btc-updown-15m-1771992000,272,16,8,65725
btc-updown-15m-1772001900,66,0,0,15706
btc-updown-15m-1772011800,98,2,2,22773
btc-updown-15m-1772020800,206,8,2,48923
btc-updown-15m-1772030700,66,0,0,16206
btc-updown-15m-1772040600,230,10,6,50701
btc-updown-15m-1772050500,180,2,2,43479
btc-updown-15m-1772060400,308,6,6,74796
btc-updown-15m-1772069400,272,0,0,65476
btc-updown-15m-1772079300,304,0,0,72213
btc-updown-15m-1772089200,186,2,2,44552
btc-updown-15m-1772099100,124,6,4,30144
btc-updown-15m-1772109000,172,0,0,41429
btc-updown-15m-1772118000,352,8,0,84794
btc-updown-15m-1772127900,434,4,0,104728
btc-updown-15m-1772137800,182,2,0,43757
btc-updown-15m-1772147700,182,2,0,43894
btc-updown-15m-1772157600,224,4,2,53734
btc-updown-15m-1772166600,170,2,0,41120
btc-updown-15m-1772176500,212,0,0,50989
btc-updown-15m-1772186400,296,0,0,71139
btc-updown-15m-1772196300,272,0,0,66619
btc-updown-15m-1772206200,368,0,0,89716
btc-updown-15m-1772215200,358,4,0,87137
btc-updown-15m-1772225100,426,4,0,102269
btc-updown-15m-1772235000,272,6,0,65005
btc-updown-15m-1772244900,140,6,0,34149
btc-updown-15m-1772253900,220,4,2,53648
btc-updown-15m-1772263800,104,2,2,25457
btc-updown-15m-1772273700,102,4,4,24573
btc-updown-15m-1772283600,262,0,0,63947
btc-updown-15m-1772293500,402,2,2,98112
btc-updown-15m-1772302500,370,6,2,89745
btc-updown-15m-1772312400,94,0,0,23071
btc-updown-15m-1772322300,204,2,2,50579
btc-updown-15m-1772323200,294,6,6,71417
btc-updown-15m-1772334000,300,2,2,73715
btc-updown-15m-1772344800,210,4,4,50807
btc-updown-15m-1772355600,416,8,8,101765
btc-updown-15m-1772366400,218,2,2,53493
btc-updown-15m-1772377200,256,2,2,61748
btc-updown-15m-1772388000,66,0,0,16065
btc-updown-15m-1772398800,270,2,2,66113
btc-updown-15m-1772409600,278,6,4,67526
btc-updown-15m-1772420400,384,2,2,93777
btc-updown-15m-1772430300,146,2,0,35578
btc-updown-15m-1772441100,156,2,2,37668
btc-updown-15m-1772451900,400,4,2,97422
btc-updown-15m-1772462700,396,4,4,97458
btc-updown-15m-1772473500,320,0,0,78644
btc-updown-15m-1772484300,326,4,0,79499
btc-updown-15m-1772495100,284,6,4,68558
btc-updown-15m-1772505900,398,2,2,97202
btc-updown-15m-1772516700,272,0,0,66527
btc-updown-15m-1772527500,250,2,0,61350
btc-updown-15m-1772538300,448,4,4,110525
btc-updown-15m-1772549100,530,10,4,124553
btc-updown-15m-1772559900,482,6,6,118671
btc-updown-15m-1772570700,222,10,8,54167
btc-updown-15m-1772581500,168,2,2,40931
btc-updown-15m-1772592300,178,2,2,43869
btc-updown-15m-1772603100,394,4,0,95675
btc-updown-15m-1772613900,92,2,2,22790
btc-updown-15m-1772624700,456,0,0,111044
btc-updown-15m-1772634600,644,8,4,156594
btc-updown-15m-1772645400,496,4,4,122428
btc-updown-15m-1772656200,394,2,2,96269
btc-updown-15m-1772667000,328,2,0,80194
btc-updown-15m-1772677800,84,0,0,20596
btc-updown-15m-1772688600,352,2,0,85695
btc-updown-15m-1772699400,158,0,0,38605
btc-updown-15m-1772710200,222,2,2,54537
btc-updown-15m-1772721000,624,6,4,150818
btc-updown-15m-1772731800,624,6,6,153046
btc-updown-15m-1772742600,368,2,0,89843
btc-updown-15m-1772753400,68,0,0,16737
btc-updown-15m-1772764200,254,0,0,62220
btc-updown-15m-1772775000,424,8,4,103201
btc-updown-15m-1772785800,368,2,0,89369
btc-updown-15m-1772796600,318,4,4,76497
btc-updown-15m-1772807400,706,6,6,174116
btc-updown-15m-1772818200,318,2,0,77959
btc-updown-15m-1772829000,492,4,2,120627
btc-updown-15m-1772838900,244,4,0,59752
btc-updown-15m-1772849700,198,0,0,48352
btc-updown-15m-1772860500,250,2,2,61262
btc-updown-15m-1772871300,210,2,2,51210
btc-updown-15m-1772882100,312,0,0,76548
btc-updown-15m-1772892900,232,10,8,57148
btc-updown-15m-1772903700,220,6,2,53275
btc-updown-15m-1772914500,304,2,0,73501
btc-updown-15m-1772925300,194,0,0,47473
btc-updown-15m-1772936100,178,0,0,43770
btc-updown-15m-1772946900,182,0,0,44442
btc-updown-15m-1772957700,198,0,0,48734
btc-updown-15m-1772968500,180,2,2,44113
btc-updown-15m-1772979300,288,0,0,71094
btc-updown-15m-1772990100,298,4,4,72219
btc-updown-15m-1773000900,258,2,2,63182
btc-updown-15m-1773011700,304,0,0,74578
btc-updown-15m-1773022500,488,4,2,120801
btc-updown-15m-1773033300,348,0,0,85178
btc-updown-15m-1773044100,374,2,0,91893
btc-updown-15m-1773054000,296,0,0,72196
btc-updown-15m-1773064800,630,8,8,154081
btc-updown-15m-1773075600,476,4,4,117801
btc-updown-15m-1773086400,434,2,0,106288
btc-updown-15m-1773097200,318,4,4,77835
btc-updown-15m-1773108000,346,4,2,85555
btc-updown-15m-1773118800,348,4,2,86345
btc-updown-15m-1773129600,364,0,0,89073
btc-updown-15m-1773140400,374,2,0,92231
btc-updown-15m-1773151200,550,8,2,132585
btc-updown-15m-1773162000,442,4,4,108907
btc-updown-15m-1773172800,376,4,4,91076
btc-updown-15m-1773183600,286,2,2,69867
btc-updown-15m-1773194400,322,0,0,78225
btc-updown-15m-1773205200,294,4,2,72175
btc-updown-15m-1773216000,404,8,2,99160
btc-updown-15m-1773226800,432,2,2,105921
btc-updown-15m-1773237600,588,2,2,142819
btc-updown-15m-1773248400,218,0,0,53981
btc-updown-15m-1773258300,404,4,4,98674
btc-updown-15m-1773269100,402,8,4,98783
btc-updown-15m-1773279900,214,0,0,52266
btc-updown-15m-1773290700,272,2,2,66450
btc-updown-15m-1773301500,142,0,0,35037
btc-updown-15m-1773312300,396,4,0,95666
btc-updown-15m-1773323100,454,4,2,109585
btc-updown-15m-1773333900,438,0,0,108145
btc-updown-15m-1773344700,294,2,0,71954
btc-updown-15m-1773355500,272,4,0,66200
btc-updown-15m-1773366300,302,4,2,73139
btc-updown-15m-1773377100,206,0,0,50173
btc-updown-15m-1773387900,394,6,4,96582
btc-updown-15m-1773398700,306,4,2,74937
btc-updown-15m-1773409500,518,6,4,126954
btc-updown-15m-1773420300,324,2,2,79443
btc-updown-15m-1773431100,322,0,0,78517
btc-updown-15m-1773441900,264,0,0,64053
btc-updown-15m-1773452700,228,2,2,55265
btc-updown-15m-1773462600,224,6,2,54026
btc-updown-15m-1773473400,192,4,2,46316
btc-updown-15m-1773484200,358,0,0,86498
btc-updown-15m-1773495000,238,2,2,58020
btc-updown-15m-1773505800,298,4,0,71842
btc-updown-15m-1773516600,206,2,2,49754
btc-updown-15m-1773527400,258,4,0,62004
btc-updown-15m-1773538200,270,4,0,65354
btc-updown-15m-1773549000,356,4,0,86028
btc-updown-15m-1773559800,186,0,0,44833
btc-updown-15m-1773570600,226,2,0,54995
btc-updown-15m-1773581400,218,4,2,52221
btc-updown-15m-1773592200,242,4,0,58421
btc-updown-15m-1773603000,258,4,4,61765
btc-updown-15m-1773613800,142,0,0,33920
btc-updown-15m-1773624600,314,6,0,75662
btc-updown-15m-1773635400,370,2,2,90353
btc-updown-15m-1773646200,84,2,0,20091
btc-updown-15m-1773657000,82,0,0,20084
btc-updown-15m-1773666900,216,2,2,51240
btc-updown-15m-1773677700,298,8,4,71758
btc-updown-15m-1773688500,326,2,2,77935
btc-updown-15m-1773699300,242,0,0,58731
btc-updown-15m-1773710100,334,2,2,79840
btc-updown-15m-1773720900,102,0,0,24030
btc-updown-15m-1773731700,334,4,2,81644
btc-updown-15m-1773742500,208,2,0,49803
btc-updown-15m-1773753300,242,12,8,57824
btc-updown-15m-1773764100,140,2,0,33912
btc-updown-15m-1773774900,230,4,4,53432
btc-updown-15m-1773785700,92,2,2,22003
btc-updown-15m-1773796500,276,4,4,66435
btc-updown-15m-1773807300,202,2,2,48353
btc-updown-15m-1773818100,118,2,2,27763
btc-updown-15m-1773828900,170,4,2,40638
btc-updown-15m-1773839700,358,2,2,87265
btc-updown-15m-1773850500,504,4,2,122693
btc-updown-15m-1773861300,514,2,2,125607
btc-updown-15m-1773871200,98,0,0,24010
btc-updown-15m-1773882000,356,2,0,86633
btc-updown-15m-1773892800,118,0,0,28715
btc-updown-15m-1773903600,148,0,0,36269
btc-updown-15m-1773914400,272,0,0,65996
btc-updown-15m-1773925200,376,0,0,90792
btc-updown-15m-1773936000,444,0,0,108016
btc-updown-15m-1773946800,192,0,0,46629
btc-updown-15m-1773957600,278,6,2,66968
btc-updown-15m-1773968400,2,0,0,688
btc-updown-15m-1773979200,118,2,2,28290
btc-updown-15m-1773990000,74,0,0,17450
btc-updown-15m-1774000800,226,4,2,55078
btc-updown-15m-1774011600,336,0,0,81821
btc-updown-15m-1774022400,334,4,2,81633
btc-updown-15m-1774033200,472,4,2,115954
btc-updown-15m-1774044000,92,0,0,22453
btc-updown-15m-1774054800,174,2,2,42091
btc-updown-15m-1774065600,124,0,0,30076
btc-updown-15m-1774075500,186,2,2,45175
btc-updown-15m-1774086300,188,6,2,45383
btc-updown-15m-1774097100,128,2,0,31323
btc-updown-15m-1774107900,178,4,0,42687
btc-updown-15m-1774118700,80,0,0,19761
btc-updown-15m-1774129500,212,8,2,50803
btc-updown-15m-1774140300,228,6,4,55393
btc-updown-15m-1774151100,232,2,0,56724
btc-updown-15m-1774161900,194,2,2,47132
btc-updown-15m-1774172700,242,2,2,59015
btc-updown-15m-1774183500,250,4,0,60748
btc-updown-15m-1774194300,236,2,0,57794
btc-updown-15m-1774205100,168,0,0,40870
btc-updown-15m-1774215900,212,0,0,51749
btc-updown-15m-1774226700,418,10,6,102261
btc-updown-15m-1774237500,192,2,0,46570
btc-updown-15m-1774248300,462,2,2,113259
btc-updown-15m-1774259100,338,2,2,82419
btc-updown-15m-1774269900,654,4,2,160906
btc-updown-15m-1774279800,648,6,4,158193
btc-updown-15m-1774290600,234,2,2,56999
btc-updown-15m-1774301400,138,0,0,33911
btc-updown-15m-1774312200,364,2,2,89465
btc-updown-15m-1774323000,216,8,0,52353
btc-updown-15m-1774333800,140,4,2,33910
btc-updown-15m-1774344600,230,2,2,56260
btc-updown-15m-1774355400,100,0,0,24843
btc-updown-15m-1774366200,412,4,0,100358
btc-updown-15m-1774377000,70,2,0,17174
btc-updown-15m-1774387800,120,2,0,29553
btc-updown-15m-1774398600,148,0,0,36711
btc-updown-15m-1774409400,70,0,0,17638
btc-updown-15m-1774420200,242,2,2,59324
btc-updown-15m-1774431000,252,4,2,61582
btc-updown-15m-1774441800,334,2,0,81677
btc-updown-15m-1774452600,380,8,8,93760
btc-updown-15m-1774463400,220,0,0,54061
btc-updown-15m-1774474200,170,2,0,41722
btc-updown-15m-1774485000,176,4,2,42835
btc-updown-15m-1774494900,104,0,0,25284
btc-updown-15m-1774505700,232,0,0,56809
btc-updown-15m-1774516500,234,2,0,57554
btc-updown-15m-1774527300,200,8,4,48670
btc-updown-15m-1774538100,294,2,0,71859
btc-updown-15m-1774548900,198,6,6,48742
btc-updown-15m-1774559700,124,0,0,30307
btc-updown-15m-1774570500,172,2,0,42294
btc-updown-15m-1774581300,226,2,2,55410
btc-updown-15m-1774592100,276,6,2,67809
btc-updown-15m-1774602900,150,2,0,36904
btc-updown-15m-1774613700,326,4,0,80311
btc-updown-15m-1774624500,470,2,2,115629
btc-updown-15m-1774635300,358,0,0,88340
btc-updown-15m-1774646100,134,2,0,32755
btc-updown-15m-1774656900,156,0,0,38574
btc-updown-15m-1774667700,142,2,0,34737
btc-updown-15m-1774678500,86,2,2,21121
btc-updown-15m-1774689300,124,2,0,30264
btc-updown-15m-1774699200,144,6,4,35094
btc-updown-15m-1774710000,166,0,0,40672
btc-updown-15m-1774720800,136,0,0,33141
btc-updown-15m-1774731600,148,0,0,35920
btc-updown-15m-1774742400,136,4,2,32973
btc-updown-15m-1774753200,222,4,0,53936
btc-updown-15m-1774764000,110,0,0,27242
btc-updown-15m-1774774800,184,2,0,44473
btc-updown-15m-1774785600,204,2,0,49770
btc-updown-15m-1774796400,162,2,0,39351
btc-updown-15m-1774807200,130,6,2,31878
btc-updown-15m-1774818000,128,2,0,31359
btc-updown-15m-1774828800,256,4,4,63213
btc-updown-15m-1774839600,230,4,4,56681
btc-updown-15m-1774850400,218,2,2,53513
btc-updown-15m-1774861200,220,0,0,53933
btc-updown-15m-1774872000,124,2,0,30689
btc-updown-15m-1774882800,310,2,2,76340
btc-updown-15m-1774893600,302,0,0,74352
btc-updown-15m-1774903500,192,2,0,46934
btc-updown-15m-1774914300,226,0,0,55461
btc-updown-15m-1774925100,294,2,2,72014
btc-updown-15m-1774935900,230,4,2,56095
btc-updown-15m-1774946700,296,0,0,72757
btc-updown-15m-1774957500,172,0,0,42756
btc-updown-15m-1774968300,76,0,0,18619
btc-updown-15m-1774979100,404,4,2,99768
btc-updown-15m-1774989900,92,0,0,22506
btc-updown-15m-1775000700,222,0,0,54601
btc-updown-15m-1775001600,178,0,0,43976
btc-updown-15m-1775012400,48,0,0,11601
btc-updown-15m-1775022300,266,4,0,65661
btc-updown-15m-1775033100,232,10,4,56244
btc-updown-15m-1775043000,196,2,2,48156
btc-updown-15m-1775053800,300,4,0,74034
btc-updown-15m-1775063700,206,2,0,50697
btc-updown-15m-1775074500,196,4,2,48061
btc-updown-15m-1775084400,146,0,0,36122
btc-updown-15m-1775095200,232,2,2,57143
btc-updown-15m-1775106000,252,0,0,62025
btc-updown-15m-1775115900,228,4,2,56248
btc-updown-15m-1775126700,362,4,4,89455
btc-updown-15m-1775136600,196,2,2,48274
btc-updown-15m-1775147400,184,2,2,45453
btc-updown-15m-1775157300,288,2,0,70543
btc-updown-15m-1775168100,188,2,2,46135
btc-updown-15m-1775178900,246,0,0,60845
btc-updown-15m-1775188800,152,2,0,37577
btc-updown-15m-1775199600,182,0,0,44509
btc-updown-15m-1775209500,98,2,2,23913
btc-updown-15m-1775220300,230,2,0,56719
btc-updown-15m-1775230200,384,4,0,94897
btc-updown-15m-1775241000,116,2,2,28164
btc-updown-15m-1775250900,116,2,0,28255
btc-updown-15m-1775261700,94,2,0,22907
btc-updown-15m-1775272500,48,0,0,11952
btc-updown-15m-1775282400,82,0,0,20121
btc-updown-15m-1775293200,72,2,2,17471
btc-updown-15m-1775303100,68,4,0,16492
btc-updown-15m-1775313900,56,2,0,13923
btc-updown-15m-1775323800,76,0,0,18676
btc-updown-15m-1775334600,96,0,0,23520
btc-updown-15m-1775345400,76,2,0,18764
btc-updown-15m-1775355300,58,0,0,14612
btc-updown-15m-1775366100,126,6,4,31017
btc-updown-15m-1775376000,58,6,2,14712
btc-updown-15m-1775386800,94,0,0,22994
btc-updown-15m-1775396700,110,0,0,26986
btc-updown-15m-1775407500,58,0,0,14386
btc-updown-15m-1775417400,88,0,0,21313
btc-updown-15m-1775428200,82,2,0,20131
btc-updown-15m-1775439000,138,6,0,34009
btc-updown-15m-1775448900,116,0,0,28745
btc-updown-15m-1775459700,74,0,0,18525
btc-updown-15m-1775469600,98,4,0,24005
btc-updown-15m-1775480400,160,0,0,39229
btc-updown-15m-1775490300,294,4,0,72237
btc-updown-15m-1775501100,140,2,0,34761
btc-updown-15m-1775511900,122,2,0,29997
btc-updown-15m-1775521800,178,2,0,43667
btc-updown-15m-1775532600,172,2,2,42427
btc-updown-15m-1775542500,232,2,0,56781
btc-updown-15m-1775553300,210,6,4,51424
btc-updown-15m-1775563200,242,0,0,59197
btc-updown-15m-1775574000,404,8,2,99452
btc-updown-15m-1775583900,282,2,0,69558
btc-updown-15m-1775594700,208,2,0,51208
btc-updown-15m-1775605500,198,0,0,48560
btc-updown-15m-1775615400,136,2,2,33575
btc-updown-15m-1775626200,258,12,4,63774
btc-updown-15m-1775636100,164,6,4,40556
btc-updown-15m-1775646900,198,0,0,48671
btc-updown-15m-1775656800,422,2,0,103940
btc-updown-15m-1775667600,226,2,2,55381
btc-updown-15m-1775678400,150,0,0,37035
btc-updown-15m-1775688300,160,4,0,39443
btc-updown-15m-1775699100,118,0,0,29111
btc-updown-15m-1775709000,64,2,2,15667
btc-updown-15m-1775719800,170,2,0,41798
btc-updown-15m-1775729700,148,6,2,36713
btc-updown-15m-1775740500,278,2,2,68425
btc-updown-15m-1775750400,422,2,0,103774
btc-updown-15m-1775761200,246,0,0,60588
btc-updown-15m-1775772000,192,2,2,47252
btc-updown-15m-1775781900,236,4,2,57915
btc-updown-15m-1775792700,168,0,0,41647
btc-updown-15m-1775802600,240,12,6,58764
btc-updown-15m-1775813400,172,0,0,42594
btc-updown-15m-1775823300,276,6,2,68008
btc-updown-15m-1775834100,336,0,0,82462
btc-updown-15m-1775844900,150,0,0,36707
btc-updown-15m-1775854800,118,0,0,28811
btc-updown-15m-1775865600,94,0,0,22979
btc-updown-15m-1775875500,110,10,8,26829
btc-updown-15m-1775886300,84,0,0,20807
btc-updown-15m-1775896200,108,0,0,26296
btc-updown-15m-1775907000,108,4,4,26295
btc-updown-15m-1775916900,122,0,0,30006
btc-updown-15m-1775927700,160,2,0,39254
btc-updown-15m-1775938500,148,2,2,36656
btc-updown-15m-1775948400,52,0,0,13000
btc-updown-15m-1775959200,240,6,6,58372
btc-updown-15m-1775969100,126,6,4,30793
btc-updown-15m-1775979900,88,4,2,21591
btc-updown-15m-1775989800,116,2,2,28453
btc-updown-15m-1776000600,158,0,0,38789
btc-updown-15m-1776011400,124,0,0,30008
btc-updown-15m-1776021300,98,2,0,24042
btc-updown-15m-1776032100,180,2,0,43826
btc-updown-15m-1776042000,190,2,0,46812
btc-updown-15m-1776052800,190,6,4,46135
btc-updown-15m-1776062700,184,0,0,45523
btc-updown-15m-1776073500,118,4,0,28833
btc-updown-15m-1776083400,174,2,0,42794
btc-updown-15m-1776094200,188,0,0,46487
btc-updown-15m-1776105000,154,0,0,38283
btc-updown-15m-1776114900,166,0,0,40957
btc-updown-15m-1776125700,244,2,0,60321
btc-updown-15m-1776135600,200,0,0,49408
btc-updown-15m-1776146400,80,2,0,19979
btc-updown-15m-1776156300,186,2,2,45810
btc-updown-15m-1776167100,204,0,0,50279
btc-updown-15m-1776177900,258,4,4,63702
btc-updown-15m-1776187800,176,0,0,43543
btc-updown-15m-1776198600,192,0,0,47467
btc-updown-15m-1776208500,188,2,2,46526
btc-updown-15m-1776219300,208,2,0,51440
btc-updown-15m-1776229200,202,0,0,49499
btc-updown-15m-1776240000,204,2,2,50439
btc-updown-15m-1776249900,216,2,0,53117
btc-updown-15m-1776260700,436,0,0,108547
btc-updown-15m-1776271500,352,2,0,87145
btc-updown-15m-1776281400,90,2,0,21990
btc-updown-15m-1776292200,192,4,2,46864
btc-updown-15m-1776302100,194,2,0,48132
btc-updown-15m-1776312900,188,0,0,46561
btc-updown-15m-1776322800,166,4,0,41320
btc-updown-15m-1776333600,204,2,2,49887
btc-updown-15m-1776344400,154,0,0,37770
btc-updown-15m-1776354300,142,0,0,34423
btc-updown-15m-1776365100,124,4,2,30746
btc-updown-15m-1776375000,214,4,0,52760
btc-updown-15m-1776385800,190,2,0,46703
btc-updown-15m-1776395700,150,0,0,36937
btc-updown-15m-1776406500,136,0,0,33219
btc-updown-15m-1776416400,190,4,2,46713
btc-updown-15m-1776427200,190,2,0,47054
btc-updown-15m-1776438000,348,8,6,86569
btc-updown-15m-1776447900,244,0,0,60236
btc-updown-15m-1776458700,192,2,0,47583
btc-updown-15m-1776468600,192,0,0,47048
btc-updown-15m-1776479400,168,4,2,41513
btc-updown-15m-1776489300,168,0,0,41255
btc-updown-15m-1776500100,170,0,0,41705
btc-updown-15m-1776510900,108,2,2,26499
btc-updown-15m-1776520800,212,4,4,52627
btc-updown-15m-1776531600,148,0,0,36412
btc-updown-15m-1776541500,138,4,2,33959
btc-updown-15m-1776552300,118,2,0,29037
btc-updown-15m-1776562200,128,2,0,31744
btc-updown-15m-1776573000,114,0,0,28131
btc-updown-15m-1776582900,130,8,4,32046
btc-updown-15m-1776593700,218,6,2,53892
btc-updown-15m-1776604500,74,0,0,17927
btc-updown-15m-1776614400,180,2,2,44188
btc-updown-15m-1776625200,96,0,0,24054
btc-updown-15m-1776635100,138,2,2,34338
btc-updown-15m-1776645900,108,0,0,26955
btc-updown-15m-1776655800,176,2,0,43519
btc-updown-15m-1776666600,58,0,0,14636
btc-updown-15m-1776677400,212,0,0,52399
btc-updown-15m-1776687300,198,0,0,48666
btc-updown-15m-1776698100,0,0,0,16
btc-updown-15m-1776708000,182,0,0,44806
btc-updown-15m-1776718800,160,0,0,39433
btc-updown-15m-1776728700,88,0,0,21808
btc-updown-15m-1776739500,144,6,4,35811
btc-updown-15m-1776749400,152,0,0,37723
btc-updown-15m-1776760200,192,0,0,46888
btc-updown-15m-1776771000,160,4,2,39077
btc-updown-15m-1776780900,124,4,2,31106
btc-updown-15m-1776791700,328,18,12,81451
btc-updown-15m-1776801600,244,6,2,59808
btc-updown-15m-1776812400,82,0,0,20418
btc-updown-15m-1776822300,236,2,2,58314
btc-updown-15m-1776833100,196,0,0,48344
btc-updown-15m-1776843900,218,4,2,54039
btc-updown-15m-1776853800,146,2,2,35845
btc-updown-15m-1776864600,428,12,4,105704
btc-updown-15m-1776874500,190,2,0,46907
btc-updown-15m-1776885300,202,2,2,49624
btc-updown-15m-1776895200,278,4,4,68885
btc-updown-15m-1776906000,256,2,2,63119
btc-updown-15m-1776915900,212,2,0,52757
btc-updown-15m-1776926700,198,2,0,48632
btc-updown-15m-1776937500,116,2,0,28892
btc-updown-15m-1776947400,162,18,18,40173
btc-updown-15m-1776958200,198,2,2,48587
btc-updown-15m-1776968100,214,8,4,52350
btc-updown-15m-1776978900,152,2,0,37416
btc-updown-15m-1776988800,192,0,0,46955
btc-updown-15m-1776999600,204,2,0,50330
btc-updown-15m-1777010400,198,0,0,49168
btc-updown-15m-1777020300,84,0,0,20654
btc-updown-15m-1777031100,214,0,0,53171
btc-updown-15m-1777041000,170,4,4,42072
btc-updown-15m-1777051800,178,2,2,43858
btc-updown-15m-1777061700,104,6,0,25700
btc-updown-15m-1777072500,110,2,2,27082
btc-updown-15m-1777082400,102,2,2,25441
btc-updown-15m-1777093200,44,4,2,11267
btc-updown-15m-1777104000,86,6,0,19991
btc-updown-15m-1777113900,90,4,2,21839
btc-updown-15m-1777124700,84,0,0,20545
btc-updown-15m-1777134600,218,6,0,54032
btc-updown-15m-1777145400,94,0,0,23095
btc-updown-15m-1777155300,74,0,0,17915
btc-updown-15m-1777166100,130,8,4,31130
btc-updown-15m-1777176900,82,2,0,20488
btc-updown-15m-1777186800,98,0,0,24142
btc-updown-15m-1777197600,132,4,0,32475
btc-updown-15m-1777207500,76,0,0,18630
btc-updown-15m-1777218300,86,2,0,21525
btc-updown-15m-1777228200,130,2,0,31981
btc-updown-15m-1777239000,78,0,0,19319
btc-updown-15m-1777248900,176,2,0,43372
btc-updown-15m-1777259700,248,0,0,61375
btc-updown-15m-1777270500,124,0,0,30586
btc-updown-15m-1777280400,194,0,0,47656
btc-updown-15m-1777291200,96,2,0,23402
btc-updown-15m-1777301100,206,2,0,50884
btc-updown-15m-1777311900,156,2,0,38199
btc-updown-15m-1777321800,166,0,0,39222
btc-updown-15m-1777332600,56,0,0,13760
btc-updown-15m-1777343400,156,2,0,37612
btc-updown-15m-1777353300,150,0,0,36529
btc-updown-15m-1777364100,158,2,2,38630
btc-updown-15m-1777374000,0,0,0,233
btc-updown-15m-1777384800,256,2,0,63391
btc-updown-15m-1777394700,166,2,2,41025
btc-updown-15m-1777405500,194,4,0,47854
btc-updown-15m-1777415400,152,4,0,37297
btc-updown-15m-1777426200,84,0,0,20615
btc-updown-15m-1777437000,80,2,2,19970
btc-updown-15m-1777446900,114,2,2,28180
btc-updown-15m-1777457700,216,2,0,53198
btc-updown-15m-1777467600,178,0,0,43944
btc-updown-15m-1777478400,180,0,0,44284
btc-updown-15m-1777488300,122,0,0,29835
btc-updown-15m-1777499100,140,2,2,34722
btc-updown-15m-1777509900,74,0,0,18351
btc-updown-15m-1777519800,154,2,2,37954
btc-updown-15m-1777530600,66,0,0,16411
btc-updown-15m-1777540500,142,0,0,34387
btc-updown-15m-1777551300,88,0,0,21832
btc-updown-15m-1777561200,310,0,0,76362
btc-updown-15m-1777572000,194,0,0,47877
btc-updown-15m-1777581900,88,2,0,21746
btc-updown-15m-1777592700,66,2,2,16258
btc-updown-15m-1777593600,72,4,2,18010
btc-updown-15m-1777598100,98,0,0,24095
btc-updown-15m-1777602600,104,4,0,25199
btc-updown-15m-1777607100,168,0,0,41419
btc-updown-15m-1777611600,92,0,0,22867
btc-updown-15m-1777616100,134,0,0,32869
btc-updown-15m-1777620600,90,2,2,22501
btc-updown-15m-1777625100,78,0,0,19346
btc-updown-15m-1777629600,56,0,0,13616
btc-updown-15m-1777634100,76,0,0,18828
btc-updown-15m-1777638600,94,2,0,23239
btc-updown-15m-1777643100,156,0,0,38404
btc-updown-15m-1777647600,232,2,0,57420
btc-updown-15m-1777652100,326,8,6,80284
btc-updown-15m-1777656600,158,0,0,38826
btc-updown-15m-1777661100,144,4,4,35262
btc-updown-15m-1777665600,76,0,0,18791
btc-updown-15m-1777670100,122,0,0,29988
btc-updown-15m-1777674600,64,0,0,15633
btc-updown-15m-1777679100,64,0,0,15832
btc-updown-15m-1777683600,108,2,0,25869
btc-updown-15m-1777688100,88,2,0,21307
btc-updown-15m-1777692600,92,2,2,22493
btc-updown-15m-1777697100,102,0,0,25403
btc-updown-15m-1777701600,62,0,0,14924
btc-updown-15m-1777706100,68,2,0,16483
btc-updown-15m-1777710600,62,4,2,15377
btc-updown-15m-1777715100,66,2,0,16015
btc-updown-15m-1777719600,42,0,0,10291
btc-updown-15m-1777724100,56,0,0,13590
btc-updown-15m-1777728600,76,0,0,18500
btc-updown-15m-1777733100,136,0,0,33229
btc-updown-15m-1777737600,132,0,0,31912
btc-updown-15m-1777742100,108,4,2,26200
btc-updown-15m-1777746600,54,0,0,13401
btc-updown-15m-1777751100,70,4,0,17425
btc-updown-15m-1777755600,54,0,0,13507
btc-updown-15m-1777760100,74,0,0,18023
btc-updown-15m-1777764600,76,0,0,18573
btc-updown-15m-1777769100,44,0,0,11178
btc-updown-15m-1777773600,128,4,2,31591
btc-updown-15m-1777778100,106,4,4,25809
btc-updown-15m-1777782600,90,0,0,21905
btc-updown-15m-1777787100,86,2,0,21003
btc-updown-15m-1777791600,50,0,0,12218
btc-updown-15m-1777796100,76,0,0,18429
btc-updown-15m-1777800600,84,2,0,20209
btc-updown-15m-1777805100,46,2,0,11575
btc-updown-15m-1777809600,88,2,2,21412
btc-updown-15m-1777814100,52,0,0,12705
btc-updown-15m-1777818600,102,2,2,24813
btc-updown-15m-1777823100,122,2,0,29897
btc-updown-15m-1777827600,112,4,2,26913
btc-updown-15m-1777832100,64,0,0,15893
btc-updown-15m-1777836600,38,0,0,9393
btc-updown-15m-1777841100,52,0,0,13012
btc-updown-15m-1777845600,110,0,0,27133
btc-updown-15m-1777850100,78,0,0,18798
btc-updown-15m-1777854600,146,2,0,35943
btc-updown-15m-1777859100,74,0,0,18262
btc-updown-15m-1777863600,256,2,2,63523
btc-updown-15m-1777868100,212,2,2,52280
btc-updown-15m-1777872600,124,0,0,30823
btc-updown-15m-1777877100,60,2,0,14802
btc-updown-15m-1777881600,198,2,0,48597
btc-updown-15m-1777886100,112,4,2,27451
btc-updown-15m-1777890600,42,0,0,10286
btc-updown-15m-1777895100,122,2,2,30101
