slug,startedAt,isWin,pnl,asOfTimeMs,symbol,session,hourOfDayUTC,dayOfWeekUTC,tf1h_atr14Pct,tf1h_bbWidth,tf1h_adx14,tf1h_ema20,tf1h_ema50,tf1h_ema20Over50,tf1h_rv20,tf1h_rv80,tf1h_rv20Over80,tf15m_hlRangePct,tf15m_wickRatio,tf15m_atr14Pct,tf15m_rv20,error
btc-updown-15m-1766629800,,true,2.66,1766629800000,BTCUSDT,ASIA,2,4,0.004489882105476414,0.014982146457837698,14.699031818890061,87483.7360306794,87626.62245880373,-0.0016306280456205302,0.002023951611080828,0.0033547528216138164,0.6033087141446082,0.0004897749782674484,2.2944785276094706,0.001628280408126319,0.0010863079621417527,
btc-updown-15m-1766630700,,true,2.53,1766630700000,BTCUSDT,ASIA,2,4,0.004489882105476414,0.014982146457837698,14.699031818890061,87483.7360306794,87626.62245880373,-0.0016306280456205302,0.002023951611080828,0.0033547528216138164,0.6033087141446082,0.0019945696732171394,0.02717774125375727,0.0016512375448101797,0.001163847794255723,
btc-updown-15m-1766631600,,true,3.15,1766631600000,BTCUSDT,ASIA,3,4,0.004488058804926432,0.015649761850437344,14.7354347260639,87522.68116852865,87637.13209675619,-0.0013059638704422394,0.0020618525922403395,0.0033605607225033218,0.6135442155333057,0.0013792264993624493,10.09523809524019,0.0016319467655258448,0.0011444444284987876,
btc-updown-15m-1766632500,,false,-7.05,1766632500000,BTCUSDT,ASIA,3,4,0.004488058804926432,0.015649761850437344,14.7354347260639,87522.68116852865,87637.13209675619,-0.0013059638704422394,0.0020618525922403395,0.0033605607225033218,0.6135442155333057,0.0016527682843472517,2.2218520986010546,0.0016341199027730775,0.0011171402655419174,
btc-updown-15m-1766633400,,true,2.26,1766633400000,BTCUSDT,ASIA,3,4,0.004488058804926432,0.015649761850437344,14.7354347260639,87522.68116852865,87637.13209675619,-0.0013059638704422394,0.0020618525922403395,0.0033605607225033218,0.6135442155333057,0.0009903997163063518,14.392920353998365,0.001588214354592126,0.0011152658847375916,
btc-updown-15m-1766634300,,true,2.85,1766634300000,BTCUSDT,ASIA,3,4,0.004488058804926432,0.015649761850437344,14.7354347260639,87522.68116852865,87637.13209675619,-0.0013059638704422394,0.0020618525922403395,0.0033605607225033218,0.6135442155333057,0.000844614610545328,1.2436440677961977,0.0015356267700295664,0.000987486832580132,
btc-updown-15m-1766636100,,false,-7.93,1766636100000,BTCUSDT,ASIA,4,4,0.004297823351491336,0.01556601128940352,14.769235657521586,87552.94200947483,87645.13454748494,-0.0010518842658647776,0.002038191628480583,0.0033605315298545838,0.6065087056537093,0.0011440228850165216,0.7604349351104435,0.0014683407357558896,0.0008830958303519491,
btc-updown-15m-1766637000,,true,2.07,1766637000000,BTCUSDT,ASIA,4,4,0.004297823351491336,0.01556601128940352,14.769235657521586,87552.94200947483,87645.13454748494,-0.0010518842658647776,0.002038191628480583,0.0033605315298545838,0.6065087056537093,0.0010168753675246717,1.6469890240278546,0.0014366164278930764,0.0006540757613498288,
btc-updown-15m-1766639700,,true,2.36,1766639700000,BTCUSDT,ASIA,5,4,0.004075574126021279,0.014528804896694497,14.691257647759688,87573.93134191133,87650.19130782173,-0.0008700490526322158,0.002014522068905635,0.0033467732018256204,0.6019296640139045,0.0012795859329734962,0.0873400542845527,0.0013186310655017794,0.0007041172031759457,
btc-updown-15m-1766640600,,true,2.76,1766640600000,BTCUSDT,ASIA,5,4,0.004075574126021279,0.014528804896694497,14.691257647759688,87573.93134191133,87650.19130782173,-0.0008700490526322158,0.002014522068905635,0.0033467732018256204,0.6019296640139045,0.0007042304126934537,0.4837779379957793,0.0012741405665335423,0.000705534348132716,
btc-updown-15m-1766642400,,true,2.66,1766642400000,BTCUSDT,ASIA,6,4,0.003888618261101016,0.013087732463308183,14.253251940952767,87590.7521666879,87654.14605037669,-0.0007232274404036509,0.0020214426060786313,0.003345892837867042,0.6041564102714275,0.00042586627662157493,2.9378292939970514,0.0011755765793503683,0.0006788541193671024,
btc-updown-15m-1766643300,,true,2.56,1766643300000,BTCUSDT,ASIA,6,4,0.003888618261101016,0.013087732463308183,14.253251940952767,87590.7521666879,87654.14605037669,-0.0007232274404036509,0.0020214426060786313,0.003345892837867042,0.6041564102714275,0.0007981282814174234,0.6063805370671883,0.0011491488292098507,0.0006533471326403551,
btc-updown-15m-1766644200,,true,2.85,1766644200000,BTCUSDT,ASIA,6,4,0.003888618261101016,0.013087732463308183,14.253251940952767,87590.7521666879,87654.14605037669,-0.0007232274404036509,0.0020214426060786313,0.003345892837867042,0.6041564102714275,0.0007413321037847168,0.3694187026118293,0.0011194130650708585,0.0006540451772174686,
btc-updown-15m-1766645100,,true,2.26,1766645100000,BTCUSDT,ASIA,6,4,0.003888618261101016,0.013087732463308183,14.253251940952767,87590.7521666879,87654.14605037669,-0.0007232274404036509,0.0020214426060786313,0.003345892837867042,0.6041564102714275,0.0006474883843523006,2.5556946182700364,0.0010855063660208588,0.0006500238796762252,
btc-updown-15m-1766647800,,true,2.36,1766647800000,BTCUSDT,ASIA,7,4,0.0037291961325520923,0.01265739952447635,14.05126824204334,87614.14910368944,87661.30383977998,-0.0005379196295861588,0.0019374885493590231,0.003321911819106619,0.5832450272205247,0.0004311810544627333,7.947990543745219,0.0009923175747984206,0.0006541037457924622,
btc-updown-15m-1766648700,,true,3.05,1766648700000,BTCUSDT,ASIA,7,4,0.0037291961325520923,0.01265739952447635,14.05126824204334,87614.14910368944,87661.30383977998,-0.0005379196295861588,0.0019374885493590231,0.003321911819106619,0.5832450272205247,0.0005911707037311794,0.0001927896663728978,0.000964208843992075,0.0004929000088451615,
btc-updown-15m-1766649600,,false,-7.74,1766649600000,BTCUSDT,EU,8,4,0.0035491884285814624,0.012441640272757619,13.939751988015745,87635.4291892198,87668.2321530991,-0.0003741716135216011,0.001924443107107488,0.003313665419961429,0.5807596311669537,0.0012108582051539162,0.3364356684693971,0.0009809358054245123,0.0005398983815031565,
btc-updown-15m-1766651400,,true,2.66,1766651400000,BTCUSDT,EU,8,4,0.0035491884285814624,0.012441640272757619,13.939751988015745,87635.4291892198,87668.2321530991,-0.0003741716135216011,0.001924443107107488,0.003313665419961429,0.5807596311669537,0.005052662813747975,0.27273775880957246,0.0012904340900640621,0.001030879915275304,
btc-updown-15m-1766652300,,false,-6.75,1766652300000,BTCUSDT,EU,8,4,0.0035491884285814624,0.012441640272757619,13.939751988015745,87635.4291892198,87668.2321530991,-0.0003741716135216011,0.001924443107107488,0.003313665419961429,0.5807596311669537,0.0011890988632466196,1.2543916720883925,0.0012824929960253745,0.0010436446801671013,
