score_test,ev_test,kept_n_test,pnl_total_test,winrate_test,placebo_percentile,score_search,skip_pct_tv,ev_train,ev_val,instability_tv,kept_n_train,kept_n_val,pnl_total_tv,winrate_tv,chunk_valid_n,chunk_ev_std,chunk_beat_baseline_frac,is_single,rule
0.7968686868686867,0.7968686868686867,99,78.88999999999999,80.8080808080808,,-0.06034950852644022,0.44887118193891107,0.357196261682243,0.5569148936170212,0.09985931596738909,321,94,167.01,76.86746987951807,8,0.45365490937351266,0.75,False,SKIP = (tf15m_hlRangePct <= 0.0007218898852 OR tf15m_hlRangePct >= 0.003464653504) OR (tf15m_wickRatio <= 0.1322947635) OR (tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.015594082058874026,0.3173970783532537,0.40365979381443295,0.3392063492063492,0.03222672230404189,388,126,199.36,76.84824902723736,8,0.4640341024172756,0.875,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.015594082058874026,0.3173970783532537,0.40365979381443295,0.3392063492063492,0.03222672230404189,388,126,199.36,76.84824902723736,8,0.4640341024172756,0.875,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.015594082058874026,0.3173970783532537,0.40365979381443295,0.3392063492063492,0.03222672230404189,388,126,199.36,76.84824902723736,8,0.4640341024172756,0.875,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_atr14Pct >= 0.003114683896) OR (tf15m_hlRangePct >= 0.004087772942)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.029722345815385076,0.4754316069057105,0.40214501510574013,0.34156249999999994,0.0302912575528701,331,64,154.97,76.9620253164557,8,0.489700252733207,1.0,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_atr14Pct <= 0.000997456038 OR tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.029722345815385076,0.4754316069057105,0.40214501510574013,0.34156249999999994,0.0302912575528701,331,64,154.97,76.9620253164557,8,0.489700252733207,1.0,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_hlRangePct <= 0.0004191261593 OR tf15m_hlRangePct >= 0.005677570903) OR (tf15m_atr14Pct <= 0.000997456038 OR tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.029722345815385076,0.4754316069057105,0.40214501510574013,0.34156249999999994,0.0302912575528701,331,64,154.97,76.9620253164557,8,0.489700252733207,1.0,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_atr14Pct <= 0.000997456038 OR tf15m_atr14Pct >= 0.003114683896) OR (tf15m_atr14Pct >= 0.003114683896)
0.7941739130434783,0.7941739130434783,115,91.33,80.8695652173913,,-0.029722345815385076,0.4754316069057105,0.40214501510574013,0.34156249999999994,0.0302912575528701,331,64,154.97,76.9620253164557,8,0.489700252733207,1.0,False,SKIP = (tf15m_hlRangePct <= 0.0005932537496 OR tf15m_hlRangePct >= 0.004087772942) OR (tf15m_atr14Pct <= 0.000997456038 OR tf15m_atr14Pct >= 0.003114683896) OR (tf15m_hlRangePct >= 0.004087772942)
0.7843689320388348,0.7843689320388348,103,80.78999999999999,80.58252427184466,,-0.07024558762590455,0.297476759628154,0.2874736842105263,0.17657718120805369,0.05544825150123632,380,149,135.54999999999998,75.42533081285444,8,0.3387944017248333,0.625,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_hlRangePct >= 0.003464653504) OR (tf15m_rv20 >= 0.00241490384)
0.7838775510204081,0.7838775510204081,98,76.82,80.61224489795919,,-0.10409137572476554,0.32536520584329354,0.2705263157894737,0.1408163265306122,0.06485499462943076,361,147,118.35999999999999,75.19685039370079,8,0.3402856338494834,0.625,False,SKIP = (tf15m_wickRatio <= 0.100551206) OR (tf15m_hlRangePct >= 0.003038471103) OR (tf15m_rv20 >= 0.00241490384)
