slug,PNL,isWin,1s,3s,5s,10s,20s,30s,45s,60s,120s,180s,220s
btc-updown-15m-1766663100,2.46,true,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.08000000000000002,0.08000000000000002,0.13,0.13,0.2,0.2,0.5
btc-updown-15m-1766664000,-7.74,false,0,0,0.010000000000000007,0.010000000000000007,0.07,0.08999999999999997,0.14,0.14,0.19,0.25,0.36000000000000004
btc-updown-15m-1766666700,3.15,true,0,0,0.020000000000000014,0.030000000000000027,0.03999999999999998,0.03999999999999998,0.13999999999999996,0.15999999999999998,0.21999999999999997,0.21999999999999997,0.26
btc-updown-15m-1766667600,2.46,true,0,0,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.04000000000000001,0.1,0.15000000000000002,0.2,0.23
btc-updown-15m-1766669400,-7.24,false,0,0,0,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.06,0.07,0.23,0.24,0.27
btc-updown-15m-1766670300,2.46,true,0,0.010000000000000007,0.010000000000000007,0.01999999999999999,0.03,0.06999999999999998,0.19000000000000003,0.2,0.41,0.4300000000000001,0.4700000000000001
btc-updown-15m-1766674800,2.95,true,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.030000000000000027,0.05000000000000005,0.05000000000000005,0.2,0.2,0.26000000000000006,0.33999999999999997,0.33999999999999997
btc-updown-15m-1766675700,2.75,true,0.010000000000000007,0.04999999999999999,0.04999999999999999,0.06,0.07,0.12,0.15999999999999998,0.15999999999999998,0.32,0.41,0.43
btc-updown-15m-1766676600,-7.34,false,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.03999999999999998,0.06,0.07,0.14,0.15000000000000002,0.24,0.24,0.24
btc-updown-15m-1766677500,2.26,true,0,0.00999999999999998,0.01999999999999999,0.03,0.03,0.04000000000000001,0.1,0.1,0.14,0.15999999999999998,0.26
btc-updown-15m-1766678400,2.85,true,0.009999999999999952,0.01999999999999996,0.02999999999999997,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.16,0.19000000000000003,0.26,0.27,0.41
btc-updown-15m-1766679300,2.56,true,0.03,0.04000000000000001,0.04000000000000001,0.04000000000000001,0.05000000000000002,0.1,0.18000000000000002,0.18000000000000002,0.23,0.23,0.23
btc-updown-15m-1766680200,2.46,true,0.010000000000000007,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.1,0.1,0.17,0.18000000000000002,0.26999999999999996,0.32,0.33999999999999997
btc-updown-15m-1766682000,-7.93,false,0,0,0.010000000000000007,0.010000000000000007,0.11,0.11,0.25,0.25,0.32,0.33,0.3799999999999999
btc-updown-15m-1766682900,2.76,true,0.030000000000000027,0.07000000000000003,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.12,0.13,0.26999999999999996,0.27999999999999997,0.27999999999999997,0.27999999999999997
btc-updown-15m-1766683800,3.15,true,0,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.06,0.06,0.2,0.21999999999999997,0.24,0.3,0.32
btc-updown-15m-1766688300,-7.24,false,0,0,0.010000000000000007,0.01999999999999996,0.01999999999999996,0.07999999999999999,0.15,0.2,0.2,0.21,0.21
btc-updown-15m-1766689200,2.07,true,0,0,0,0.010000000000000007,0.020000000000000014,0.03999999999999998,0.04999999999999999,0.06999999999999998,0.16,0.42999999999999994,0.45
btc-updown-15m-1766691900,-6.79,false,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.03999999999999998,0.06999999999999995,0.11999999999999995,0.16,0.17999999999999997
btc-updown-15m-1766692800,1.99,true,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.01999999999999999,0.03,0.04000000000000001,0.19,0.24,0.6,0.62
btc-updown-15m-1766693700,2.26,true,0,0.00999999999999998,0.00999999999999998,0.03,0.03,0.03,0.06,0.09,0.4099999999999999,0.5,0.5499999999999999
btc-updown-15m-1766694600,2.07,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.060000000000000026,0.09,0.09,0.17,0.18000000000000002,0.36,0.36,0.36
btc-updown-15m-1766695500,2.26,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.07999999999999999,0.11,0.21,0.22
btc-updown-15m-1766696400,-7.78,false,0,0.010000000000000007,0.01999999999999999,0.01999999999999999,0.03,0.03999999999999998,0.07999999999999999,0.09999999999999998,0.52,0.52,0.52
btc-updown-15m-1766697300,2.17,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.07000000000000003,0.09,0.11,0.12000000000000002,0.27,0.27
btc-updown-15m-1766699100,3.25,true,0,0,0,0.010000000000000007,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.06,0.19,0.21,0.25999999999999995
btc-updown-15m-1766700000,-6.65,false,0,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.03999999999999998,0.09999999999999998,0.15000000000000002
btc-updown-15m-1766701800,-6.95,false,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.06,0.07,0.08000000000000002,0.11000000000000004,0.12,0.2
btc-updown-15m-1766707200,-7.54,false,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.060000000000000026,0.060000000000000026,0.08000000000000002,0.09000000000000002,0.21999999999999997,0.35000000000000003,0.3700000000000001,0.3700000000000001
btc-updown-15m-1766708100,2.56,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.02999999999999997,0.02999999999999997,0.04999999999999999,0.06999999999999998,0.11999999999999995,0.15,0.17
btc-updown-15m-1766709000,-7.74,false,0,0.00999999999999998,0.01999999999999999,0.04000000000000001,0.07999999999999999,0.07999999999999999,0.14,0.27,0.32000000000000006,0.32000000000000006,0.36
btc-updown-15m-1766709900,3.45,true,0,0.009999999999999952,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.04999999999999999,0.12,0.18,0.19
btc-updown-15m-1766710800,2.17,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.01999999999999999,0.03,0.08000000000000002,0.08000000000000002,0.09,0.30999999999999994,0.30999999999999994
btc-updown-15m-1766713500,3.23,true,0.010000000000000007,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.09000000000000002,0.09000000000000002,0.13,0.13,0.30000000000000004,0.31000000000000005,0.31000000000000005
btc-updown-15m-1766714400,2.17,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03,0.03,0.09999999999999998,0.24,0.26,0.26,0.26,0.43
btc-updown-15m-1766716200,2.46,true,0,0,0,0.010000000000000007,0.030000000000000027,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.09000000000000002,0.21999999999999997,0.24
btc-updown-15m-1766718000,2.17,true,0,0.01999999999999999,0.01999999999999999,0.03,0.03,0.12000000000000002,0.15,0.16,0.35,0.35,0.41
btc-updown-15m-1766719800,2.17,true,0.01999999999999999,0.01999999999999999,0.03999999999999998,0.04999999999999999,0.07,0.12,0.18,0.27999999999999997,0.33,0.34,0.34
btc-updown-15m-1766726100,2.46,true,0.020000000000000014,0.030000000000000027,0.04999999999999999,0.06,0.06,0.07,0.08000000000000002,0.13,0.18,0.2,0.2
btc-updown-15m-1766727000,2.56,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.07,0.15999999999999998,0.15999999999999998,0.16999999999999998,0.21,0.21
btc-updown-15m-1766728800,2.95,true,0,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.06,0.06,0.07999999999999996,0.09999999999999998,0.14,0.15,0.18999999999999995
btc-updown-15m-1766732400,2.36,true,0,0.01999999999999999,0.01999999999999999,0.03,0.03,0.04000000000000001,0.06,0.06,0.21,0.21,0.24
btc-updown-15m-1766735100,2.66,true,0.020000000000000014,0.03999999999999998,0.04999999999999999,0.08000000000000002,0.08000000000000002,0.09000000000000002,0.11,0.12,0.28,0.28,0.31000000000000005
btc-updown-15m-1766736900,1.97,true,0,0.01999999999999999,0.01999999999999999,0.06,0.08999999999999997,0.08999999999999997,0.16999999999999998,0.24,0.32,0.43,0.43
btc-updown-15m-1766737800,2.95,true,0,0.020000000000000014,0.04000000000000003,0.04000000000000003,0.04999999999999999,0.07,0.12,0.12,0.14,0.22,0.23
btc-updown-15m-1766738700,2.95,true,0,0,0,0,0.01999999999999996,0.06,0.12999999999999995,0.13999999999999996,0.27,0.32999999999999996,0.32999999999999996
btc-updown-15m-1766741400,2.56,true,0.010000000000000007,0.020000000000000014,0.07,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.09999999999999998,0.11,0.16999999999999998,0.25,0.25
btc-updown-15m-1766743200,-6.9,false,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.04999999999999999,0.14,0.14,0.18999999999999995,0.2,0.45,0.46,0.5
btc-updown-15m-1766745900,-7.64,false,0.00999999999999998,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.04000000000000001,0.09,0.15,0.15,0.21999999999999997,0.21999999999999997,0.21999999999999997
btc-updown-15m-1766746800,3.05,true,0,0,0.010000000000000007,0.020000000000000014,0.07,0.07999999999999996,0.09999999999999998,0.13,0.14999999999999997,0.14999999999999997,0.23
btc-updown-15m-1766747700,2.76,true,0,0,0,0,0.01999999999999996,0.06,0.19,0.21,0.21,0.46,0.48
btc-updown-15m-1766749500,3.15,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.02999999999999997,0.02999999999999997,0.07,0.15999999999999998,0.41,0.42,0.42
btc-updown-15m-1766751300,-7.93,false,0.010000000000000007,0.010000000000000007,0.03,0.03999999999999998,0.04999999999999999,0.06,0.1,0.11,0.12000000000000002,0.38,0.38
btc-updown-15m-1766752200,-7.24,false,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.13,0.16999999999999998,0.24,0.24,0.24
btc-updown-15m-1766753100,2.07,true,0,0.010000000000000007,0.060000000000000026,0.07999999999999999,0.12000000000000002,0.12000000000000002,0.16,0.16,0.3400000000000001,0.3400000000000001,0.3400000000000001
btc-updown-15m-1766754000,2.46,true,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.13,0.14,0.24,0.26,0.48
btc-updown-15m-1766754900,2.36,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.060000000000000026,0.23,0.24,0.29000000000000004,0.29000000000000004,0.29000000000000004
btc-updown-15m-1766755800,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.04999999999999999,0.06,0.12,0.19,0.21,0.32999999999999996,0.32999999999999996
btc-updown-15m-1766756700,2.66,true,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.05000000000000002,0.06999999999999998,0.06999999999999998,0.17,0.18,0.19,0.2,0.22000000000000003
btc-updown-15m-1766758500,2.56,true,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.09999999999999998,0.09999999999999998,0.15999999999999998,0.15999999999999998,0.30000000000000004
btc-updown-15m-1766759400,3.05,true,0.020000000000000014,0.04999999999999999,0.07,0.07,0.1,0.12000000000000002,0.12000000000000002,0.32000000000000006,0.4600000000000001,0.4900000000000001,0.4900000000000001
btc-updown-15m-1766761200,2.61,true,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.05000000000000002,0.1,0.11999999999999995,0.15999999999999998,0.16999999999999998,0.26,0.28,0.29000000000000004
btc-updown-15m-1766763000,2.17,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.03,0.07000000000000003,0.07999999999999999,0.16,0.16,0.2,0.2,0.27
btc-updown-15m-1766763900,2.46,true,0.02999999999999997,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.06,0.09,0.14,0.14,0.15,0.39,0.39
btc-updown-15m-1766766600,-6.65,false,0.020000000000000014,0.030000000000000027,0.04000000000000003,0.04000000000000003,0.04999999999999999,0.06999999999999995,0.13999999999999996,0.19999999999999996,0.20999999999999996,0.37,0.37
btc-updown-15m-1766767500,2.56,true,0.03,0.03,0.03,0.05000000000000002,0.05000000000000002,0.05000000000000002,0.19000000000000003,0.21,0.3500000000000001,0.3500000000000001,0.3500000000000001
btc-updown-15m-1766769300,3.25,true,0,0.04000000000000003,0.04999999999999999,0.06,0.06,0.06,0.11,0.13999999999999996,0.23,0.23,0.26
btc-updown-15m-1766770200,-7.54,false,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.09000000000000002,0.10000000000000003,0.10000000000000003,0.13,0.22000000000000003,0.4,0.4,0.4
btc-updown-15m-1766771100,3.15,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.06,0.06,0.06999999999999995,0.07999999999999996,0.08999999999999997,0.21999999999999997,0.45,0.45
btc-updown-15m-1766772000,-6.85,false,0,0.020000000000000014,0.030000000000000027,0.08000000000000002,0.09000000000000002,0.09000000000000002,0.15000000000000002,0.16999999999999998,0.2,0.35,0.35
btc-updown-15m-1766772900,3.25,true,0,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.04999999999999999,0.04999999999999999,0.13,0.2,0.21,0.23000000000000004,0.23000000000000004
btc-updown-15m-1766774700,2.66,true,0,0.010000000000000007,0.02999999999999997,0.03999999999999998,0.03999999999999998,0.04999999999999999,0.15000000000000002,0.15000000000000002,0.41,0.5,0.5
btc-updown-15m-1766775600,2.85,true,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04999999999999999,0.06999999999999995,0.07999999999999996,0.07999999999999996,0.31999999999999995,0.31999999999999995,0.38
btc-updown-15m-1766776500,2.95,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.03999999999999998,0.06,0.08999999999999997,0.08999999999999997,0.18,0.31999999999999995,0.43999999999999995
btc-updown-15m-1766777400,3.15,true,0,0,0,0.010000000000000007,0.05000000000000005,0.05000000000000005,0.07,0.07,0.18,0.19,0.26000000000000006
btc-updown-15m-1766779200,-7.15,false,0.009999999999999952,0.01999999999999996,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.07999999999999999,0.15999999999999998,0.18,0.39,0.49,0.5599999999999999
btc-updown-15m-1766780100,3.05,true,0,0,0,0.010000000000000007,0.020000000000000014,0.030000000000000027,0.08000000000000002,0.18,0.32999999999999996,0.33999999999999997,0.33999999999999997
btc-updown-15m-1766781000,-7.15,false,0,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.06,0.09,0.27,0.39,0.39,0.39,0.39
btc-updown-15m-1766782800,2.66,true,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04000000000000001,0.04000000000000001,0.04000000000000001,0.08000000000000002,0.1,0.1,0.1,0.14
btc-updown-15m-1766783700,3.05,true,0,0,0.020000000000000014,0.07,0.07999999999999996,0.07999999999999996,0.08999999999999997,0.15999999999999998,0.24,0.26,0.26
btc-updown-15m-1766784600,2.66,true,0,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.05000000000000002,0.09000000000000002,0.12,0.12
btc-updown-15m-1766785500,-7.54,false,0,0.020000000000000014,0.030000000000000027,0.03999999999999998,0.09000000000000002,0.09000000000000002,0.11,0.11,0.13,0.21,0.23
btc-updown-15m-1766786400,-7.74,false,0,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.03,0.03,0.060000000000000026,0.11,0.26
btc-updown-15m-1766788200,-6.95,false,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.23,0.25,0.25,0.25,0.31
btc-updown-15m-1766789100,2.85,true,0,0.010000000000000007,0.010000000000000007,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.09999999999999998,0.13999999999999996,0.28,0.46,0.46
btc-updown-15m-1766790000,2.66,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.01999999999999996,0.06,0.07,0.15000000000000002,0.15000000000000002,0.24,0.24,0.24
btc-updown-15m-1766792700,2.56,true,0,0,0.010000000000000007,0.020000000000000014,0.02999999999999997,0.02999999999999997,0.18,0.18,0.26,0.44000000000000006,0.44000000000000006
btc-updown-15m-1766794500,-7.34,false,0,0,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.08999999999999997,0.09999999999999998,0.11,0.12,0.13999999999999996
btc-updown-15m-1766797200,2.85,true,0,0,0,0,0.01999999999999996,0.03999999999999998,0.11,0.14,0.18999999999999995,0.21999999999999997,0.21999999999999997
btc-updown-15m-1766798100,2.85,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.05000000000000005,0.09000000000000002,0.17,0.26,0.29000000000000004,0.34
btc-updown-15m-1766799000,2.85,true,0,0,0,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.08000000000000002,0.14999999999999997,0.15999999999999998,0.21999999999999997,0.21999999999999997
btc-updown-15m-1766799900,3.35,true,0,0,0,0.009999999999999952,0.02999999999999997,0.02999999999999997,0.09000000000000002,0.14,0.14,0.14,0.14
btc-updown-15m-1766801700,2.17,true,0,0,0,0.03,0.04000000000000001,0.04000000000000001,0.04000000000000001,0.07,0.08000000000000002,0.11,0.26
btc-updown-15m-1766802600,-7.44,false,0.020000000000000014,0.05000000000000002,0.05000000000000002,0.05000000000000002,0.05000000000000002,0.09,0.18000000000000002,0.19000000000000003,0.2,0.23,0.31000000000000005
btc-updown-15m-1766804400,-7.15,false,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.03999999999999998,0.16,0.26,0.27
btc-updown-15m-1766805300,2.43,true,0.010000000000000007,0.020000000000000014,0.09000000000000002,0.09000000000000002,0.10000000000000003,0.11,0.13,0.13,0.13,0.14,0.15000000000000002
btc-updown-15m-1766807100,2.46,true,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.06,0.07,0.07,0.16999999999999998,0.19,0.21999999999999997,0.21999999999999997,0.23
btc-updown-15m-1766808900,2.56,true,0.03999999999999998,0.06,0.06999999999999998,0.06999999999999998,0.11999999999999995,0.11999999999999995,0.26,0.26,0.26,,
btc-updown-15m-1766809800,3.35,true,0,0,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.04999999999999999,0.16999999999999998,0.29
btc-updown-15m-1766810700,2.43,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.04000000000000001,0.07000000000000003,0.07000000000000003,0.12000000000000002,0.14,0.14,0.14,0.35
btc-updown-15m-1766811600,-6.85,false,0,0,0,0,0,0.020000000000000014,0.020000000000000014,0.030000000000000027,0.04999999999999999,0.20999999999999996,0.20999999999999996
btc-updown-15m-1766812500,3.05,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.07,0.08000000000000002,0.26,0.28,0.29000000000000004
btc-updown-15m-1766814300,-7.24,false,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.02999999999999997,0.07,0.23,0.25,0.25,0.25,0.25
btc-updown-15m-1766815200,2.95,true,0,0,0,0,0,0.010000000000000007,0.08000000000000002,0.08000000000000002,0.51,0.54,0.54
btc-updown-15m-1766817900,3.35,true,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.04999999999999999,0.07999999999999996,0.24,0.25,0.25
btc-updown-15m-1766818800,2.46,true,0,0,0,0.010000000000000007,0.01999999999999999,0.03,0.03,0.04999999999999999,0.11,0.18,0.3
btc-updown-15m-1766819700,-7.24,false,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.03999999999999998,0.07,0.07,0.07,0.14,0.39,0.4
btc-updown-15m-1766820600,3.05,true,0,0,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.030000000000000027,0.07999999999999996,0.09999999999999998,0.12,0.2,0.2
btc-updown-15m-1766823300,3.05,true,0,0,0,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.03999999999999998,0.03999999999999998,0.13999999999999996,0.14999999999999997
btc-updown-15m-1766824200,2.36,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.030000000000000027,0.04000000000000003,0.05000000000000002,0.26,0.41,0.42,0.42,0.42
btc-updown-15m-1766825100,2.36,true,0,0,0,0.04000000000000001,0.060000000000000026,0.060000000000000026,0.06999999999999998,0.12999999999999998,0.15,0.24999999999999997,0.24999999999999997
btc-updown-15m-1766826000,2.76,true,0,0,0,0.010000000000000007,0.02999999999999997,0.03999999999999998,0.03999999999999998,0.03999999999999998,0.2,0.31000000000000005,0.37
btc-updown-15m-1766828700,2.17,true,0,0.01999999999999999,0.01999999999999999,0.01999999999999999,0.03999999999999998,0.03999999999999998,0.04999999999999999,0.2,0.23,0.28,0.31
btc-updown-15m-1766829600,2.85,true,0,0.01999999999999996,0.02999999999999997,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.21,0.21999999999999997,0.25,0.25,0.25
btc-updown-15m-1766832300,2.76,true,0,0.060000000000000026,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.07000000000000003,0.15,0.17,0.28
btc-updown-15m-1766833200,-6.85,false,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.02999999999999997,0.07999999999999996,0.14999999999999997,0.2,0.23,0.4,0.41,0.45
btc-updown-15m-1766834100,-6.75,false,0,0,0,0.010000000000000007,0.030000000000000027,0.030000000000000027,0.07,0.07,0.15000000000000002,0.19,0.34
btc-updown-15m-1766835000,-6.85,false,0.030000000000000027,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.07,0.07,0.11,0.22,0.24,0.24,0.24
btc-updown-15m-1766836800,-6.65,false,0,0,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.02999999999999997,0.06999999999999995,0.12,0.12,0.14
btc-updown-15m-1766837700,2.85,true,0,0,0,0.01999999999999996,0.05999999999999997,0.07999999999999999,0.17999999999999997,0.17999999999999997,0.17999999999999997,0.30000000000000004,0.30000000000000004
btc-updown-15m-1766838600,2.26,true,0,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.03,0.03,0.16999999999999998,0.17999999999999997,0.26,0.30999999999999994,0.38
btc-updown-15m-1766840400,2.36,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.07,0.11,0.12999999999999998,0.29000000000000004,0.3400000000000001
btc-updown-15m-1766841300,1.97,true,0,0,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.00999999999999998,0.04999999999999999,0.07,0.12000000000000002,0.35,0.42999999999999994
btc-updown-15m-1766844000,2.66,true,0,0,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.04999999999999999,0.09999999999999998,0.22,0.44000000000000006,0.44000000000000006,0.45000000000000007
btc-updown-15m-1766846700,3.25,true,0.020000000000000014,0.04000000000000003,0.04000000000000003,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.09000000000000002,0.24,0.37
btc-updown-15m-1766847600,-7.34,false,0,0.030000000000000027,0.060000000000000026,0.07000000000000003,0.09,0.12000000000000002,0.15,0.21,0.26,0.27,0.29000000000000004
btc-updown-15m-1766848500,2.56,true,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.14999999999999997,0.20999999999999996,0.23
btc-updown-15m-1766849400,2.46,true,0,0,0,0.020000000000000014,0.12000000000000002,0.12000000000000002,0.12000000000000002,0.12000000000000002,0.12000000000000002,0.16,0.30000000000000004
btc-updown-15m-1766851200,-6.65,false,0,0,0,0,0.01999999999999996,0.02999999999999997,0.09000000000000002,0.11,0.19999999999999996,0.26,0.28
btc-updown-15m-1766852100,2.85,true,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.06,0.07999999999999999,0.12,0.12999999999999998,0.3,0.34,0.4
btc-updown-15m-1766853000,2.56,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.09999999999999998,0.09999999999999998,0.11,0.12,0.12,0.12,0.17
btc-updown-15m-1766853900,2.95,true,0.01999999999999996,0.02999999999999997,0.02999999999999997,0.07,0.08000000000000002,0.08000000000000002,0.16000000000000003,0.16999999999999998,0.42999999999999994,0.42999999999999994,0.42999999999999994
btc-updown-15m-1766854800,3.15,true,0,0,0,0.04000000000000003,0.04000000000000003,0.04000000000000003,0.07,0.07,0.09000000000000002,0.24000000000000005,0.24000000000000005
btc-updown-15m-1766855700,-7.24,false,0.020000000000000014,0.02999999999999997,0.02999999999999997,0.04999999999999999,0.04999999999999999,0.11,0.11,0.31000000000000005,0.32000000000000006,0.38,0.38
btc-updown-15m-1766856600,-6.85,false,0,0,0,0,0.010000000000000007,0.020000000000000014,0.06,0.09000000000000002,0.15000000000000002,0.18,0.18
btc-updown-15m-1766857500,2.66,true,0,0.010000000000000007,0.010000000000000007,0.01999999999999996,0.06,0.06,0.08999999999999997,0.11,0.19999999999999996,0.19999999999999996,0.25
btc-updown-15m-1766859300,-7.64,false,0,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.04000000000000003,0.04000000000000003,0.12,0.12,0.18999999999999995,0.23999999999999996,0.23999999999999996
btc-updown-15m-1766860200,3.35,true,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.01999999999999996,0.01999999999999996,0.01999999999999996,0.07999999999999996,0.12,0.13999999999999996,0.15999999999999998,0.15999999999999998
btc-updown-15m-1766862900,-6.65,false,0,0,0,0,0.020000000000000014,0.020000000000000014,0.06,0.06,0.12,0.16000000000000003,0.25000000000000006
btc-updown-15m-1766865600,3.25,true,0,0,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.02999999999999997,0.04999999999999999,0.07,0.07999999999999996,0.12999999999999995
btc-updown-15m-1766866500,2.46,true,0,0,0,0.030000000000000027,0.03999999999999998,0.06999999999999998,0.14,0.32999999999999996,0.36,0.36,0.36
btc-updown-15m-1766870100,3.25,true,0,0,0,0.01999999999999996,0.06,0.06999999999999995,0.07999999999999996,0.18,0.31999999999999995,0.31999999999999995,0.31999999999999995
btc-updown-15m-1766871000,2.95,true,0,0,0,0,0,0.020000000000000014,0.020000000000000014,0.06999999999999995,0.15999999999999998,0.24,0.26
btc-updown-15m-1766871900,2.85,true,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.010000000000000007,0.020000000000000014,0.03999999999999998,0.23,0.28,0.32000000000000006,0.32000000000000006,0.41
btc-updown-15m-1766872800,-7.15,false,0,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.009999999999999952,0.06999999999999995,0.06999999999999995,0.12999999999999995,0.20999999999999996,0.20999999999999996
btc-updown-15m-1766876400,2.95,true,0.010000000000000007,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.020000000000000014,0.03999999999999998,0.09999999999999998,0.11,0.18,0.29999999999999993,0.29999999999999993
btc-updown-15m-1766878200,3.25,true,0,0,0.010000000000000007,0.010000000000000007,0.01999999999999996,0.01999999999999996,0.02999999999999997,0.02999999999999997,0.04999999999999999,0.12,0.12
btc-updown-15m-1766880900,3.35,true,0.020000000000000014,0.030000000000000027,0.030000000000000027,0.06,0.06,0.11,0.18000000000000002,0.18000000000000002,0.28,0.29000000000000004,0.38
btc-updown-15m-1766882700,1.97,true,0.00999999999999998,0.00999999999999998,0.01999999999999999,0.01999999999999999,0.03,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.13,0.19,0.23
