slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1770950700,376,8,4,89120
btc-updown-15m-1770951600,316,0,0,75338
btc-updown-15m-1770953400,356,4,0,84714
btc-updown-15m-1770954300,202,2,2,47238
btc-updown-15m-1770955200,302,2,0,72275
btc-updown-15m-1770956100,392,0,0,92230
btc-updown-15m-1770957000,368,2,2,87545
btc-updown-15m-1770957900,326,0,0,78789
btc-updown-15m-1770958800,342,4,2,80559
btc-updown-15m-1770959700,250,4,2,59236
btc-updown-15m-1770960600,266,4,2,63216
btc-updown-15m-1770961500,256,0,0,60344
btc-updown-15m-1770963300,244,2,2,56533
btc-updown-15m-1770964200,372,4,0,89546
btc-updown-15m-1770965100,194,4,2,45715
btc-updown-15m-1770966000,426,4,0,101112
btc-updown-15m-1770966900,294,0,0,70714
btc-updown-15m-1770967800,86,0,0,20118
btc-updown-15m-1770968700,336,2,0,79341
btc-updown-15m-1770969600,246,8,6,58184
btc-updown-15m-1770970500,352,4,4,83881
btc-updown-15m-1770971400,406,0,0,97956
btc-updown-15m-1770973200,430,6,2,102180
btc-updown-15m-1770974100,406,2,0,97263
btc-updown-15m-1770975000,442,4,0,104268
btc-updown-15m-1770975900,308,2,0,74839
btc-updown-15m-1770976800,282,2,0,67608
btc-updown-15m-1770977700,420,2,2,100968
btc-updown-15m-1770978600,354,2,2,84768
btc-updown-15m-1770979500,408,4,0,96350
btc-updown-15m-1770980400,380,4,2,90747
btc-updown-15m-1770981300,426,0,0,101469
btc-updown-15m-1770983100,398,2,2,93441
btc-updown-15m-1770984000,236,4,2,56726
btc-updown-15m-1770984900,310,4,4,72840
btc-updown-15m-1770985800,436,2,2,103366
btc-updown-15m-1770986700,316,8,6,74441
btc-updown-15m-1770987600,354,4,2,83271
btc-updown-15m-1770988500,256,0,0,61247
btc-updown-15m-1770989400,564,6,4,134097
btc-updown-15m-1770990300,580,4,2,139343
btc-updown-15m-1770991200,548,2,0,131673
btc-updown-15m-1770993000,664,2,2,157941
btc-updown-15m-1770993900,350,2,0,84595
btc-updown-15m-1770994800,524,2,0,126567
btc-updown-15m-1770995700,676,8,4,163205
btc-updown-15m-1770996600,644,16,6,156533
btc-updown-15m-1770997500,620,6,6,151019
btc-updown-15m-1770998400,442,2,2,107391
btc-updown-15m-1770999300,552,0,0,134927
btc-updown-15m-1771000200,474,0,0,115785
btc-updown-15m-1771002000,404,4,4,97353
btc-updown-15m-1771002900,608,8,2,147857
btc-updown-15m-1771003800,436,2,2,105520
btc-updown-15m-1771004700,490,6,4,117322
btc-updown-15m-1771005600,458,6,0,110103
btc-updown-15m-1771006500,490,4,2,118975
btc-updown-15m-1771007400,456,6,2,109806
btc-updown-15m-1771008300,530,2,2,127981
btc-updown-15m-1771009200,460,4,2,110327
btc-updown-15m-1771010100,564,0,0,136495
btc-updown-15m-1771011900,382,10,8,90143
btc-updown-15m-1771012800,446,0,0,107108
btc-updown-15m-1771013700,458,4,4,111381
btc-updown-15m-1771014600,474,4,4,113968
btc-updown-15m-1771015500,398,2,0,95831
btc-updown-15m-1771016400,226,6,4,53329
btc-updown-15m-1771017300,320,2,0,76634
btc-updown-15m-1771018200,292,0,0,70426
btc-updown-15m-1771019100,206,4,2,49008
btc-updown-15m-1771020000,326,4,0,78149
btc-updown-15m-1771021800,234,2,0,55595
btc-updown-15m-1771022700,320,0,0,76561
btc-updown-15m-1771023600,316,0,0,75133
btc-updown-15m-1771024500,286,0,0,68952
btc-updown-15m-1771025400,242,4,4,56746
btc-updown-15m-1771026300,288,8,0,67856
btc-updown-15m-1771027200,294,0,0,68407
btc-updown-15m-1771028100,222,2,2,53091
btc-updown-15m-1771029000,278,0,0,65246
btc-updown-15m-1771029900,358,2,0,83735
btc-updown-15m-1771031700,248,2,2,58318
btc-updown-15m-1771032600,226,2,0,53258
btc-updown-15m-1771033500,254,2,0,59528
btc-updown-15m-1771034400,288,4,4,68087
btc-updown-15m-1771035300,202,0,0,46776
btc-updown-15m-1771036200,288,6,2,67385
btc-updown-15m-1771037100,188,0,0,45452
btc-updown-15m-1771038000,244,2,2,57757
btc-updown-15m-1771038900,216,2,0,51402
btc-updown-15m-1771039800,224,4,0,52865
btc-updown-15m-1771041600,172,0,0,40013
btc-updown-15m-1771042500,304,6,4,71091
btc-updown-15m-1771043400,202,4,4,46356
btc-updown-15m-1771044300,164,4,2,38459
btc-updown-15m-1771045200,214,2,2,50536
btc-updown-15m-1771046100,228,2,2,53998
btc-updown-15m-1771047000,136,0,0,31201
btc-updown-15m-1771047900,272,4,2,63233
btc-updown-15m-1771048800,248,4,4,57935
btc-updown-15m-1771050600,314,2,2,72813
btc-updown-15m-1771051500,198,0,0,46750
btc-updown-15m-1771052400,220,4,4,51532
btc-updown-15m-1771053300,226,0,0,53198
btc-updown-15m-1771054200,238,6,2,57121
btc-updown-15m-1771055100,240,0,0,56630
btc-updown-15m-1771056000,116,4,2,26781
btc-updown-15m-1771056900,352,6,4,84874
btc-updown-15m-1771057800,166,2,2,39401
btc-updown-15m-1771058700,340,2,0,81748
btc-updown-15m-1771060500,302,4,2,71910
btc-updown-15m-1771061400,200,0,0,47951
btc-updown-15m-1771062300,268,4,2,63133
btc-updown-15m-1771063200,162,0,0,38886
btc-updown-15m-1771064100,236,0,0,56176
btc-updown-15m-1771065000,234,0,0,54970
btc-updown-15m-1771065900,256,0,0,60047
btc-updown-15m-1771066800,130,0,0,30934
btc-updown-15m-1771067700,284,4,4,64842
btc-updown-15m-1771068600,304,0,0,70436
btc-updown-15m-1771070400,322,4,2,75492
btc-updown-15m-1771071300,260,0,0,59438
btc-updown-15m-1771072200,206,2,2,47764
btc-updown-15m-1771073100,184,0,0,43149
btc-updown-15m-1771074000,342,2,0,78587
btc-updown-15m-1771074900,200,0,0,46430
btc-updown-15m-1771075800,216,2,0,50941
btc-updown-15m-1771076700,316,12,4,71293
btc-updown-15m-1771077600,280,0,0,64607
btc-updown-15m-1771078500,320,4,2,75824
btc-updown-15m-1771080300,380,4,4,90241
btc-updown-15m-1771081200,334,0,0,78447
btc-updown-15m-1771082100,164,4,2,36997
btc-updown-15m-1771083000,410,6,6,98996
btc-updown-15m-1771083900,272,0,0,60994
btc-updown-15m-1771084800,290,0,0,69868
btc-updown-15m-1771085700,132,0,0,28149
btc-updown-15m-1771086600,340,0,0,81679
btc-updown-15m-1771087500,388,6,4,93887
btc-updown-15m-1771088400,348,4,0,83754
btc-updown-15m-1771090200,320,4,2,77050
btc-updown-15m-1771091100,280,0,0,68117
btc-updown-15m-1771092000,312,0,0,75097
btc-updown-15m-1771092900,292,8,6,69692
btc-updown-15m-1771093800,332,2,0,79161
btc-updown-15m-1771094700,262,2,0,63368
btc-updown-15m-1771095600,340,6,0,81104
btc-updown-15m-1771096500,372,4,2,90058
btc-updown-15m-1771097400,312,0,0,70963
btc-updown-15m-1771099200,88,4,2,20927
btc-updown-15m-1771100100,400,6,0,91061
btc-updown-15m-1771101000,286,4,2,67448
btc-updown-15m-1771101900,240,2,2,57801
btc-updown-15m-1771102800,172,0,0,41115
btc-updown-15m-1771103700,260,2,2,61219
btc-updown-15m-1771104600,120,0,0,27669
btc-updown-15m-1771105500,338,2,0,77482
btc-updown-15m-1771106400,330,2,0,77144
btc-updown-15m-1771107300,280,4,0,66602
btc-updown-15m-1771109100,358,2,2,81054
btc-updown-15m-1771110000,326,2,2,73803
btc-updown-15m-1771110900,160,2,0,38354
btc-updown-15m-1771111800,264,4,2,63985
btc-updown-15m-1771112700,300,2,0,69133
btc-updown-15m-1771113600,328,8,6,79191
btc-updown-15m-1771114500,314,0,0,76188
btc-updown-15m-1771115400,274,10,6,64855
btc-updown-15m-1771116300,190,0,0,45613
btc-updown-15m-1771117200,210,0,0,50296
btc-updown-15m-1771119000,364,0,0,87122
btc-updown-15m-1771119900,112,2,2,26476
btc-updown-15m-1771120800,302,0,0,71895
btc-updown-15m-1771121700,238,0,0,56682
btc-updown-15m-1771122600,364,6,2,87351
btc-updown-15m-1771123500,264,0,0,63715
btc-updown-15m-1771124400,214,4,2,51279
btc-updown-15m-1771125300,182,2,2,43811
btc-updown-15m-1771126200,296,4,0,70658
btc-updown-15m-1771127100,52,0,0,12861
btc-updown-15m-1771128900,246,2,2,59689
btc-updown-15m-1771129800,328,6,6,79272
btc-updown-15m-1771130700,250,2,2,60248
btc-updown-15m-1771131600,248,0,0,59828
btc-updown-15m-1771132500,140,2,2,33352
btc-updown-15m-1771133400,252,2,2,60651
btc-updown-15m-1771134300,226,4,0,53820
btc-updown-15m-1771135200,264,0,0,63140
btc-updown-15m-1771136100,158,0,0,37366
btc-updown-15m-1771137900,240,4,0,56995
btc-updown-15m-1771138800,278,8,4,66501
btc-updown-15m-1771139700,88,2,2,21033
btc-updown-15m-1771140600,252,0,0,61128
btc-updown-15m-1771141500,322,4,4,78201
btc-updown-15m-1771142400,352,6,4,85495
btc-updown-15m-1771143300,272,2,0,66056
btc-updown-15m-1771144200,212,2,0,50819
btc-updown-15m-1771145100,266,4,0,64828
btc-updown-15m-1771146000,218,6,2,51848
btc-updown-15m-1771147800,258,2,2,61257
btc-updown-15m-1771148700,202,4,2,48296
btc-updown-15m-1771149600,282,2,2,67265
btc-updown-15m-1771150500,182,0,0,44065
btc-updown-15m-1771151400,196,2,2,47333
btc-updown-15m-1771152300,220,4,2,53215
btc-updown-15m-1771153200,256,6,4,61463
btc-updown-15m-1771154100,238,2,0,57449
btc-updown-15m-1771155000,222,4,2,53661
btc-updown-15m-1771155900,254,4,2,61462
btc-updown-15m-1771157700,278,2,0,64775
btc-updown-15m-1771158600,230,0,0,51485
btc-updown-15m-1771159500,190,4,0,41229
btc-updown-15m-1771160400,340,2,2,82870
btc-updown-15m-1771161300,382,12,6,91479
btc-updown-15m-1771162200,372,2,0,90679
btc-updown-15m-1771163100,346,8,4,82637
btc-updown-15m-1771164000,288,2,0,69481
btc-updown-15m-1771164900,250,2,2,60454
btc-updown-15m-1771165800,376,4,2,91569
btc-updown-15m-1771167600,326,0,0,78130
btc-updown-15m-1771168500,130,0,0,31524
btc-updown-15m-1771169400,230,0,0,54956
btc-updown-15m-1771170300,240,2,2,57377
btc-updown-15m-1771171200,178,2,0,42844
btc-updown-15m-1771172100,378,0,0,86267
btc-updown-15m-1771173000,208,0,0,50523
btc-updown-15m-1771173900,260,0,0,62812
btc-updown-15m-1771174800,344,2,2,82473
btc-updown-15m-1771175700,244,2,0,56346
btc-updown-15m-1771177500,358,16,10,88152
btc-updown-15m-1771178400,426,4,2,103986
btc-updown-15m-1771179300,346,0,0,80813
btc-updown-15m-1771180200,404,2,0,96506
btc-updown-15m-1771181100,128,0,0,30811
btc-updown-15m-1771182000,276,4,2,66419
btc-updown-15m-1771182900,292,2,2,66988
btc-updown-15m-1771183800,172,2,2,42038
btc-updown-15m-1771184700,242,4,0,58783
btc-updown-15m-1771186500,298,2,0,71950
btc-updown-15m-1771187400,340,4,2,75781
btc-updown-15m-1771188300,254,0,0,57709
btc-updown-15m-1771189200,114,2,0,26826
btc-updown-15m-1771190100,260,6,4,62140
btc-updown-15m-1771191000,322,6,4,78479
btc-updown-15m-1771191900,236,4,2,53803
btc-updown-15m-1771192800,274,2,2,66676
btc-updown-15m-1771193700,172,2,2,39014
btc-updown-15m-1771194600,248,0,0,56509
btc-updown-15m-1771196400,56,0,0,11912
btc-updown-15m-1771197300,376,8,4,89862
btc-updown-15m-1771198200,336,0,0,79308
btc-updown-15m-1771199100,238,2,2,56429
btc-updown-15m-1771200000,332,2,2,76194
btc-updown-15m-1771200900,276,2,2,66520
btc-updown-15m-1771201800,316,4,0,76158
btc-updown-15m-1771202700,186,2,0,42754
btc-updown-15m-1771203600,166,2,0,40146
btc-updown-15m-1771204500,232,4,2,55128
btc-updown-15m-1771206300,312,2,0,76873
btc-updown-15m-1771207200,296,6,2,71932
btc-updown-15m-1771208100,196,0,0,47600
btc-updown-15m-1771209000,244,2,2,59581
btc-updown-15m-1771209900,248,0,0,59840
btc-updown-15m-1771210800,328,2,0,79869
btc-updown-15m-1771211700,244,2,2,58790
btc-updown-15m-1771212600,274,2,0,66640
btc-updown-15m-1771213500,304,0,0,74068
btc-updown-15m-1771214400,164,0,0,39780
btc-updown-15m-1771216200,238,4,2,58095
btc-updown-15m-1771217100,142,2,2,34129
btc-updown-15m-1771218000,86,0,0,20803
btc-updown-15m-1771218900,304,4,2,74165
btc-updown-15m-1771219800,226,2,2,54997
btc-updown-15m-1771220700,190,2,0,46339
btc-updown-15m-1771221600,290,2,0,70514
btc-updown-15m-1771222500,256,0,0,61728
btc-updown-15m-1771223400,110,0,0,26904
btc-updown-15m-1771224300,238,0,0,57702
btc-updown-15m-1771226100,298,0,0,72052
btc-updown-15m-1771227000,280,2,0,67000
btc-updown-15m-1771227900,242,2,0,58367
btc-updown-15m-1771228800,242,0,0,58870
btc-updown-15m-1771229700,78,0,0,18691
btc-updown-15m-1771230600,358,6,0,83774
btc-updown-15m-1771231500,260,4,4,62676
btc-updown-15m-1771232400,270,0,0,65657
btc-updown-15m-1771233300,274,0,0,66238
btc-updown-15m-1771235100,286,4,2,68881
btc-updown-15m-1771236000,234,2,2,57239
btc-updown-15m-1771236900,168,4,4,38117
btc-updown-15m-1771237800,272,0,0,65243
btc-updown-15m-1771238700,280,4,0,67142
btc-updown-15m-1771239600,250,2,0,59027
btc-updown-15m-1771240500,384,0,0,92747
btc-updown-15m-1771241400,278,0,0,66069
btc-updown-15m-1771242300,174,0,0,41899
btc-updown-15m-1771243200,250,2,0,60852
btc-updown-15m-1771245000,480,4,2,116639
btc-updown-15m-1771245900,314,0,0,75660
btc-updown-15m-1771246800,454,2,0,109356
btc-updown-15m-1771247700,300,8,2,71314
btc-updown-15m-1771248600,462,4,2,109705
btc-updown-15m-1771249500,442,10,4,106868
btc-updown-15m-1771250400,482,2,0,115291
btc-updown-15m-1771251300,308,2,0,74907
btc-updown-15m-1771252200,308,6,4,75019
btc-updown-15m-1771253100,336,0,0,79265
btc-updown-15m-1771254900,444,0,0,107875
btc-updown-15m-1771255800,124,6,6,30350
btc-updown-15m-1771256700,396,0,0,96427
btc-updown-15m-1771257600,380,0,0,92125
btc-updown-15m-1771258500,450,10,8,107510
btc-updown-15m-1771259400,348,6,2,84287
btc-updown-15m-1771260300,384,2,2,93042
btc-updown-15m-1771261200,352,2,0,83775
btc-updown-15m-1771262100,316,4,0,76026
btc-updown-15m-1771263000,300,2,2,72858
btc-updown-15m-1771264800,244,2,0,58492
btc-updown-15m-1771265700,308,4,4,71640
btc-updown-15m-1771266600,238,0,0,56922
btc-updown-15m-1771267500,246,0,0,58984
btc-updown-15m-1771268400,196,4,4,46767
btc-updown-15m-1771269300,310,4,4,73579
btc-updown-15m-1771270200,246,0,0,59491
btc-updown-15m-1771271100,118,0,0,27865
btc-updown-15m-1771272000,304,6,0,69338
btc-updown-15m-1771272900,220,0,0,51178
btc-updown-15m-1771274700,246,0,0,57104
btc-updown-15m-1771275600,358,2,2,84222
btc-updown-15m-1771276500,366,0,0,87909
btc-updown-15m-1771277400,286,0,0,67561
btc-updown-15m-1771278300,214,6,4,51197
btc-updown-15m-1771279200,280,4,2,67377
btc-updown-15m-1771280100,324,4,0,77031
btc-updown-15m-1771281000,276,2,2,64636
btc-updown-15m-1771281900,300,0,0,71043
btc-updown-15m-1771283700,294,2,0,69882
btc-updown-15m-1771284600,252,2,0,59910
btc-updown-15m-1771285500,72,0,0,17115
btc-updown-15m-1771286400,304,2,0,73464
btc-updown-15m-1771287300,166,4,4,39820
btc-updown-15m-1771288200,260,2,0,62554
btc-updown-15m-1771289100,286,0,0,68666
btc-updown-15m-1771290000,282,2,2,67558
btc-updown-15m-1771290900,308,4,2,73265
btc-updown-15m-1771291800,224,0,0,54349
btc-updown-15m-1771293600,370,0,0,88721
btc-updown-15m-1771294500,380,2,0,92743
btc-updown-15m-1771295400,280,0,0,66254
btc-updown-15m-1771296300,322,2,0,77544
btc-updown-15m-1771297200,216,2,0,51814
btc-updown-15m-1771298100,332,6,2,80638
btc-updown-15m-1771299000,240,0,0,57246
btc-updown-15m-1771299900,316,0,0,75499
btc-updown-15m-1771300800,330,4,2,77893
btc-updown-15m-1771301700,308,4,2,74369
btc-updown-15m-1771303500,306,0,0,74534
btc-updown-15m-1771304400,374,4,2,89559
btc-updown-15m-1771305300,196,6,6,46697
btc-updown-15m-1771306200,412,4,2,99823
btc-updown-15m-1771307100,304,2,0,74596
btc-updown-15m-1771308000,222,0,0,53228
btc-updown-15m-1771308900,286,0,0,68138
btc-updown-15m-1771309800,310,8,6,74408
btc-updown-15m-1771310700,248,2,2,58664
btc-updown-15m-1771311600,232,4,2,56130
btc-updown-15m-1771313400,180,0,0,43110
btc-updown-15m-1771314300,298,4,2,72635
btc-updown-15m-1771315200,362,6,4,87239
btc-updown-15m-1771316100,262,2,0,63681
btc-updown-15m-1771317000,256,2,0,61151
btc-updown-15m-1771317900,384,0,0,92941
btc-updown-15m-1771318800,262,6,2,62278
btc-updown-15m-1771319700,316,4,4,75651
btc-updown-15m-1771320600,294,0,0,70125
btc-updown-15m-1771321500,250,4,0,59899
btc-updown-15m-1771323300,106,2,0,25622
btc-updown-15m-1771324200,306,4,0,73128
btc-updown-15m-1771325100,340,2,0,80143
btc-updown-15m-1771326000,386,4,4,92009
btc-updown-15m-1771326900,316,2,2,75325
btc-updown-15m-1771327800,176,0,0,41922
btc-updown-15m-1771328700,176,0,0,42202
btc-updown-15m-1771329600,156,0,0,36682
btc-updown-15m-1771330500,312,2,2,74231
btc-updown-15m-1771332300,142,0,0,34044
btc-updown-15m-1771333200,374,0,0,88622
btc-updown-15m-1771334100,360,2,0,85228
btc-updown-15m-1771335000,268,2,2,64993
btc-updown-15m-1771335900,300,4,4,70663
btc-updown-15m-1771336800,422,2,0,102028
btc-updown-15m-1771337700,406,2,2,98169
btc-updown-15m-1771338600,390,2,0,92296
btc-updown-15m-1771339500,552,0,0,134365
btc-updown-15m-1771340400,544,0,0,129804
btc-updown-15m-1771342200,572,4,0,137660
btc-updown-15m-1771343100,232,2,2,56290
btc-updown-15m-1771344000,140,2,2,33509
btc-updown-15m-1771344900,536,0,0,130397
btc-updown-15m-1771345800,174,2,0,42222
btc-updown-15m-1771346700,532,4,0,129182
btc-updown-15m-1771347600,394,2,0,95049
btc-updown-15m-1771348500,564,4,2,138551
btc-updown-15m-1771349400,188,0,0,45567
btc-updown-15m-1771350300,410,2,2,100984
btc-updown-15m-1771352100,226,4,2,54199
btc-updown-15m-1771353000,384,6,4,93432
btc-updown-15m-1771353900,484,4,4,118303
btc-updown-15m-1771354800,446,4,2,107959
btc-updown-15m-1771355700,334,4,0,81771
btc-updown-15m-1771356600,430,2,0,104203
btc-updown-15m-1771357500,222,2,2,53623
btc-updown-15m-1771358400,218,4,0,52375
btc-updown-15m-1771359300,382,2,0,92327
btc-updown-15m-1771360200,382,8,4,92285
btc-updown-15m-1771362000,264,2,2,64553
btc-updown-15m-1771362900,126,0,0,30061
btc-updown-15m-1771363800,302,0,0,72708
btc-updown-15m-1771364700,200,2,0,46957
btc-updown-15m-1771365600,164,4,0,39062
btc-updown-15m-1771366500,242,2,2,57491
btc-updown-15m-1771367400,196,2,0,46378
btc-updown-15m-1771368300,184,4,0,43822
btc-updown-15m-1771369200,288,6,2,67914
btc-updown-15m-1771371000,246,0,0,58263
btc-updown-15m-1771371900,252,4,2,59517
btc-updown-15m-1771372800,320,2,2,78520
btc-updown-15m-1771373700,312,6,4,75014
btc-updown-15m-1771374600,270,0,0,66246
btc-updown-15m-1771375500,222,4,4,53291
btc-updown-15m-1771376400,282,0,0,68276
btc-updown-15m-1771377300,366,4,2,89398
btc-updown-15m-1771378200,378,4,4,92722
btc-updown-15m-1771379100,280,2,2,66444
btc-updown-15m-1771380900,322,6,6,75272
btc-updown-15m-1771381800,106,2,0,25262
btc-updown-15m-1771382700,186,4,4,44002
btc-updown-15m-1771383600,152,6,6,35888
btc-updown-15m-1771384500,152,4,4,35072
btc-updown-15m-1771385400,146,2,2,35065
btc-updown-15m-1771386300,196,4,2,44457
btc-updown-15m-1771387200,194,12,6,44887
btc-updown-15m-1771388100,126,6,6,29824
btc-updown-15m-1771389000,190,4,2,42611
btc-updown-15m-1771390800,210,4,4,50425
btc-updown-15m-1771391700,252,6,4,58831
btc-updown-15m-1771392600,192,6,6,44474
btc-updown-15m-1771393500,180,2,0,41242
btc-updown-15m-1771394400,168,2,2,40091
btc-updown-15m-1771395300,192,4,4,44156
btc-updown-15m-1771396200,302,10,6,69572
btc-updown-15m-1771397100,216,4,4,51460
btc-updown-15m-1771398000,212,2,0,50054
btc-updown-15m-1771398900,182,12,6,42124
btc-updown-15m-1771400700,180,8,6,42905
btc-updown-15m-1771401600,194,4,4,46017
btc-updown-15m-1771402500,182,8,6,44124
btc-updown-15m-1771403400,158,4,2,37447
btc-updown-15m-1771404300,228,4,4,53146
btc-updown-15m-1771405200,154,2,2,37152
btc-updown-15m-1771406100,208,6,4,48686
btc-updown-15m-1771407000,124,2,0,29556
btc-updown-15m-1771407900,124,4,4,29906
btc-updown-15m-1771408800,226,10,6,53618
btc-updown-15m-1771410600,124,8,4,28657
btc-updown-15m-1771411500,218,4,4,51931
btc-updown-15m-1771412400,138,4,2,32328
btc-updown-15m-1771413300,190,2,2,45578
btc-updown-15m-1771414200,218,2,0,52330
btc-updown-15m-1771415100,164,2,0,38944
btc-updown-15m-1771416000,114,0,0,27105
btc-updown-15m-1771416900,254,2,0,60538
btc-updown-15m-1771417800,182,4,4,43609
btc-updown-15m-1771419600,210,6,6,49555
btc-updown-15m-1771420500,184,10,6,43696
btc-updown-15m-1771421400,164,2,2,38951
btc-updown-15m-1771422300,178,0,0,42759
btc-updown-15m-1771423200,238,8,6,56236
btc-updown-15m-1771424100,110,0,0,26372
btc-updown-15m-1771425000,536,18,12,128697
btc-updown-15m-1771425900,342,6,6,82456
btc-updown-15m-1771426800,384,6,6,93102
btc-updown-15m-1771427700,396,4,4,95992
btc-updown-15m-1771429500,154,0,0,37394
btc-updown-15m-1771430400,94,0,0,22154
btc-updown-15m-1771431300,258,2,2,62438
btc-updown-15m-1771432200,272,2,0,65455
btc-updown-15m-1771433100,264,6,6,64158
btc-updown-15m-1771434000,160,2,0,38494
btc-updown-15m-1771434900,406,6,2,98166
btc-updown-15m-1771435800,340,12,10,81659
btc-updown-15m-1771436700,308,4,4,73253
btc-updown-15m-1771437600,276,8,4,66351
btc-updown-15m-1771439400,370,4,4,88901
btc-updown-15m-1771440300,352,10,6,85251
btc-updown-15m-1771441200,292,0,0,70103
btc-updown-15m-1771442100,430,16,14,101725
btc-updown-15m-1771443000,198,0,0,48072
btc-updown-15m-1771443900,378,2,2,90644
btc-updown-15m-1771444800,312,2,2,75828
btc-updown-15m-1771445700,364,8,4,86976
btc-updown-15m-1771446600,154,0,0,37447
btc-updown-15m-1771447500,296,8,6,69812
btc-updown-15m-1771449300,118,2,0,27906
btc-updown-15m-1771450200,222,6,6,52628
btc-updown-15m-1771451100,206,2,2,48402
btc-updown-15m-1771452000,180,12,2,42528
btc-updown-15m-1771452900,172,8,4,40091
btc-updown-15m-1771453800,106,0,0,25409
btc-updown-15m-1771454700,198,0,0,47566
btc-updown-15m-1771455600,152,6,4,36653
btc-updown-15m-1771456500,190,2,2,45900
btc-updown-15m-1771457400,106,0,0,25044
btc-updown-15m-1771459200,178,0,0,42566
btc-updown-15m-1771460100,234,8,4,55042
btc-updown-15m-1771461000,128,4,4,30843
btc-updown-15m-1771461900,72,0,0,17031
btc-updown-15m-1771462800,68,2,2,16444
btc-updown-15m-1771463700,216,6,4,50994
btc-updown-15m-1771464600,238,6,2,56793
btc-updown-15m-1771465500,214,2,2,51363
btc-updown-15m-1771466400,172,8,6,41122
btc-updown-15m-1771468200,66,2,2,15615
btc-updown-15m-1771469100,146,0,0,35194
btc-updown-15m-1771470000,196,2,0,46960
btc-updown-15m-1771470900,86,0,0,20807
btc-updown-15m-1771471800,194,4,2,45982
btc-updown-15m-1771472700,194,8,8,45380
btc-updown-15m-1771473600,250,8,8,59250
btc-updown-15m-1771474500,120,4,4,28356
btc-updown-15m-1771475400,188,8,6,44060
btc-updown-15m-1771476300,170,10,4,40947
btc-updown-15m-1771478100,218,6,0,51124
btc-updown-15m-1771479000,186,0,0,44290
btc-updown-15m-1771479900,132,0,0,31332
btc-updown-15m-1771480800,130,0,0,30774
btc-updown-15m-1771481700,112,4,2,26423
btc-updown-15m-1771482600,268,2,0,64478
btc-updown-15m-1771483500,188,2,0,44657
btc-updown-15m-1771484400,146,2,0,34667
btc-updown-15m-1771485300,160,6,6,36589
btc-updown-15m-1771486200,244,6,6,56573
btc-updown-15m-1771488000,110,2,0,26407
btc-updown-15m-1771488900,160,4,2,37545
btc-updown-15m-1771489800,218,4,0,51923
btc-updown-15m-1771490700,196,4,4,46759
btc-updown-15m-1771491600,214,6,4,50262
btc-updown-15m-1771492500,154,6,4,35866
btc-updown-15m-1771493400,156,6,6,36418
btc-updown-15m-1771494300,48,0,0,11590
btc-updown-15m-1771495200,264,6,2,62779
btc-updown-15m-1771496100,224,4,0,52455
btc-updown-15m-1771497900,88,0,0,20488
btc-updown-15m-1771498800,156,8,4,36799
btc-updown-15m-1771499700,172,10,8,40615
btc-updown-15m-1771500600,124,2,2,28400
btc-updown-15m-1771501500,186,2,2,43329
btc-updown-15m-1771502400,300,2,0,70048
btc-updown-15m-1771503300,224,2,0,52622
btc-updown-15m-1771504200,210,8,4,49291
btc-updown-15m-1771505100,166,0,0,39983
btc-updown-15m-1771506000,162,6,4,38694
btc-updown-15m-1771507800,300,4,4,71320
btc-updown-15m-1771508700,322,12,10,76676
btc-updown-15m-1771509600,322,16,10,76848
btc-updown-15m-1771510500,234,4,2,56139
btc-updown-15m-1771511400,470,4,4,112111
btc-updown-15m-1771512300,292,6,4,69887
btc-updown-15m-1771513200,388,4,2,92246
btc-updown-15m-1771514100,396,6,6,95012
btc-updown-15m-1771515000,102,4,4,24168
btc-updown-15m-1771516800,100,2,2,24010
btc-updown-15m-1771517700,282,8,6,68231
btc-updown-15m-1771518600,124,4,4,29537
btc-updown-15m-1771519500,338,0,0,80999
btc-updown-15m-1771520400,260,4,2,62000
btc-updown-15m-1771521300,218,4,2,52084
btc-updown-15m-1771522200,356,10,4,85210
btc-updown-15m-1771523100,168,2,2,40185
btc-updown-15m-1771524000,334,10,10,79243
btc-updown-15m-1771524900,330,8,8,78232
btc-updown-15m-1771526700,340,14,12,81117
btc-updown-15m-1771527600,344,8,4,79960
btc-updown-15m-1771528500,218,8,8,52052
btc-updown-15m-1771529400,186,0,0,44579
btc-updown-15m-1771530300,206,6,6,48064
btc-updown-15m-1771531200,274,2,2,65318
btc-updown-15m-1771532100,232,8,6,55319
btc-updown-15m-1771533000,242,6,6,57011
btc-updown-15m-1771533900,74,4,2,17259
btc-updown-15m-1771534800,178,0,0,41612
btc-updown-15m-1771536600,184,6,4,41804
btc-updown-15m-1771537500,188,8,6,44325
btc-updown-15m-1771538400,178,8,8,42479
btc-updown-15m-1771539300,166,2,0,40206
btc-updown-15m-1771540200,178,4,0,43106
btc-updown-15m-1771541100,194,6,2,44915
btc-updown-15m-1771542000,182,4,2,42280
btc-updown-15m-1771542900,122,2,2,28958
btc-updown-15m-1771543800,144,4,4,33658
btc-updown-15m-1771544700,170,0,0,39636
btc-updown-15m-1771546500,246,10,6,57846
btc-updown-15m-1771547400,186,2,2,44835
btc-updown-15m-1771548300,272,2,0,65862
btc-updown-15m-1771549200,266,4,4,64075
btc-updown-15m-1771550100,132,2,2,31362
btc-updown-15m-1771551000,128,2,0,30418
btc-updown-15m-1771551900,132,0,0,31821
