month,t_sec,band_c,n,n_up_wins,p_up,med_spread
2026-04,850,12,2,0,0.0,0.01
2026-04,850,18,1,0,0.0,0.002
2026-04,850,20,2,1,0.5,0.01
2026-04,850,22,1,0,0.0,0.01
2026-04,850,24,1,1,1.0,0.01
2026-04,850,28,1,0,0.0,0.01
2026-04,850,30,3,1,0.3333,0.01
2026-04,850,32,1,1,1.0,0.01
2026-04,850,34,2,1,0.5,0.01
2026-04,850,36,1,1,1.0,0.01
2026-04,850,38,2,1,0.5,0.01
2026-04,850,40,1,0,0.0,0.02
2026-04,850,44,1,0,0.0,0.01
2026-04,850,46,1,1,1.0,0.01
2026-04,850,48,1,0,0.0,0.01
2026-04,850,52,2,2,1.0,0.01
2026-04,850,54,4,4,1.0,0.01
2026-04,850,56,1,0,0.0,0.07
2026-04,850,58,2,2,1.0,0.01
2026-04,850,60,1,1,1.0,0.01
2026-04,850,62,2,1,0.5,0.01
2026-04,850,64,1,1,1.0,0.01
2026-04,850,66,1,1,1.0,0.01
2026-04,850,68,2,0,0.0,0.01
2026-04,850,70,2,1,0.5,0.01
2026-04,850,72,1,0,0.0,0.05
2026-04,850,74,1,0,0.0,0.01
2026-04,850,76,4,3,0.75,0.01
2026-04,850,78,1,1,1.0,0.01
2026-04,850,80,3,1,0.3333,0.01
2026-04,850,82,1,1,1.0,0.01
2026-04,850,84,1,1,1.0,0.01
2026-04,850,86,4,3,0.75,0.01
2026-04,850,88,4,3,0.75,0.01
2026-04,850,90,3,3,1.0,0.01
2026-04,850,92,5,5,1.0,0.01
2026-04,850,94,4,4,1.0,0.01
2026-04,850,96,16,16,1.0,0.01
2026-04,850,98,22,22,1.0,0.001
2026-04,855,0,19,0,0.0,0.003
2026-04,855,2,9,1,0.1111,0.01
2026-04,855,4,8,1,0.125,0.01
2026-04,855,6,2,0,0.0,0.01
2026-04,855,8,2,0,0.0,0.015
2026-04,855,14,2,0,0.0,0.01
2026-04,855,16,1,0,0.0,0.001
2026-04,855,18,1,1,1.0,0.02
2026-04,855,22,3,0,0.0,0.01
2026-04,855,24,2,2,1.0,0.01
2026-04,855,26,1,0,0.0,0.01
2026-04,855,30,2,1,0.5,0.01
2026-04,855,32,2,0,0.0,0.02
2026-04,855,34,1,0,0.0,0.01
2026-04,855,42,3,2,0.6667,0.01
2026-04,855,46,1,1,1.0,0.01
2026-04,855,48,2,0,0.0,0.01
2026-04,855,50,1,0,0.0,0.01
2026-04,855,52,1,1,1.0,0.01
2026-04,855,54,2,2,1.0,0.01
2026-04,855,56,5,4,0.8,0.01
2026-04,855,58,1,1,1.0,0.01
2026-04,855,64,2,2,1.0,0.01
2026-04,855,66,2,2,1.0,0.01
2026-04,855,68,2,0,0.0,0.04
2026-04,855,70,1,0,0.0,0.01
2026-04,855,72,2,1,0.5,0.01
2026-04,855,76,5,3,0.6,0.01
2026-04,855,80,4,2,0.5,0.01
2026-04,855,84,2,2,1.0,0.01
2026-04,855,86,6,6,1.0,0.01
2026-04,855,88,3,2,0.6667,0.01
2026-04,855,90,3,3,1.0,0.01
2026-04,855,92,3,3,1.0,0.01
2026-04,855,94,2,2,1.0,0.01
2026-04,855,96,17,17,1.0,0.01
2026-04,855,98,23,23,1.0,0.002
2026-04,860,0,24,0,0.0,0.003
2026-04,860,2,4,1,0.25,0.01
2026-04,860,4,7,1,0.1429,0.01
2026-04,860,6,4,0,0.0,0.01
2026-04,860,8,1,0,0.0,0.007
2026-04,860,12,1,1,1.0,0.01
2026-04,860,14,1,0,0.0,0.01
2026-04,860,16,2,0,0.0,0.0055
2026-04,860,18,1,0,0.0,0.01
2026-04,860,22,1,0,0.0,0.01
2026-04,860,24,3,2,0.6667,0.01
2026-04,860,30,4,0,0.0,0.015
2026-04,860,36,1,0,0.0,0.05
2026-04,860,38,2,0,0.0,0.015
2026-04,860,40,1,1,1.0,0.07
2026-04,860,42,1,1,1.0,0.01
2026-04,860,44,2,1,0.5,0.01
2026-04,860,48,1,0,0.0,0.01
2026-04,860,50,1,1,1.0,0.01
2026-04,860,52,1,1,1.0,0.01
2026-04,860,54,1,1,1.0,0.02
2026-04,860,56,2,1,0.5,0.04
2026-04,860,58,2,2,1.0,0.01
2026-04,860,60,2,2,1.0,0.015
2026-04,860,62,1,0,0.0,0.01
2026-04,860,66,1,1,1.0,0.01
2026-04,860,68,2,0,0.0,0.045
2026-04,860,70,2,0,0.0,0.01
2026-04,860,72,2,2,1.0,0.01
2026-04,860,74,1,1,1.0,0.02
2026-04,860,76,3,3,1.0,0.01
2026-04,860,78,3,1,0.3333,0.01
2026-04,860,80,1,1,1.0,0.01
2026-04,860,82,1,1,1.0,0.01
2026-04,860,84,1,1,1.0,0.01
2026-04,860,86,3,3,1.0,0.01
2026-04,860,88,6,4,0.6667,0.01
2026-04,860,90,2,2,1.0,0.015
2026-04,860,92,3,3,1.0,0.01
2026-04,860,94,4,4,1.0,0.01
2026-04,860,96,15,15,1.0,0.01
2026-04,860,98,28,28,1.0,0.0055
2026-04,865,0,23,0,0.0,0.003
2026-04,865,2,5,1,0.2,0.01
2026-04,865,4,7,1,0.1429,0.01
2026-04,865,6,3,0,0.0,0.01
2026-04,865,10,2,1,0.5,0.01
2026-04,865,14,1,0,0.0,0.01
2026-04,865,16,2,0,0.0,0.0055
2026-04,865,20,2,0,0.0,0.02
2026-04,865,24,2,2,1.0,0.01
2026-04,865,26,1,0,0.0,0.01
2026-04,865,28,2,0,0.0,0.01
2026-04,865,30,3,1,0.3333,0.01
2026-04,865,36,2,2,1.0,0.01
2026-04,865,40,1,0,0.0,0.01
2026-04,865,44,2,0,0.0,0.01
2026-04,865,46,1,0,0.0,0.01
2026-04,865,48,2,1,0.5,0.01
2026-04,865,50,2,1,0.5,0.02
2026-04,865,52,1,1,1.0,0.01
2026-04,865,56,2,1,0.5,0.04
2026-04,865,58,1,1,1.0,0.01
2026-04,865,64,1,0,0.0,0.01
2026-04,865,68,1,1,1.0,0.01
2026-04,865,70,2,1,0.5,0.01
2026-04,865,74,3,2,0.6667,0.01
2026-04,865,76,2,2,1.0,0.015
2026-04,865,78,4,2,0.5,0.01
2026-04,865,80,3,3,1.0,0.01
2026-04,865,82,1,1,1.0,0.01
2026-04,865,84,1,1,1.0,0.01
2026-04,865,86,1,1,1.0,0.01
2026-04,865,88,4,3,0.75,0.01
2026-04,865,90,5,4,0.8,0.01
2026-04,865,92,1,1,1.0,0.01
2026-04,865,94,7,7,1.0,0.01
2026-04,865,96,10,10,1.0,0.01
2026-04,865,98,26,26,1.0,0.008
2026-04,870,0,20,0,0.0,0.001
2026-04,870,2,10,2,0.2,0.01
2026-04,870,4,4,0,0.0,0.01
2026-04,870,6,1,1,1.0,0.01
2026-04,870,8,1,0,0.0,0.01
2026-04,870,10,2,1,0.5,0.01
2026-04,870,12,1,0,0.0,0.01
2026-04,870,16,2,0,0.0,0.0055
2026-04,870,18,3,0,0.0,0.01
2026-04,870,24,1,0,0.0,0.01
2026-04,870,26,1,0,0.0,0.03
2026-04,870,30,2,1,0.5,0.01
2026-04,870,34,3,1,0.3333,0.01
2026-04,870,36,1,0,0.0,0.01
2026-04,870,42,3,1,0.3333,0.01
2026-04,870,44,1,1,1.0,0.01
2026-04,870,50,1,0,0.0,0.01
2026-04,870,52,1,1,1.0,0.01
2026-04,870,54,1,0,0.0,0.01
2026-04,870,56,2,1,0.5,0.04
2026-04,870,58,1,1,1.0,0.01
2026-04,870,60,2,1,0.5,0.01
2026-04,870,64,2,1,0.5,0.01
2026-04,870,68,1,1,1.0,0.01
2026-04,870,70,1,1,1.0,0.01
2026-04,870,72,1,1,1.0,0.01
2026-04,870,74,2,1,0.5,0.015
2026-04,870,76,3,3,1.0,0.01
2026-04,870,78,1,1,1.0,0.01
2026-04,870,80,3,1,0.3333,0.01
2026-04,870,82,1,1,1.0,0.01
2026-04,870,84,1,1,1.0,0.02
2026-04,870,86,3,3,1.0,0.01
2026-04,870,88,4,2,0.5,0.01
2026-04,870,90,2,2,1.0,0.01
2026-04,870,94,7,7,1.0,0.01
2026-04,870,96,12,12,1.0,0.01
2026-04,870,98,26,26,1.0,0.0085
2026-04,875,0,20,0,0.0,0.0045
2026-04,875,2,8,2,0.25,0.01
2026-04,875,4,4,0,0.0,0.01
2026-04,875,6,1,0,0.0,0.01
2026-04,875,8,1,1,1.0,0.01
2026-04,875,10,1,0,0.0,0.01
2026-04,875,12,1,0,0.0,0.01
2026-04,875,14,1,0,0.0,0.01
2026-04,875,16,3,0,0.0,0.01
2026-04,875,18,2,0,0.0,0.015
2026-04,875,20,2,1,0.5,0.01
2026-04,875,22,1,1,1.0,0.26
2026-04,875,24,2,0,0.0,0.02
2026-04,875,28,1,0,0.0,0.01
2026-04,875,34,1,1,1.0,0.01
2026-04,875,36,3,0,0.0,0.01
2026-04,875,42,1,0,0.0,0.01
2026-04,875,52,2,1,0.5,0.01
2026-04,875,56,2,1,0.5,0.04
2026-04,875,58,1,1,1.0,0.01
2026-04,875,60,1,1,1.0,0.01
2026-04,875,62,2,1,0.5,0.04
2026-04,875,64,2,1,0.5,0.015
2026-04,875,68,1,0,0.0,0.05
2026-04,875,70,2,2,1.0,0.015
2026-04,875,72,1,1,1.0,0.01
2026-04,875,74,1,1,1.0,0.01
2026-04,875,76,1,1,1.0,0.01
2026-04,875,78,2,2,1.0,0.01
2026-04,875,80,2,1,0.5,0.01
2026-04,875,82,3,2,0.6667,0.01
2026-04,875,84,2,0,0.0,0.01
2026-04,875,86,3,3,1.0,0.02
2026-04,875,88,3,3,1.0,0.01
2026-04,875,90,1,1,1.0,0.01
2026-04,875,92,1,1,1.0,0.01
2026-04,875,94,3,3,1.0,0.01
2026-04,875,96,13,13,1.0,0.01
2026-04,875,98,25,25,1.0,0.01
2026-04,880,0,17,1,0.0588,0.008
2026-04,880,2,8,1,0.125,0.01
2026-04,880,4,2,0,0.0,0.01
2026-04,880,6,2,0,0.0,0.01
2026-04,880,8,3,0,0.0,0.01
2026-04,880,10,2,1,0.5,0.015
2026-04,880,12,2,0,0.0,0.01
2026-04,880,14,3,1,0.3333,0.03
2026-04,880,16,3,1,0.3333,0.03
2026-04,880,20,1,0,0.0,0.02
2026-04,880,24,1,0,0.0,0.06
2026-04,880,32,1,0,0.0,0.01
2026-04,880,38,1,0,0.0,0.01
2026-04,880,42,1,0,0.0,0.01
2026-04,880,46,1,1,1.0,0.01
2026-04,880,48,1,0,0.0,0.01
2026-04,880,52,1,1,1.0,0.01
2026-04,880,54,1,0,0.0,0.02
2026-04,880,56,1,0,0.0,0.07
2026-04,880,62,1,1,1.0,0.01
2026-04,880,64,1,1,1.0,0.01
2026-04,880,66,1,1,1.0,0.01
2026-04,880,68,1,1,1.0,0.01
2026-04,880,70,1,1,1.0,0.14
2026-04,880,72,3,3,1.0,0.01
2026-04,880,74,1,1,1.0,0.01
2026-04,880,76,2,1,0.5,0.01
2026-04,880,78,1,1,1.0,0.01
2026-04,880,80,1,1,1.0,0.01
2026-04,880,82,1,0,0.0,0.01
2026-04,880,84,3,3,1.0,0.01
2026-04,880,86,2,1,0.5,0.014
2026-04,880,88,2,1,0.5,0.01
2026-04,880,90,6,5,0.8333,0.01
2026-04,880,92,1,1,1.0,0.01
2026-04,880,94,2,2,1.0,0.01
2026-04,880,96,11,11,1.0,0.01
2026-04,880,98,24,24,1.0,0.01
2026-04,885,0,16,0,0.0,0.0085
2026-04,885,2,10,1,0.1,0.01
2026-04,885,4,2,0,0.0,0.025
2026-04,885,6,2,1,0.5,0.01
2026-04,885,8,2,0,0.0,0.01
2026-04,885,10,4,0,0.0,0.01
2026-04,885,14,1,0,0.0,0.01
2026-04,885,16,2,0,0.0,0.0155
2026-04,885,20,1,1,1.0,0.11
2026-04,885,24,1,0,0.0,0.02
2026-04,885,34,1,0,0.0,0.02
2026-04,885,36,1,1,1.0,0.01
2026-04,885,42,1,0,0.0,0.01
2026-04,885,46,1,1,1.0,0.02
2026-04,885,52,1,1,1.0,0.01
2026-04,885,56,1,0,0.0,0.07
2026-04,885,60,1,0,0.0,0.03
2026-04,885,62,1,0,0.0,0.01
2026-04,885,66,3,2,0.6667,0.01
2026-04,885,68,2,2,1.0,0.01
2026-04,885,72,2,2,1.0,0.015
2026-04,885,74,1,1,1.0,0.01
2026-04,885,76,3,3,1.0,0.01
2026-04,885,78,2,2,1.0,0.035
2026-04,885,80,1,1,1.0,0.01
2026-04,885,86,4,2,0.5,0.01
2026-04,885,88,2,1,0.5,0.0125
2026-04,885,90,4,4,1.0,0.01
2026-04,885,94,4,4,1.0,0.01
2026-04,885,96,11,11,1.0,0.01
2026-04,885,98,20,20,1.0,0.01
2026-04,890,0,17,1,0.0588,0.009
2026-04,890,2,10,1,0.1,0.01
2026-04,890,4,1,0,0.0,0.01
2026-04,890,8,3,0,0.0,0.01
2026-04,890,10,2,0,0.0,0.015
2026-04,890,14,1,0,0.0,0.02
2026-04,890,16,1,0,0.0,0.001
2026-04,890,18,3,0,0.0,0.02
2026-04,890,20,1,1,1.0,0.11
2026-04,890,28,1,1,1.0,0.11
2026-04,890,38,2,1,0.5,0.105
2026-04,890,40,1,0,0.0,0.01
2026-04,890,42,1,0,0.0,0.02
2026-04,890,48,1,1,1.0,0.14
2026-04,890,52,1,1,1.0,0.01
2026-04,890,56,2,1,0.5,0.045
2026-04,890,58,3,3,1.0,0.03
2026-04,890,64,2,2,1.0,0.015
2026-04,890,66,1,1,1.0,0.01
2026-04,890,68,2,2,1.0,0.03
2026-04,890,76,1,0,0.0,0.03
2026-04,890,78,3,3,1.0,0.01
2026-04,890,80,1,1,1.0,0.01
2026-04,890,84,1,1,1.0,0.01
2026-04,890,86,1,0,0.0,0.03
2026-04,890,88,1,1,1.0,0.01
2026-04,890,90,1,1,1.0,0.01
2026-04,890,92,4,3,0.75,0.01
2026-04,890,94,1,1,1.0,0.06
2026-04,890,96,10,10,1.0,0.01
2026-04,890,98,20,20,1.0,0.01
2026-04,895,0,13,0,0.0,0.009
2026-04,895,2,7,0,0.0,0.01
2026-04,895,4,1,0,0.0,0.01
2026-04,895,8,3,1,0.3333,0.01
2026-04,895,10,1,0,0.0,0.02
2026-04,895,12,1,1,1.0,0.2
2026-04,895,14,1,1,1.0,0.01
2026-04,895,16,1,0,0.0,0.001
2026-04,895,26,1,0,0.0,0.02
2026-04,895,28,2,2,1.0,0.085
2026-04,895,32,1,1,1.0,0.02
2026-04,895,36,2,2,1.0,0.135
2026-04,895,38,1,0,0.0,0.01
2026-04,895,40,2,0,0.0,0.198
2026-04,895,42,1,0,0.0,0.01
2026-04,895,50,2,0,0.0,0.01
2026-04,895,52,1,1,1.0,0.01
2026-04,895,54,1,1,1.0,0.01
2026-04,895,56,1,0,0.0,0.07
2026-04,895,66,1,1,1.0,0.01
2026-04,895,68,1,1,1.0,0.01
2026-04,895,70,1,1,1.0,0.03
2026-04,895,74,3,3,1.0,0.01
2026-04,895,76,1,1,1.0,0.06
2026-04,895,78,1,0,0.0,0.01
2026-04,895,80,1,1,1.0,0.01
2026-04,895,86,2,1,0.5,0.02
2026-04,895,88,2,2,1.0,0.06
2026-04,895,92,3,3,1.0,0.023
2026-04,895,94,3,3,1.0,0.01
2026-04,895,96,6,6,1.0,0.015
2026-04,895,98,20,20,1.0,0.0095
2026-04,897,0,11,0,0.0,0.009
2026-04,897,2,4,0,0.0,0.01
2026-04,897,6,4,2,0.5,0.025
2026-04,897,8,1,0,0.0,0.03
2026-04,897,10,1,1,1.0,0.01
2026-04,897,16,1,0,0.0,0.001
2026-04,897,20,2,1,0.5,0.105
2026-04,897,22,1,0,0.0,0.01
2026-04,897,28,2,1,0.5,0.02
2026-04,897,36,1,1,1.0,0.02
2026-04,897,40,1,0,0.0,0.37
2026-04,897,46,1,1,1.0,0.05
2026-04,897,48,1,1,1.0,0.02
2026-04,897,50,1,0,0.0,0.01
2026-04,897,52,1,1,1.0,0.01
2026-04,897,56,1,0,0.0,0.07
2026-04,897,58,1,0,0.0,0.03
2026-04,897,68,1,1,1.0,0.01
2026-04,897,70,1,1,1.0,0.02
2026-04,897,72,2,2,1.0,0.245
2026-04,897,74,1,1,1.0,0.01
2026-04,897,80,2,2,1.0,0.105
2026-04,897,82,1,1,1.0,0.03
2026-04,897,84,2,0,0.0,0.06
2026-04,897,86,1,0,0.0,0.03
2026-04,897,88,1,1,1.0,0.01
2026-04,897,92,2,2,1.0,0.01
2026-04,897,96,6,6,1.0,0.01
2026-04,897,98,16,16,1.0,0.01
2026-04,899,0,5,0,0.0,0.004
2026-04,899,2,1,0,0.0,0.02
2026-04,899,6,1,0,0.0,0.11
2026-04,899,14,1,0,0.0,0.01
2026-04,899,16,1,0,0.0,0.001
2026-04,899,24,1,0,0.0,0.01
2026-04,899,28,1,1,1.0,0.44
2026-04,899,30,1,1,1.0,0.06
2026-04,899,48,1,1,1.0,0.04
2026-04,899,50,1,0,0.0,0.01
2026-04,899,52,1,1,1.0,0.01
2026-04,899,56,1,0,0.0,0.07
2026-04,899,60,1,0,0.0,0.04
2026-04,899,64,1,0,0.0,0.03
2026-04,899,68,3,2,0.6667,0.12
2026-04,899,72,1,1,1.0,0.01
2026-04,899,76,1,1,1.0,0.01
2026-04,899,80,2,2,1.0,0.185
2026-04,899,86,1,0,0.0,0.03
2026-04,899,88,2,1,0.5,0.07
2026-04,899,90,1,1,1.0,0.04
2026-04,899,94,1,1,1.0,0.01
2026-04,899,96,4,4,1.0,0.01
2026-04,899,98,6,6,1.0,0.007
2026-04,900,0,4,0,0.0,0.0055
2026-04,900,2,1,0,0.0,0.01
2026-04,900,10,1,0,0.0,0.15
2026-04,900,16,1,0,0.0,0.001
2026-04,900,18,1,0,0.0,0.16
2026-04,900,30,1,0,0.0,0.08
2026-04,900,48,1,1,1.0,0.02
2026-04,900,52,2,1,0.5,0.03
2026-04,900,56,1,0,0.0,0.07
2026-04,900,68,2,2,1.0,0.135
2026-04,900,74,1,1,1.0,0.01
2026-04,900,78,1,1,1.0,0.27
2026-04,900,82,1,1,1.0,0.15
2026-04,900,86,1,0,0.0,0.03
2026-04,900,88,2,1,0.5,0.105
2026-04,900,98,3,3,1.0,0.006
2026-05,840,0,24,0,0.0,0.001
2026-05,840,2,14,0,0.0,0.01
2026-05,840,4,4,0,0.0,0.01
2026-05,840,6,3,1,0.3333,0.01
2026-05,840,8,4,0,0.0,0.01
2026-05,840,10,5,0,0.0,0.01
2026-05,840,12,2,0,0.0,0.01
2026-05,840,14,1,0,0.0,0.01
2026-05,840,16,1,0,0.0,0.01
2026-05,840,22,3,1,0.3333,0.01
2026-05,840,24,2,0,0.0,0.001
2026-05,840,26,1,0,0.0,0.01
2026-05,840,28,2,0,0.0,0.01
2026-05,840,30,2,2,1.0,0.01
2026-05,840,32,1,1,1.0,0.01
2026-05,840,34,1,0,0.0,0.01
2026-05,840,36,1,1,1.0,0.01
2026-05,840,40,1,1,1.0,0.01
2026-05,840,44,1,1,1.0,0.01
2026-05,840,46,1,0,0.0,0.05
2026-05,840,48,1,0,0.0,0.01
2026-05,840,50,1,1,1.0,0.01
2026-05,840,52,2,1,0.5,0.01
2026-05,840,54,2,2,1.0,0.025
2026-05,840,58,3,2,0.6667,0.01
2026-05,840,60,1,1,1.0,0.01
2026-05,840,62,1,1,1.0,0.01
2026-05,840,66,1,1,1.0,0.01
2026-05,840,70,1,0,0.0,0.01
2026-05,840,72,2,0,0.0,0.0165
2026-05,840,76,1,1,1.0,0.01
2026-05,840,78,4,3,0.75,0.01
2026-05,840,80,2,1,0.5,0.01
2026-05,840,82,1,1,1.0,0.01
2026-05,840,84,4,4,1.0,0.01
2026-05,840,86,1,1,1.0,0.01
2026-05,840,88,2,2,1.0,0.01
2026-05,840,90,3,3,1.0,0.01
2026-05,840,92,2,2,1.0,0.01
2026-05,840,94,7,6,0.8571,0.01
2026-05,840,96,9,9,1.0,0.01
2026-05,840,98,34,34,1.0,0.0035
2026-05,845,0,23,0,0.0,0.001
2026-05,845,2,14,0,0.0,0.01
2026-05,845,4,6,1,0.1667,0.01
2026-05,845,6,2,0,0.0,0.01
2026-05,845,8,5,0,0.0,0.01
2026-05,845,10,3,1,0.3333,0.01
2026-05,845,12,2,0,0.0,0.01
2026-05,845,16,1,0,0.0,0.01
2026-05,845,20,1,0,0.0,0.01
2026-05,845,22,2,0,0.0,0.01
2026-05,845,24,2,1,0.5,0.02
2026-05,845,26,1,0,0.0,0.001
2026-05,845,28,3,1,0.3333,0.01
2026-05,845,30,2,2,1.0,0.01
2026-05,845,32,1,0,0.0,0.01
2026-05,845,40,1,0,0.0,0.02
2026-05,845,42,2,2,1.0,0.01
2026-05,845,48,1,0,0.0,0.01
2026-05,845,50,2,2,1.0,0.01
2026-05,845,52,1,0,0.0,0.02
2026-05,845,54,1,1,1.0,0.01
2026-05,845,58,1,0,0.0,0.01
2026-05,845,62,3,3,1.0,0.02
2026-05,845,64,2,1,0.5,0.05
2026-05,845,66,1,1,1.0,0.01
2026-05,845,68,2,2,1.0,0.045
2026-05,845,72,3,1,0.3333,0.01
2026-05,845,74,2,1,0.5,0.01
2026-05,845,76,1,1,1.0,0.01
2026-05,845,78,1,0,0.0,0.01
2026-05,845,80,1,0,0.0,0.01
2026-05,845,82,1,1,1.0,0.01
2026-05,845,84,2,2,1.0,0.01
2026-05,845,86,3,3,1.0,0.01
2026-05,845,88,3,3,1.0,0.01
2026-05,845,92,2,2,1.0,0.01
2026-05,845,94,5,5,1.0,0.01
2026-05,845,96,13,12,0.9231,0.01
2026-05,845,98,29,29,1.0,0.002
2026-05,850,0,25,0,0.0,0.001
2026-05,850,2,13,0,0.0,0.01
2026-05,850,4,6,1,0.1667,0.01
2026-05,850,6,1,0,0.0,0.01
2026-05,850,8,4,0,0.0,0.01
2026-05,850,10,3,1,0.3333,0.01
2026-05,850,12,3,1,0.3333,0.01
2026-05,850,14,2,0,0.0,0.01
2026-05,850,18,1,0,0.0,0.01
2026-05,850,20,1,0,0.0,0.01
2026-05,850,24,2,0,0.0,0.0055
2026-05,850,28,3,2,0.6667,0.01
2026-05,850,30,3,1,0.3333,0.01
2026-05,850,34,1,0,0.0,0.02
2026-05,850,36,1,1,1.0,0.01
2026-05,850,38,2,1,0.5,0.015
2026-05,850,48,2,1,0.5,0.01
2026-05,850,50,2,1,0.5,0.055
2026-05,850,52,1,0,0.0,0.01
2026-05,850,54,3,2,0.6667,0.01
2026-05,850,56,1,0,0.0,0.02
2026-05,850,58,1,1,1.0,0.01
2026-05,850,60,1,0,0.0,0.01
2026-05,850,64,4,3,0.75,0.01
2026-05,850,66,2,2,1.0,0.02
2026-05,850,70,2,1,0.5,0.01
2026-05,850,72,1,1,1.0,0.01
2026-05,850,74,1,1,1.0,0.01
2026-05,850,78,2,1,0.5,0.01
2026-05,850,80,1,1,1.0,0.01
2026-05,850,84,1,1,1.0,0.01
2026-05,850,88,3,3,1.0,0.01
2026-05,850,90,1,1,1.0,0.01
2026-05,850,92,1,1,1.0,0.01
2026-05,850,94,5,5,1.0,0.01
2026-05,850,96,11,10,0.9091,0.01
2026-05,850,98,28,28,1.0,0.002
2026-05,855,0,26,0,0.0,0.002
2026-05,855,2,14,1,0.0714,0.01
2026-05,855,4,4,0,0.0,0.01
2026-05,855,6,1,0,0.0,0.01
2026-05,855,8,3,1,0.3333,0.01
2026-05,855,10,4,0,0.0,0.01
2026-05,855,12,3,1,0.3333,0.01
2026-05,855,16,2,0,0.0,0.01
2026-05,855,20,1,0,0.0,0.01
2026-05,855,22,2,0,0.0,0.01
2026-05,855,24,2,0,0.0,0.01
2026-05,855,26,1,1,1.0,0.01
2026-05,855,28,1,1,1.0,0.01
2026-05,855,30,2,1,0.5,0.01
2026-05,855,32,2,0,0.0,0.01
2026-05,855,34,1,1,1.0,0.02
2026-05,855,40,2,0,0.0,0.035
2026-05,855,42,1,0,0.0,0.01
2026-05,855,46,2,0,0.0,0.01
2026-05,855,48,2,2,1.0,0.06
2026-05,855,50,2,1,0.5,0.0065
2026-05,855,56,2,2,1.0,0.015
2026-05,855,58,1,0,0.0,0.01
2026-05,855,60,1,1,1.0,0.01
2026-05,855,64,4,3,0.75,0.015
2026-05,855,68,1,1,1.0,0.01
2026-05,855,72,3,3,1.0,0.01
2026-05,855,76,2,1,0.5,0.01
2026-05,855,78,2,2,1.0,0.01
2026-05,855,80,1,1,1.0,0.01
2026-05,855,86,2,2,1.0,0.01
2026-05,855,88,3,3,1.0,0.01
2026-05,855,94,5,5,1.0,0.01
2026-05,855,96,12,11,0.9167,0.01
2026-05,855,98,25,25,1.0,0.002
2026-05,860,0,26,0,0.0,0.001
2026-05,860,2,15,1,0.0667,0.01
2026-05,860,4,3,0,0.0,0.01
2026-05,860,6,1,0,0.0,0.01
2026-05,860,8,1,0,0.0,0.01
2026-05,860,10,2,0,0.0,0.01
2026-05,860,12,1,1,1.0,0.01
2026-05,860,14,3,0,0.0,0.01
2026-05,860,16,2,0,0.0,0.0055
2026-05,860,18,1,0,0.0,0.01
2026-05,860,20,1,0,0.0,0.01
2026-05,860,24,3,1,0.3333,0.01
2026-05,860,26,1,0,0.0,0.01
2026-05,860,30,3,1,0.3333,0.01
2026-05,860,32,3,1,0.3333,0.01
2026-05,860,34,2,2,1.0,0.01
2026-05,860,36,1,1,1.0,0.04
2026-05,860,38,1,0,0.0,0.01
2026-05,860,42,2,0,0.0,0.01
2026-05,860,50,3,1,0.3333,0.01
2026-05,860,52,1,0,0.0,0.01
2026-05,860,56,4,3,0.75,0.01
2026-05,860,58,1,1,1.0,0.01
2026-05,860,60,3,2,0.6667,0.01
2026-05,860,62,1,1,1.0,0.01
2026-05,860,66,1,1,1.0,0.01
2026-05,860,68,1,1,1.0,0.02
2026-05,860,72,2,2,1.0,0.015
2026-05,860,78,1,0,0.0,0.01
2026-05,860,82,1,1,1.0,0.01
2026-05,860,84,2,2,1.0,0.01
2026-05,860,86,1,1,1.0,0.01
2026-05,860,88,3,3,1.0,0.01
2026-05,860,92,2,2,1.0,0.01
2026-05,860,94,5,5,1.0,0.01
2026-05,860,96,11,10,0.9091,0.01
2026-05,860,98,27,27,1.0,0.003
2026-05,865,0,26,0,0.0,0.0015
2026-05,865,2,11,1,0.0909,0.01
2026-05,865,4,3,0,0.0,0.01
2026-05,865,8,1,0,0.0,0.01
2026-05,865,12,1,0,0.0,0.01
2026-05,865,14,3,0,0.0,0.01
2026-05,865,16,3,1,0.3333,0.02
2026-05,865,18,2,0,0.0,0.01
2026-05,865,20,1,0,0.0,0.01
2026-05,865,22,2,0,0.0,0.01
2026-05,865,24,1,0,0.0,0.01
2026-05,865,28,1,0,0.0,0.01
2026-05,865,30,2,1,0.5,0.035
2026-05,865,32,2,1,0.5,0.01
2026-05,865,34,2,0,0.0,0.015
2026-05,865,38,2,0,0.0,0.0095
2026-05,865,40,2,1,0.5,0.03
2026-05,865,42,1,1,1.0,0.01
2026-05,865,44,1,0,0.0,0.01
2026-05,865,46,1,1,1.0,0.01
2026-05,865,50,3,1,0.3333,0.01
2026-05,865,52,1,1,1.0,0.01
2026-05,865,56,2,2,1.0,0.01
2026-05,865,58,3,2,0.6667,0.01
2026-05,865,60,2,2,1.0,0.01
2026-05,865,62,1,1,1.0,0.01
2026-05,865,64,2,2,1.0,0.01
2026-05,865,66,1,1,1.0,0.01
2026-05,865,80,1,1,1.0,0.042
2026-05,865,82,2,1,0.5,0.01
2026-05,865,86,1,1,1.0,0.01
2026-05,865,88,1,1,1.0,0.01
2026-05,865,90,1,1,1.0,0.01
2026-05,865,92,4,4,1.0,0.01
2026-05,865,94,3,3,1.0,0.01
2026-05,865,96,12,11,0.9167,0.01
2026-05,865,98,24,24,1.0,0.001
2026-05,870,0,27,0,0.0,0.002
