slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1771894800,252,4,4,60019
btc-updown-15m-1771904700,500,10,8,118055
btc-updown-15m-1771914600,434,8,8,103588
btc-updown-15m-1771924500,322,4,4,77451
btc-updown-15m-1771933500,406,6,2,96676
btc-updown-15m-1771943400,646,26,20,152770
btc-updown-15m-1771953300,442,12,8,105781
btc-updown-15m-1771963200,526,12,10,125975
btc-updown-15m-1771973100,402,8,6,94559
btc-updown-15m-1771982100,492,4,2,118725
btc-updown-15m-1771992000,636,22,14,151677
btc-updown-15m-1772001900,248,6,6,59446
btc-updown-15m-1772011800,294,2,2,69330
btc-updown-15m-1772020800,522,16,4,124368
btc-updown-15m-1772030700,184,4,4,42887
btc-updown-15m-1772040600,582,18,12,130898
btc-updown-15m-1772050500,380,8,4,91468
btc-updown-15m-1772060400,660,8,6,159860
btc-updown-15m-1772069400,600,0,0,143818
btc-updown-15m-1772079300,644,4,2,153553
btc-updown-15m-1772089200,452,6,6,107375
btc-updown-15m-1772099100,416,6,4,100887
btc-updown-15m-1772109000,468,10,4,111970
btc-updown-15m-1772118000,784,8,0,188747
btc-updown-15m-1772127900,908,10,2,219166
btc-updown-15m-1772137800,456,4,2,109802
btc-updown-15m-1772147700,370,4,2,88987
btc-updown-15m-1772157600,586,16,8,139945
btc-updown-15m-1772166600,410,4,0,98756
btc-updown-15m-1772176500,410,0,0,98196
btc-updown-15m-1772186400,652,2,2,155860
btc-updown-15m-1772196300,648,4,4,154312
btc-updown-15m-1772206200,842,6,2,205165
btc-updown-15m-1772215200,732,4,0,178046
btc-updown-15m-1772225100,876,12,4,209052
btc-updown-15m-1772235000,536,8,0,128251
btc-updown-15m-1772244900,330,12,6,79361
btc-updown-15m-1772253900,446,6,4,108180
btc-updown-15m-1772263800,392,2,2,95746
btc-updown-15m-1772273700,366,6,6,88283
btc-updown-15m-1772283600,634,0,0,153548
btc-updown-15m-1772293500,822,10,4,200111
btc-updown-15m-1772302500,768,8,2,186725
btc-updown-15m-1772312400,386,4,2,93068
btc-updown-15m-1772322300,544,6,6,132514
btc-updown-15m-1772323200,686,14,10,165653
btc-updown-15m-1772334000,646,4,2,158077
btc-updown-15m-1772344800,490,8,6,118743
btc-updown-15m-1772355600,998,12,10,242314
btc-updown-15m-1772366400,524,4,2,127727
btc-updown-15m-1772377200,522,6,2,125947
btc-updown-15m-1772388000,336,2,2,80400
btc-updown-15m-1772398800,568,4,2,137887
btc-updown-15m-1772409600,654,8,6,159800
btc-updown-15m-1772420400,744,6,4,182178
btc-updown-15m-1772430300,448,2,0,109039
btc-updown-15m-1772441100,444,8,6,107558
btc-updown-15m-1772451900,850,6,2,207029
btc-updown-15m-1772462700,932,8,8,226771
btc-updown-15m-1772473500,760,6,4,186282
btc-updown-15m-1772484300,790,20,12,187921
btc-updown-15m-1772495100,756,16,8,182091
btc-updown-15m-1772505900,854,4,2,208333
btc-updown-15m-1772516700,618,4,2,150751
btc-updown-15m-1772527500,596,4,2,142273
btc-updown-15m-1772538300,1066,22,16,259216
btc-updown-15m-1772549100,1208,22,12,287959
btc-updown-15m-1772559900,1022,8,6,250655
btc-updown-15m-1772570700,576,12,8,140645
btc-updown-15m-1772581500,402,6,2,97095
btc-updown-15m-1772592300,506,2,2,123686
btc-updown-15m-1772603100,942,10,0,227920
btc-updown-15m-1772613900,480,4,4,117123
btc-updown-15m-1772624700,1044,4,0,253198
btc-updown-15m-1772634600,1400,14,10,340465
btc-updown-15m-1772645400,1186,12,12,290708
btc-updown-15m-1772656200,900,6,4,218374
btc-updown-15m-1772667000,684,2,0,165994
btc-updown-15m-1772677800,332,0,0,80881
btc-updown-15m-1772688600,696,6,4,169454
btc-updown-15m-1772699400,468,4,4,113346
btc-updown-15m-1772710200,548,4,2,134262
btc-updown-15m-1772721000,1246,18,10,301128
btc-updown-15m-1772731800,1396,16,10,340909
btc-updown-15m-1772742600,1022,24,10,248456
btc-updown-15m-1772753400,288,2,2,69836
btc-updown-15m-1772764200,720,2,0,174597
btc-updown-15m-1772775000,814,10,6,197508
btc-updown-15m-1772785800,976,12,8,236312
btc-updown-15m-1772796600,632,6,4,150679
btc-updown-15m-1772807400,1722,16,16,423329
btc-updown-15m-1772818200,808,2,0,198011
btc-updown-15m-1772829000,952,8,4,233448
btc-updown-15m-1772838900,578,12,4,140996
btc-updown-15m-1772849700,446,0,0,108841
btc-updown-15m-1772860500,692,12,10,169032
btc-updown-15m-1772871300,598,4,2,145292
btc-updown-15m-1772882100,714,4,4,174591
btc-updown-15m-1772892900,538,12,8,131926
btc-updown-15m-1772903700,482,6,2,116655
btc-updown-15m-1772914500,620,2,0,150408
btc-updown-15m-1772925300,480,4,2,116747
btc-updown-15m-1772936100,464,0,0,112277
btc-updown-15m-1772946900,456,4,0,111867
btc-updown-15m-1772957700,528,2,0,128963
btc-updown-15m-1772968500,474,4,2,115843
btc-updown-15m-1772979300,750,2,0,184123
btc-updown-15m-1772990100,652,6,4,157939
btc-updown-15m-1773000900,700,12,8,170755
btc-updown-15m-1773011700,712,8,4,174394
btc-updown-15m-1773022500,1128,6,4,278392
btc-updown-15m-1773033300,684,2,0,167064
btc-updown-15m-1773044100,828,4,2,203175
btc-updown-15m-1773054000,716,14,14,172944
btc-updown-15m-1773064800,1274,10,10,311553
btc-updown-15m-1773075600,1170,14,10,287518
btc-updown-15m-1773086400,986,6,0,241467
btc-updown-15m-1773097200,726,12,10,176377
btc-updown-15m-1773108000,828,6,4,203326
btc-updown-15m-1773118800,800,6,4,196921
btc-updown-15m-1773129600,786,6,4,192248
btc-updown-15m-1773140400,778,6,0,190567
btc-updown-15m-1773151200,1052,14,4,254199
btc-updown-15m-1773162000,1072,14,10,262472
btc-updown-15m-1773172800,874,6,4,211704
btc-updown-15m-1773183600,632,8,6,153082
btc-updown-15m-1773194400,730,10,6,177802
btc-updown-15m-1773205200,662,10,8,161740
btc-updown-15m-1773216000,960,16,8,235263
btc-updown-15m-1773226800,966,4,4,235496
btc-updown-15m-1773237600,1434,18,18,347140
btc-updown-15m-1773248400,664,6,2,162852
btc-updown-15m-1773258300,842,4,4,205692
btc-updown-15m-1773269100,934,22,10,228992
btc-updown-15m-1773279900,516,8,6,125862
btc-updown-15m-1773290700,692,4,4,168493
btc-updown-15m-1773301500,382,2,2,92966
btc-updown-15m-1773312300,836,10,2,202340
btc-updown-15m-1773323100,936,4,2,227051
btc-updown-15m-1773333900,1052,22,12,257546
btc-updown-15m-1773344700,618,4,2,150664
btc-updown-15m-1773355500,624,6,2,150988
btc-updown-15m-1773366300,712,10,6,173165
btc-updown-15m-1773377100,576,8,4,139237
btc-updown-15m-1773387900,746,6,4,181859
btc-updown-15m-1773398700,772,16,10,186851
btc-updown-15m-1773409500,1064,12,6,259639
btc-updown-15m-1773420300,868,8,4,212678
btc-updown-15m-1773431100,772,4,2,187483
btc-updown-15m-1773441900,566,0,0,137007
btc-updown-15m-1773452700,502,4,2,121714
btc-updown-15m-1773462600,432,8,4,104020
btc-updown-15m-1773473400,490,4,2,118090
btc-updown-15m-1773484200,720,4,2,173468
btc-updown-15m-1773495000,534,8,6,129500
btc-updown-15m-1773505800,666,4,0,159842
btc-updown-15m-1773516600,438,2,2,104501
btc-updown-15m-1773527400,612,4,0,147141
btc-updown-15m-1773538200,714,10,4,172095
btc-updown-15m-1773549000,756,10,0,182347
btc-updown-15m-1773559800,480,2,2,115354
btc-updown-15m-1773570600,496,4,0,119210
btc-updown-15m-1773581400,494,6,4,117694
btc-updown-15m-1773592200,516,6,2,122713
btc-updown-15m-1773603000,582,6,4,138986
btc-updown-15m-1773613800,432,2,0,102751
btc-updown-15m-1773624600,608,12,0,146272
btc-updown-15m-1773635400,792,2,2,192789
btc-updown-15m-1773646200,304,6,0,72831
btc-updown-15m-1773657000,342,0,0,81682
btc-updown-15m-1773666900,528,6,6,124729
btc-updown-15m-1773677700,710,12,6,169735
btc-updown-15m-1773688500,730,6,4,173631
btc-updown-15m-1773699300,552,0,0,133236
btc-updown-15m-1773710100,798,6,4,189789
btc-updown-15m-1773720900,396,2,2,94067
btc-updown-15m-1773731700,742,8,6,179823
btc-updown-15m-1773742500,520,8,0,122823
btc-updown-15m-1773753300,506,14,8,120324
btc-updown-15m-1773764100,428,8,0,102990
btc-updown-15m-1773774900,492,6,6,116216
btc-updown-15m-1773785700,296,4,4,70623
btc-updown-15m-1773796500,536,4,4,129050
btc-updown-15m-1773807300,496,6,4,119559
btc-updown-15m-1773818100,340,6,4,80472
btc-updown-15m-1773828900,404,6,4,96213
btc-updown-15m-1773839700,770,14,10,186453
btc-updown-15m-1773850500,1172,24,4,284400
btc-updown-15m-1773861300,1042,4,4,252804
btc-updown-15m-1773871200,306,6,0,73226
btc-updown-15m-1773882000,844,12,4,204203
btc-updown-15m-1773892800,394,4,2,96196
btc-updown-15m-1773903600,432,2,2,104160
btc-updown-15m-1773914400,614,0,0,148988
btc-updown-15m-1773925200,994,4,0,240064
btc-updown-15m-1773936000,952,4,4,231903
btc-updown-15m-1773946800,590,4,4,143224
btc-updown-15m-1773957600,666,10,6,160258
btc-updown-15m-1773968400,44,0,0,9996
btc-updown-15m-1773979200,282,2,2,67586
btc-updown-15m-1773990000,206,0,0,48332
btc-updown-15m-1774000800,550,8,4,134313
btc-updown-15m-1774011600,752,8,4,181817
btc-updown-15m-1774022400,654,8,6,159174
btc-updown-15m-1774033200,960,6,2,234113
btc-updown-15m-1774044000,324,4,4,77200
btc-updown-15m-1774054800,506,14,4,121021
btc-updown-15m-1774065600,342,2,0,81969
btc-updown-15m-1774075500,444,6,2,106828
btc-updown-15m-1774086300,426,8,2,102315
btc-updown-15m-1774097100,304,2,0,73407
btc-updown-15m-1774107900,428,6,0,102549
btc-updown-15m-1774118700,244,2,0,58520
btc-updown-15m-1774129500,434,10,2,104190
btc-updown-15m-1774140300,504,8,4,122734
btc-updown-15m-1774151100,540,8,6,131632
btc-updown-15m-1774161900,410,2,2,99023
btc-updown-15m-1774172700,494,2,2,119643
btc-updown-15m-1774183500,544,6,0,131936
btc-updown-15m-1774194300,506,4,0,122443
btc-updown-15m-1774205100,366,2,2,87711
btc-updown-15m-1774215900,522,4,2,127045
btc-updown-15m-1774226700,982,18,8,238974
btc-updown-15m-1774237500,444,6,0,107480
btc-updown-15m-1774248300,1146,6,4,278988
btc-updown-15m-1774259100,674,6,2,162713
btc-updown-15m-1774269900,1444,10,6,354347
btc-updown-15m-1774279800,1240,10,8,302391
btc-updown-15m-1774290600,648,4,2,157426
btc-updown-15m-1774301400,374,2,0,90562
btc-updown-15m-1774312200,816,6,4,200080
btc-updown-15m-1774323000,488,8,0,117548
btc-updown-15m-1774333800,388,4,2,93795
btc-updown-15m-1774344600,522,2,2,125961
btc-updown-15m-1774355400,362,4,4,88386
btc-updown-15m-1774366200,946,10,6,230277
btc-updown-15m-1774377000,390,4,0,94728
btc-updown-15m-1774387800,284,12,10,68980
btc-updown-15m-1774398600,510,2,0,125039
btc-updown-15m-1774409400,308,2,2,75008
btc-updown-15m-1774420200,606,4,2,147414
btc-updown-15m-1774431000,628,10,4,153358
btc-updown-15m-1774441800,736,10,2,179491
btc-updown-15m-1774452600,826,10,8,203827
btc-updown-15m-1774463400,488,2,0,119357
btc-updown-15m-1774474200,378,4,0,92684
btc-updown-15m-1774485000,432,10,2,104906
btc-updown-15m-1774494900,320,0,0,77695
btc-updown-15m-1774505700,550,8,4,134268
btc-updown-15m-1774516500,632,14,4,153835
btc-updown-15m-1774527300,480,12,6,116193
btc-updown-15m-1774538100,702,6,2,170801
btc-updown-15m-1774548900,574,6,6,141299
btc-updown-15m-1774559700,342,6,4,82973
btc-updown-15m-1774570500,412,4,0,100718
btc-updown-15m-1774581300,442,4,2,107841
btc-updown-15m-1774592100,568,10,6,138417
btc-updown-15m-1774602900,370,4,2,90590
btc-updown-15m-1774613700,570,6,0,139363
btc-updown-15m-1774624500,1180,12,6,289983
btc-updown-15m-1774635300,810,2,0,199383
btc-updown-15m-1774646100,412,10,6,99455
btc-updown-15m-1774656900,354,0,0,86081
btc-updown-15m-1774667700,352,4,0,85660
btc-updown-15m-1774678500,238,6,4,57636
btc-updown-15m-1774689300,292,6,0,69696
btc-updown-15m-1774699200,308,8,4,74194
btc-updown-15m-1774710000,370,6,2,90099
btc-updown-15m-1774720800,342,0,0,82596
btc-updown-15m-1774731600,308,0,0,74299
btc-updown-15m-1774742400,332,6,4,80278
btc-updown-15m-1774753200,462,6,0,111731
btc-updown-15m-1774764000,292,0,0,71144
btc-updown-15m-1774774800,390,6,0,94554
btc-updown-15m-1774785600,488,14,8,118260
btc-updown-15m-1774796400,450,10,8,108818
btc-updown-15m-1774807200,276,12,6,66266
btc-updown-15m-1774818000,300,4,2,72777
btc-updown-15m-1774828800,526,6,6,129071
btc-updown-15m-1774839600,490,16,14,120093
btc-updown-15m-1774850400,514,16,6,125066
btc-updown-15m-1774861200,522,2,2,127806
btc-updown-15m-1774872000,374,4,2,91240
btc-updown-15m-1774882800,718,12,10,175828
btc-updown-15m-1774893600,688,8,4,167213
btc-updown-15m-1774903500,496,10,4,119762
btc-updown-15m-1774914300,562,6,2,136933
btc-updown-15m-1774925100,632,12,4,153856
btc-updown-15m-1774935900,590,6,2,143498
btc-updown-15m-1774946700,736,2,0,180126
btc-updown-15m-1774957500,456,2,2,111445
btc-updown-15m-1774968300,422,2,0,103711
btc-updown-15m-1774979100,810,4,2,199276
btc-updown-15m-1774989900,294,0,0,71736
btc-updown-15m-1775000700,502,4,2,122230
btc-updown-15m-1775001600,400,2,0,97967
btc-updown-15m-1775012400,176,2,0,42607
btc-updown-15m-1775022300,522,4,0,127936
btc-updown-15m-1775033100,488,14,4,118618
btc-updown-15m-1775043000,502,4,2,123126
btc-updown-15m-1775053800,776,8,0,190847
btc-updown-15m-1775063700,458,2,0,112832
btc-updown-15m-1775074500,498,6,2,121599
btc-updown-15m-1775084400,362,2,2,89003
btc-updown-15m-1775095200,516,8,5,126565
btc-updown-15m-1775106000,580,4,0,141016
btc-updown-15m-1775115900,440,4,2,107657
btc-updown-15m-1775126700,782,6,4,192392
btc-updown-15m-1775136600,630,14,8,154411
btc-updown-15m-1775147400,462,2,2,113340
btc-updown-15m-1775157300,648,6,4,158677
btc-updown-15m-1775168100,516,8,6,125560
btc-updown-15m-1775178900,560,4,0,136993
btc-updown-15m-1775188800,376,2,0,91747
btc-updown-15m-1775199600,504,12,4,122719
btc-updown-15m-1775209500,264,4,2,63977
btc-updown-15m-1775220300,518,8,4,127160
btc-updown-15m-1775230200,692,10,0,170142
btc-updown-15m-1775241000,282,6,4,68363
btc-updown-15m-1775250900,266,6,0,63923
btc-updown-15m-1775261700,202,2,0,48846
btc-updown-15m-1775272500,136,0,0,32842
btc-updown-15m-1775282400,168,0,0,40214
btc-updown-15m-1775293200,182,4,2,43749
btc-updown-15m-1775303100,186,16,4,44555
btc-updown-15m-1775313900,162,2,0,39379
btc-updown-15m-1775323800,164,0,0,39475
btc-updown-15m-1775334600,222,4,2,52967
btc-updown-15m-1775345400,170,6,2,40985
btc-updown-15m-1775355300,188,6,2,46125
btc-updown-15m-1775366100,290,10,6,70980
btc-updown-15m-1775376000,166,10,2,40720
btc-updown-15m-1775386800,256,4,4,61917
btc-updown-15m-1775396700,240,2,0,58293
btc-updown-15m-1775407500,184,0,0,44959
btc-updown-15m-1775417400,200,0,0,48708
btc-updown-15m-1775428200,230,4,0,55827
btc-updown-15m-1775439000,294,6,0,72329
btc-updown-15m-1775448900,250,4,0,61502
btc-updown-15m-1775459700,230,2,2,56268
btc-updown-15m-1775469600,246,6,2,60086
btc-updown-15m-1775480400,376,2,2,91278
btc-updown-15m-1775490300,614,14,0,150330
btc-updown-15m-1775501100,324,4,0,79328
btc-updown-15m-1775511900,304,6,2,74237
btc-updown-15m-1775521800,446,6,2,109309
btc-updown-15m-1775532600,434,10,6,106012
btc-updown-15m-1775542500,454,10,4,111018
btc-updown-15m-1775553300,528,8,6,128785
btc-updown-15m-1775563200,608,8,4,149046
btc-updown-15m-1775574000,858,16,6,210807
btc-updown-15m-1775583900,680,8,4,167056
btc-updown-15m-1775594700,518,6,0,126739
btc-updown-15m-1775605500,564,8,8,137726
btc-updown-15m-1775615400,354,8,6,87038
btc-updown-15m-1775626200,574,24,10,139726
btc-updown-15m-1775636100,444,8,4,109112
btc-updown-15m-1775646900,492,2,2,120256
btc-updown-15m-1775656800,952,4,2,234719
btc-updown-15m-1775667600,460,6,2,111940
btc-updown-15m-1775678400,350,2,2,85652
btc-updown-15m-1775688300,342,4,0,83865
btc-updown-15m-1775699100,300,0,0,73382
btc-updown-15m-1775709000,206,2,2,50458
btc-updown-15m-1775719800,462,6,4,112599
btc-updown-15m-1775729700,386,14,4,94910
btc-updown-15m-1775740500,652,10,8,160114
btc-updown-15m-1775750400,958,8,4,235034
btc-updown-15m-1775761200,584,0,0,143903
btc-updown-15m-1775772000,476,6,4,116315
btc-updown-15m-1775781900,566,12,4,137303
btc-updown-15m-1775792700,390,2,0,96452
btc-updown-15m-1775802600,516,14,6,126291
btc-updown-15m-1775813400,434,2,0,106533
btc-updown-15m-1775823300,674,16,8,165491
btc-updown-15m-1775834100,712,6,2,174577
btc-updown-15m-1775844900,368,0,0,89695
btc-updown-15m-1775854800,236,2,0,57837
btc-updown-15m-1775865600,280,10,8,67851
btc-updown-15m-1775875500,252,14,8,60841
btc-updown-15m-1775886300,208,2,0,50862
btc-updown-15m-1775896200,278,6,0,67383
btc-updown-15m-1775907000,288,8,6,70008
btc-updown-15m-1775916900,302,4,0,73042
btc-updown-15m-1775927700,344,12,4,83931
btc-updown-15m-1775938500,336,8,6,82038
btc-updown-15m-1775948400,192,2,2,47099
btc-updown-15m-1775959200,530,16,12,127952
btc-updown-15m-1775969100,276,12,8,67368
btc-updown-15m-1775979900,248,4,2,59353
btc-updown-15m-1775989800,248,2,2,60635
btc-updown-15m-1776000600,338,4,0,82364
btc-updown-15m-1776011400,250,2,0,60284
btc-updown-15m-1776021300,240,4,2,58418
btc-updown-15m-1776032100,394,4,2,95376
btc-updown-15m-1776042000,462,6,0,112839
btc-updown-15m-1776052800,400,12,6,96861
btc-updown-15m-1776062700,442,2,2,108648
btc-updown-15m-1776073500,292,4,0,70821
btc-updown-15m-1776083400,438,6,2,107209
btc-updown-15m-1776094200,490,6,4,120656
btc-updown-15m-1776105000,340,2,2,83575
btc-updown-15m-1776114900,334,0,0,82053
btc-updown-15m-1776125700,546,4,2,134144
btc-updown-15m-1776135600,484,10,8,118060
btc-updown-15m-1776146400,266,4,2,65447
btc-updown-15m-1776156300,430,4,2,105747
btc-updown-15m-1776167100,484,2,2,118072
btc-updown-15m-1776177900,640,8,8,157849
btc-updown-15m-1776187800,618,8,4,151910
btc-updown-15m-1776198600,440,0,0,108142
btc-updown-15m-1776208500,508,8,4,124349
btc-updown-15m-1776219300,390,6,4,95857
btc-updown-15m-1776229200,426,0,0,104146
btc-updown-15m-1776240000,422,4,4,103839
btc-updown-15m-1776249900,454,4,0,111340
btc-updown-15m-1776260700,866,0,0,214223
btc-updown-15m-1776271500,768,4,0,189373
btc-updown-15m-1776281400,320,2,0,78038
btc-updown-15m-1776292200,398,6,4,97059
btc-updown-15m-1776302100,456,4,0,112177
btc-updown-15m-1776312900,442,4,0,108527
btc-updown-15m-1776322800,364,8,2,89913
btc-updown-15m-1776333600,390,4,4,95738
btc-updown-15m-1776344400,376,0,0,92404
btc-updown-15m-1776354300,322,0,0,77942
btc-updown-15m-1776365100,356,4,2,87414
btc-updown-15m-1776375000,466,6,2,114238
btc-updown-15m-1776385800,460,4,0,112276
btc-updown-15m-1776395700,356,2,0,86251
btc-updown-15m-1776406500,356,0,0,86804
btc-updown-15m-1776416400,460,6,2,112412
btc-updown-15m-1776427200,478,2,0,117803
btc-updown-15m-1776438000,922,18,12,226963
btc-updown-15m-1776447900,642,10,4,157987
btc-updown-15m-1776458700,390,6,0,95646
btc-updown-15m-1776468600,430,2,0,104670
btc-updown-15m-1776479400,340,4,2,82959
btc-updown-15m-1776489300,336,0,0,81950
btc-updown-15m-1776500100,442,4,4,107496
btc-updown-15m-1776510900,310,4,4,76012
btc-updown-15m-1776520800,402,4,4,99291
btc-updown-15m-1776531600,384,6,4,94128
btc-updown-15m-1776541500,274,6,2,66590
btc-updown-15m-1776552300,316,6,2,77499
btc-updown-15m-1776562200,324,10,2,79299
btc-updown-15m-1776573000,256,0,0,62963
btc-updown-15m-1776582900,308,10,4,74993
btc-updown-15m-1776593700,426,6,2,104548
btc-updown-15m-1776604500,262,0,0,63754
btc-updown-15m-1776614400,376,4,4,92660
btc-updown-15m-1776625200,288,4,0,70801
btc-updown-15m-1776635100,320,4,4,78279
btc-updown-15m-1776645900,284,2,0,69960
btc-updown-15m-1776655800,372,2,0,91682
btc-updown-15m-1776666600,248,0,0,60833
btc-updown-15m-1776677400,408,0,0,100468
btc-updown-15m-1776687300,474,0,0,116058
btc-updown-15m-1776698100,10,0,0,2376
btc-updown-15m-1776708000,494,2,0,121019
btc-updown-15m-1776718800,338,6,2,82534
btc-updown-15m-1776728700,240,4,4,58636
btc-updown-15m-1776739500,380,12,6,93146
btc-updown-15m-1776749400,340,2,0,83750
btc-updown-15m-1776760200,394,0,0,95879
btc-updown-15m-1776771000,342,4,2,83347
btc-updown-15m-1776780900,358,8,4,87979
btc-updown-15m-1776791700,650,18,12,160107
btc-updown-15m-1776801600,508,8,2,124527
btc-updown-15m-1776812400,282,0,0,69283
btc-updown-15m-1776822300,498,4,2,122122
btc-updown-15m-1776833100,390,2,0,95591
btc-updown-15m-1776843900,562,4,2,137232
btc-updown-15m-1776853800,396,8,2,96930
btc-updown-15m-1776864600,934,18,8,228177
btc-updown-15m-1776874500,450,2,0,111149
btc-updown-15m-1776885300,462,2,2,113323
btc-updown-15m-1776895200,572,12,8,141012
btc-updown-15m-1776906000,506,2,2,124580
btc-updown-15m-1776915900,482,4,2,118504
btc-updown-15m-1776926700,440,10,6,106686
btc-updown-15m-1776937500,304,4,2,74311
btc-updown-15m-1776947400,352,22,22,85744
btc-updown-15m-1776958200,434,4,4,106455
btc-updown-15m-1776968100,492,46,38,119865
btc-updown-15m-1776978900,346,2,0,83899
btc-updown-15m-1776988800,478,8,6,116528
btc-updown-15m-1776999600,450,10,4,110522
btc-updown-15m-1777010400,476,0,0,117427
btc-updown-15m-1777020300,238,4,2,58349
btc-updown-15m-1777031100,506,4,2,124536
btc-updown-15m-1777041000,500,8,6,122939
btc-updown-15m-1777051800,462,4,4,113264
btc-updown-15m-1777061700,266,6,0,65081
btc-updown-15m-1777072500,272,8,6,65984
btc-updown-15m-1777082400,216,6,6,52896
btc-updown-15m-1777093200,148,6,4,36122
btc-updown-15m-1777104000,186,6,0,44148
btc-updown-15m-1777113900,212,8,6,50754
btc-updown-15m-1777124700,244,0,0,59291
btc-updown-15m-1777134600,530,36,22,130397
btc-updown-15m-1777145400,194,4,2,47365
btc-updown-15m-1777155300,178,2,0,43045
btc-updown-15m-1777166100,260,16,8,61908
btc-updown-15m-1777176900,212,2,0,51763
btc-updown-15m-1777186800,224,2,0,54886
btc-updown-15m-1777197600,242,4,0,58718
btc-updown-15m-1777207500,214,32,32,52307
btc-updown-15m-1777218300,262,8,0,63663
btc-updown-15m-1777228200,312,6,2,75928
btc-updown-15m-1777239000,232,2,0,56381
btc-updown-15m-1777248900,384,2,0,94203
btc-updown-15m-1777259700,488,4,0,119541
btc-updown-15m-1777270500,414,10,2,100659
btc-updown-15m-1777280400,430,8,6,105313
btc-updown-15m-1777291200,310,4,2,75256
btc-updown-15m-1777301100,452,4,2,110644
btc-updown-15m-1777311900,350,2,0,84964
btc-updown-15m-1777321800,376,0,0,88294
btc-updown-15m-1777332600,172,2,0,41559
btc-updown-15m-1777343400,368,14,4,88056
btc-updown-15m-1777353300,290,2,0,70177
btc-updown-15m-1777364100,342,4,2,82915
btc-updown-15m-1777374000,20,0,0,5031
btc-updown-15m-1777384800,498,2,0,123534
btc-updown-15m-1777394700,332,4,4,81995
btc-updown-15m-1777405500,468,10,4,113916
btc-updown-15m-1777415400,320,6,0,78188
btc-updown-15m-1777426200,244,2,0,59928
btc-updown-15m-1777437000,240,8,6,59340
btc-updown-15m-1777446900,276,4,2,67467
btc-updown-15m-1777457700,434,6,0,106377
btc-updown-15m-1777467600,406,2,2,99045
btc-updown-15m-1777478400,402,8,4,98564
btc-updown-15m-1777488300,302,6,0,73539
btc-updown-15m-1777499100,360,4,4,88002
btc-updown-15m-1777509900,250,0,0,61080
btc-updown-15m-1777519800,332,4,4,81443
btc-updown-15m-1777530600,220,6,0,54197
btc-updown-15m-1777540500,314,4,0,76272
btc-updown-15m-1777551300,284,2,2,69019
btc-updown-15m-1777561200,654,8,2,160189
btc-updown-15m-1777572000,424,2,2,103705
btc-updown-15m-1777581900,240,8,4,57878
btc-updown-15m-1777592700,196,2,2,47039
btc-updown-15m-1777593600,184,6,4,45165
btc-updown-15m-1777598100,232,10,4,55932
btc-updown-15m-1777602600,232,14,2,55946
btc-updown-15m-1777607100,348,4,2,85340
btc-updown-15m-1777611600,244,4,0,59698
btc-updown-15m-1777616100,292,6,0,71040
btc-updown-15m-1777620600,240,8,2,58163
btc-updown-15m-1777625100,204,6,6,48761
btc-updown-15m-1777629600,116,0,0,28299
btc-updown-15m-1777634100,224,4,0,54138
btc-updown-15m-1777638600,306,2,0,73796
btc-updown-15m-1777643100,368,0,0,89986
btc-updown-15m-1777647600,570,6,2,139804
btc-updown-15m-1777652100,618,12,6,151420
btc-updown-15m-1777656600,340,2,0,83273
btc-updown-15m-1777661100,364,8,6,88856
btc-updown-15m-1777665600,104,0,0,25417
btc-updown-15m-1777670100,268,4,0,64669
btc-updown-15m-1777674600,172,0,0,41723
btc-updown-15m-1777679100,178,0,0,42931
btc-updown-15m-1777683600,248,10,2,60057
btc-updown-15m-1777688100,222,10,6,52964
btc-updown-15m-1777692600,222,8,6,54147
btc-updown-15m-1777697100,252,2,0,61090
btc-updown-15m-1777701600,186,2,0,44575
btc-updown-15m-1777706100,164,10,2,39121
btc-updown-15m-1777710600,140,4,2,33996
btc-updown-15m-1777715100,146,4,0,34712
btc-updown-15m-1777719600,118,0,0,28676
btc-updown-15m-1777724100,110,0,0,26550
btc-updown-15m-1777728600,158,2,0,37983
btc-updown-15m-1777733100,254,0,0,61693
btc-updown-15m-1777737600,264,0,0,63373
btc-updown-15m-1777742100,242,10,2,57803
btc-updown-15m-1777746600,150,4,2,35780
btc-updown-15m-1777751100,168,4,0,40913
btc-updown-15m-1777755600,188,10,4,44356
btc-updown-15m-1777760100,192,2,0,46755
btc-updown-15m-1777764600,164,0,0,39625
btc-updown-15m-1777769100,146,2,0,35565
btc-updown-15m-1777773600,276,6,4,66815
btc-updown-15m-1777778100,256,10,8,61616
btc-updown-15m-1777782600,182,4,2,43994
btc-updown-15m-1777787100,172,2,0,41898
btc-updown-15m-1777791600,164,2,0,39552
btc-updown-15m-1777796100,246,2,2,59656
btc-updown-15m-1777800600,206,4,0,48882
btc-updown-15m-1777805100,122,4,0,29420
btc-updown-15m-1777809600,192,2,2,46185
btc-updown-15m-1777814100,150,0,0,36341
btc-updown-15m-1777818600,208,10,8,50723
btc-updown-15m-1777823100,222,4,0,53764
btc-updown-15m-1777827600,230,10,6,54802
btc-updown-15m-1777832100,160,2,0,38686
btc-updown-15m-1777836600,128,2,2,30708
btc-updown-15m-1777841100,156,0,0,38125
btc-updown-15m-1777845600,282,0,0,68638
btc-updown-15m-1777850100,196,2,0,47010
btc-updown-15m-1777854600,320,6,2,77220
btc-updown-15m-1777859100,228,0,0,55517
btc-updown-15m-1777863600,456,2,2,111884
