month,t_sec,token,state,bid_band,n,n_wins,p_win,avg_bid,med_bid_sz,med_top3_bid
2026-02,897,down,two_sided,52,5,4,0.8,0.528,36.0,113.0
2026-02,897,down,two_sided,54,3,2,0.6667,0.5467,20.0,49.7
2026-02,897,down,two_sided,56,3,2,0.6667,0.57,10.0,282.3
2026-02,897,down,two_sided,58,3,2,0.6667,0.59,159.4,170.4
2026-02,897,down,two_sided,60,4,1,0.25,0.6025,42.2,152.4
2026-02,897,down,two_sided,62,3,2,0.6667,0.6233,317.9,1132.8
2026-02,897,down,two_sided,64,3,3,1.0,0.6467,22.0,55.0
2026-02,897,down,two_sided,66,2,2,1.0,0.665,9.3,170.3
2026-02,897,down,two_sided,68,7,6,0.8571,0.6843,34.1,70.0
2026-02,897,down,two_sided,70,3,2,0.6667,0.7067,40.0,286.6
2026-02,897,down,two_sided,72,3,3,1.0,0.72,26.4,383.0
2026-02,897,down,two_sided,74,2,1,0.5,0.74,46.4,105.9
2026-02,897,down,two_sided,76,3,3,1.0,0.76,8.0,458.4
2026-02,897,down,two_sided,78,6,6,1.0,0.785,18.7,72.2
2026-02,897,down,two_sided,80,3,2,0.6667,0.8033,74.0,166.1
2026-02,897,down,two_sided,82,8,8,1.0,0.8263,169.4,324.5
2026-02,897,down,two_sided,84,6,6,1.0,0.8417,72.4,296.5
2026-02,897,down,two_sided,86,11,11,1.0,0.8655,10.9,177.4
2026-02,897,down,two_sided,88,13,12,0.9231,0.8846,81.0,138.0
2026-02,897,down,two_sided,90,14,14,1.0,0.9057,27.8,227.7
2026-02,897,down,two_sided,92,17,14,0.8235,0.9247,35.0,141.7
2026-02,897,down,two_sided,94,15,15,1.0,0.946,60.0,209.3
2026-02,897,down,two_sided,96,60,60,1.0,0.9665,97.0,335.2
2026-02,897,down,two_sided,98,81,79,0.9753,0.9827,174.7,573.6
2026-02,897,up,bid_only,98,940,940,1.0,0.9946,34259.5,39304.5
2026-02,897,up,two_sided,0,104,2,0.0192,0.0087,3815.9,4458.0
2026-02,897,up,two_sided,2,54,0,0.0,0.0243,970.8,17340.7
2026-02,897,up,two_sided,4,16,2,0.125,0.0438,366.8,5725.0
2026-02,897,up,two_sided,6,16,1,0.0625,0.065,136.9,1282.5
2026-02,897,up,two_sided,8,12,0,0.0,0.0833,79.2,757.3
2026-02,897,up,two_sided,10,12,2,0.1667,0.1067,109.4,614.1
2026-02,897,up,two_sided,12,8,0,0.0,0.1225,19.5,288.6
2026-02,897,up,two_sided,14,6,0,0.0,0.1433,24.4,178.4
2026-02,897,up,two_sided,16,5,0,0.0,0.166,56.6,809.9
2026-02,897,up,two_sided,18,3,0,0.0,0.1833,54.0,152.1
2026-02,897,up,two_sided,20,7,1,0.1429,0.2043,37.4,138.1
2026-02,897,up,two_sided,22,2,1,0.5,0.225,398.7,968.1
2026-02,897,up,two_sided,24,7,2,0.2857,0.2486,59.9,147.4
2026-02,897,up,two_sided,26,6,3,0.5,0.2683,21.0,111.6
2026-02,897,up,two_sided,28,5,0,0.0,0.286,25.7,74.9
2026-02,897,up,two_sided,30,5,1,0.2,0.302,30.0,147.5
2026-02,897,up,two_sided,32,3,0,0.0,0.3233,13.0,198.0
2026-02,897,up,two_sided,34,3,0,0.0,0.3433,11.0,153.5
2026-02,897,up,two_sided,36,3,3,1.0,0.3633,10.0,86.9
2026-02,897,up,two_sided,38,5,4,0.8,0.388,15.0,144.4
2026-02,897,up,two_sided,40,1,0,0.0,0.4,2012.0,2022.0
2026-02,897,up,two_sided,42,4,2,0.5,0.425,11.0,44.6
2026-02,897,up,two_sided,44,3,1,0.3333,0.4433,216.8,581.3
2026-02,897,up,two_sided,46,7,4,0.5714,0.4643,15.0,103.6
2026-02,897,up,two_sided,48,6,2,0.3333,0.485,68.0,148.8
2026-02,897,up,two_sided,50,4,1,0.25,0.5025,171.2,251.0
2026-02,897,up,two_sided,52,2,1,0.5,0.53,27.0,81.8
2026-02,897,up,two_sided,54,5,2,0.4,0.546,10.0,50.0
2026-02,897,up,two_sided,56,5,2,0.4,0.574,49.5,176.0
2026-02,897,up,two_sided,60,5,4,0.8,0.604,120.0,360.0
2026-02,897,up,two_sided,62,2,1,0.5,0.63,425.5,1198.1
2026-02,897,up,two_sided,64,5,5,1.0,0.644,5.0,62.0
2026-02,897,up,two_sided,66,8,7,0.875,0.6638,13.5,170.1
2026-02,897,up,two_sided,68,2,2,1.0,0.685,57.6,80.1
2026-02,897,up,two_sided,70,4,3,0.75,0.7,46.9,308.7
2026-02,897,up,two_sided,72,5,4,0.8,0.726,50.0,438.1
2026-02,897,up,two_sided,74,7,7,1.0,0.7471,23.5,113.6
2026-02,897,up,two_sided,76,7,6,0.8571,0.7671,30.0,263.8
2026-02,897,up,two_sided,78,8,6,0.75,0.7863,7.5,257.5
2026-02,897,up,two_sided,80,3,3,1.0,0.8033,23.4,61.2
2026-02,897,up,two_sided,82,3,3,1.0,0.8267,44.1,113.6
2026-02,897,up,two_sided,84,4,4,1.0,0.8475,6.8,132.2
2026-02,897,up,two_sided,86,5,5,1.0,0.866,33.0,65.6
2026-02,897,up,two_sided,88,12,11,0.9167,0.8846,20.0,163.8
2026-02,897,up,two_sided,90,7,7,1.0,0.9043,15.6,112.0
2026-02,897,up,two_sided,92,10,10,1.0,0.925,68.0,156.2
2026-02,897,up,two_sided,94,35,34,0.9714,0.9455,96.0,215.2
2026-02,897,up,two_sided,96,55,55,1.0,0.9658,68.0,201.0
2026-02,897,up,two_sided,98,67,67,1.0,0.9828,172.0,520.6
2026-02,899,down,bid_only,98,1001,1000,0.999,0.9946,43566.2,49767.0
2026-02,899,down,two_sided,0,67,1,0.0149,0.0091,5609.8,5609.8
2026-02,899,down,two_sided,2,45,0,0.0,0.0238,1421.8,17727.7
2026-02,899,down,two_sided,4,22,0,0.0,0.045,467.7,4623.4
2026-02,899,down,two_sided,6,15,0,0.0,0.064,196.3,2617.2
2026-02,899,down,two_sided,8,6,0,0.0,0.085,172.7,640.2
2026-02,899,down,two_sided,10,14,2,0.1429,0.1029,199.9,616.3
2026-02,899,down,two_sided,12,2,0,0.0,0.13,18.0,7336.9
2026-02,899,down,two_sided,14,4,3,0.75,0.1475,83.4,317.1
2026-02,899,down,two_sided,16,2,0,0.0,0.165,34.6,240.0
2026-02,899,down,two_sided,18,2,0,0.0,0.19,7.5,31.3
2026-02,899,down,two_sided,20,10,3,0.3,0.202,36.7,228.2
2026-02,899,down,two_sided,22,3,2,0.6667,0.2233,20.0,101.9
2026-02,899,down,two_sided,24,1,0,0.0,0.25,525.7,538.7
2026-02,899,down,two_sided,26,1,0,0.0,0.27,5.0,2093.0
2026-02,899,down,two_sided,28,2,0,0.0,0.28,36.6,262.1
2026-02,899,down,two_sided,30,5,0,0.0,0.3,825.0,1053.2
2026-02,899,down,two_sided,32,6,2,0.3333,0.3233,78.9,161.4
2026-02,899,down,two_sided,34,1,0,0.0,0.34,42.9,1662.2
2026-02,899,down,two_sided,36,3,2,0.6667,0.3633,30.0,127.7
2026-02,899,down,two_sided,38,3,1,0.3333,0.3833,76.3,109.9
2026-02,899,down,two_sided,40,1,0,0.0,0.4,86.2,179.2
2026-02,899,down,two_sided,42,3,1,0.3333,0.4233,15.5,52.1
2026-02,899,down,two_sided,44,3,2,0.6667,0.4433,93.7,452.4
2026-02,899,down,two_sided,46,1,1,1.0,0.46,12.3,60.1
2026-02,899,down,two_sided,48,5,4,0.8,0.488,9.0,137.3
2026-02,899,down,two_sided,50,1,0,0.0,0.51,9.0,79.0
2026-02,899,down,two_sided,52,1,1,1.0,0.52,12.9,108.5
2026-02,899,down,two_sided,54,3,2,0.6667,0.5433,130.7,272.3
2026-02,899,down,two_sided,56,6,3,0.5,0.5733,36.5,358.0
2026-02,899,down,two_sided,58,2,1,0.5,0.59,56.3,200.8
2026-02,899,down,two_sided,60,3,3,1.0,0.6033,12.0,828.0
2026-02,899,down,two_sided,62,5,3,0.6,0.626,80.0,121.7
2026-02,899,down,two_sided,66,3,3,1.0,0.6667,303.0,1122.4
2026-02,899,down,two_sided,68,4,2,0.5,0.6825,12.5,94.3
2026-02,899,down,two_sided,70,5,3,0.6,0.702,7.0,23.5
2026-02,899,down,two_sided,72,5,5,1.0,0.722,50.0,142.4
2026-02,899,down,two_sided,74,2,2,1.0,0.745,13.8,169.9
2026-02,899,down,two_sided,76,5,5,1.0,0.766,5.0,33.7
2026-02,899,down,two_sided,78,2,2,1.0,0.785,56.5,470.6
2026-02,899,down,two_sided,80,6,6,1.0,0.8033,35.9,102.4
2026-02,899,down,two_sided,82,4,4,1.0,0.8225,27.5,113.4
2026-02,899,down,two_sided,84,4,3,0.75,0.8475,132.9,200.7
2026-02,899,down,two_sided,86,9,7,0.7778,0.8633,25.9,126.5
2026-02,899,down,two_sided,88,13,13,1.0,0.8869,38.6,91.0
2026-02,899,down,two_sided,90,11,10,0.9091,0.9036,50.0,214.1
2026-02,899,down,two_sided,92,11,11,1.0,0.9273,50.0,141.5
2026-02,899,down,two_sided,94,17,15,0.8824,0.9459,50.0,392.7
2026-02,899,down,two_sided,96,43,43,1.0,0.9665,86.0,263.0
2026-02,899,down,two_sided,98,45,45,1.0,0.9814,371.3,782.0
2026-02,899,up,bid_only,90,1,1,1.0,0.9,57.2,93.9
2026-02,899,up,bid_only,98,999,999,1.0,0.9944,45578.9,51758.9
2026-02,899,up,two_sided,0,57,0,0.0,0.0093,5800.2,5800.2
2026-02,899,up,two_sided,2,43,2,0.0465,0.0237,1260.7,19224.9
2026-02,899,up,two_sided,4,20,4,0.2,0.0454,101.4,3753.8
2026-02,899,up,two_sided,6,15,0,0.0,0.0633,107.7,1217.1
2026-02,899,up,two_sided,8,13,2,0.1538,0.0862,76.0,438.1
2026-02,899,up,two_sided,10,19,1,0.0526,0.1026,227.0,815.7
2026-02,899,up,two_sided,12,8,1,0.125,0.1238,49.8,384.5
2026-02,899,up,two_sided,14,10,1,0.1,0.148,114.6,293.5
2026-02,899,up,two_sided,16,2,0,0.0,0.165,100.1,356.5
2026-02,899,up,two_sided,18,3,0,0.0,0.19,162.7,376.7
2026-02,899,up,two_sided,20,5,3,0.6,0.208,47.9,478.1
2026-02,899,up,two_sided,24,1,0,0.0,0.24,1907.2,2257.3
2026-02,899,up,two_sided,26,2,0,0.0,0.265,15.0,137.6
2026-02,899,up,two_sided,28,3,2,0.6667,0.2867,20.0,90.3
2026-02,899,up,two_sided,30,6,1,0.1667,0.305,38.2,110.7
2026-02,899,up,two_sided,32,4,0,0.0,0.3225,19.0,338.3
2026-02,899,up,two_sided,34,1,1,1.0,0.34,80.0,95.0
2026-02,899,up,two_sided,36,3,0,0.0,0.36,8.7,1004.6
2026-02,899,up,two_sided,38,3,2,0.6667,0.3867,256.6,339.9
2026-02,899,up,two_sided,40,3,2,0.6667,0.4067,262.4,302.4
2026-02,899,up,two_sided,44,3,1,0.3333,0.4433,20.0,243.1
2026-02,899,up,two_sided,46,1,0,0.0,0.46,5.0,67.0
2026-02,899,up,two_sided,48,2,1,0.5,0.48,11.0,287.0
2026-02,899,up,two_sided,50,4,2,0.5,0.5025,505.5,523.0
2026-02,899,up,two_sided,52,1,0,0.0,0.52,12.0,38.0
2026-02,899,up,two_sided,54,3,1,0.3333,0.55,45.9,437.1
2026-02,899,up,two_sided,56,2,2,1.0,0.575,246.9,260.7
2026-02,899,up,two_sided,60,5,3,0.6,0.604,50.0,294.9
2026-02,899,up,two_sided,62,4,2,0.5,0.625,263.9,591.2
2026-02,899,up,two_sided,64,4,4,1.0,0.65,63.1,144.8
2026-02,899,up,two_sided,66,4,3,0.75,0.665,29.0,53.0
2026-02,899,up,two_sided,68,4,4,1.0,0.685,37.9,73.3
2026-02,899,up,two_sided,70,2,2,1.0,0.705,114.3,1224.2
2026-02,899,up,two_sided,72,1,1,1.0,0.72,800.0,855.0
2026-02,899,up,two_sided,74,4,3,0.75,0.745,57.9,111.7
2026-02,899,up,two_sided,76,1,1,1.0,0.76,10.0,72.0
2026-02,899,up,two_sided,78,8,7,0.875,0.7863,38.0,104.6
2026-02,899,up,two_sided,80,3,3,1.0,0.8,25.0,153.0
2026-02,899,up,two_sided,82,3,3,1.0,0.83,8.1,52.3
2026-02,899,up,two_sided,84,4,3,0.75,0.845,13.2,122.9
2026-02,899,up,two_sided,86,3,3,1.0,0.8633,11.2,40.0
2026-02,899,up,two_sided,88,13,13,1.0,0.8854,23.6,176.0
2026-02,899,up,two_sided,90,7,7,1.0,0.9043,20.4,77.5
2026-02,899,up,two_sided,92,12,12,1.0,0.9267,108.0,179.9
2026-02,899,up,two_sided,94,27,27,1.0,0.9463,61.5,186.4
2026-02,899,up,two_sided,96,35,35,1.0,0.9669,79.0,252.9
2026-02,899,up,two_sided,98,56,56,1.0,0.9818,213.8,704.3
2026-03,780,down,bid_only,98,255,254,0.9961,0.9918,4676.2,9482.7
2026-03,780,down,two_sided,0,307,1,0.0033,0.0056,979.0,3925.0
2026-03,780,down,two_sided,2,128,1,0.0078,0.0247,795.0,6221.0
2026-03,780,down,two_sided,4,84,4,0.0476,0.044,317.7,2159.6
2026-03,780,down,two_sided,6,59,6,0.1017,0.0639,194.5,1409.6
2026-03,780,down,two_sided,8,51,4,0.0784,0.0853,181.0,1159.9
2026-03,780,down,two_sided,10,44,1,0.0227,0.1045,108.2,909.6
2026-03,780,down,two_sided,12,33,4,0.1212,0.1234,115.6,1051.6
2026-03,780,down,two_sided,14,29,3,0.1034,0.1466,105.2,784.4
2026-03,780,down,two_sided,16,24,3,0.125,0.1646,117.8,802.9
2026-03,780,down,two_sided,18,39,5,0.1282,0.1854,158.8,947.5
2026-03,780,down,two_sided,20,22,3,0.1364,0.2059,113.5,615.4
2026-03,780,down,two_sided,22,32,11,0.3438,0.2241,83.0,612.7
2026-03,780,down,two_sided,24,26,8,0.3077,0.2458,70.3,586.6
2026-03,780,down,two_sided,26,23,6,0.2609,0.2648,104.8,763.6
2026-03,780,down,two_sided,28,21,5,0.2381,0.2833,100.6,687.0
2026-03,780,down,two_sided,30,23,4,0.1739,0.3053,171.0,755.6
2026-03,780,down,two_sided,32,16,6,0.375,0.3244,77.0,626.5
2026-03,780,down,two_sided,34,17,5,0.2941,0.3453,173.9,740.8
2026-03,780,down,two_sided,36,31,13,0.4194,0.3655,102.0,639.9
2026-03,780,down,two_sided,38,21,8,0.381,0.3838,82.8,610.0
2026-03,780,down,two_sided,40,20,10,0.5,0.404,93.2,710.8
2026-03,780,down,two_sided,42,14,7,0.5,0.4257,40.1,333.5
2026-03,780,down,two_sided,44,15,3,0.2,0.4427,75.2,611.7
2026-03,780,down,two_sided,46,25,9,0.36,0.4648,110.6,520.3
2026-03,780,down,two_sided,48,20,9,0.45,0.4835,85.0,504.4
2026-03,780,down,two_sided,50,16,8,0.5,0.505,85.6,651.7
2026-03,780,down,two_sided,52,17,9,0.5294,0.5241,144.0,702.0
2026-03,780,down,two_sided,54,22,10,0.4545,0.5455,65.4,606.4
2026-03,780,down,two_sided,56,31,18,0.5806,0.5719,91.8,524.8
2026-03,780,down,two_sided,58,6,5,0.8333,0.59,68.8,321.4
2026-03,780,down,two_sided,60,28,18,0.6429,0.605,84.4,586.1
2026-03,780,down,two_sided,62,14,12,0.8571,0.6243,288.1,1215.1
2026-03,780,down,two_sided,64,25,21,0.84,0.6452,98.6,767.0
2026-03,780,down,two_sided,66,20,12,0.6,0.6635,96.8,464.5
2026-03,780,down,two_sided,68,20,10,0.5,0.6875,53.4,393.7
2026-03,780,down,two_sided,70,20,11,0.55,0.704,84.3,598.3
2026-03,780,down,two_sided,72,20,16,0.8,0.726,109.4,710.2
2026-03,780,down,two_sided,74,20,17,0.85,0.746,103.2,645.5
2026-03,780,down,two_sided,76,20,15,0.75,0.7636,134.4,655.8
2026-03,780,down,two_sided,78,29,25,0.8621,0.7838,60.1,682.7
2026-03,780,down,two_sided,80,33,28,0.8485,0.8046,102.0,913.0
2026-03,780,down,two_sided,82,26,22,0.8462,0.825,73.9,850.5
2026-03,780,down,two_sided,84,35,30,0.8571,0.844,115.7,1120.7
2026-03,780,down,two_sided,86,32,29,0.9063,0.8662,127.9,771.0
2026-03,780,down,two_sided,88,42,37,0.881,0.8855,96.6,764.1
2026-03,780,down,two_sided,90,46,42,0.913,0.9056,117.4,1037.9
2026-03,780,down,two_sided,92,57,50,0.8772,0.926,128.0,975.2
2026-03,780,down,two_sided,94,65,62,0.9538,0.9456,204.5,1365.0
2026-03,780,down,two_sided,96,139,137,0.9856,0.9667,370.9,1534.7
2026-03,780,down,two_sided,98,318,318,1.0,0.9894,586.8,2810.0
2026-03,780,up,bid_only,98,245,244,0.9959,0.992,5098.6,9229.3
2026-03,780,up,two_sided,0,323,0,0.0,0.0052,1372.5,3702.6
2026-03,780,up,two_sided,2,135,2,0.0148,0.0237,640.3,5686.6
2026-03,780,up,two_sided,4,66,4,0.0606,0.0448,202.8,2718.9
2026-03,780,up,two_sided,6,58,7,0.1207,0.0643,91.1,1406.8
2026-03,780,up,two_sided,8,44,4,0.0909,0.0843,101.6,1218.0
2026-03,780,up,two_sided,10,43,4,0.093,0.1038,115.8,1015.3
2026-03,780,up,two_sided,12,31,3,0.0968,0.1234,65.2,824.3
2026-03,780,up,two_sided,14,35,5,0.1429,0.1457,164.0,1072.8
2026-03,780,up,two_sided,16,27,4,0.1481,0.1652,76.9,589.2
2026-03,780,up,two_sided,18,30,5,0.1667,0.185,58.5,916.1
2026-03,780,up,two_sided,20,31,5,0.1613,0.2059,54.7,554.8
2026-03,780,up,two_sided,22,18,4,0.2222,0.2272,65.6,686.7
2026-03,780,up,two_sided,24,23,3,0.1304,0.2439,65.0,504.0
2026-03,780,up,two_sided,26,20,6,0.3,0.265,77.1,498.6
2026-03,780,up,two_sided,28,19,8,0.4211,0.2868,62.4,607.4
2026-03,780,up,two_sided,30,19,9,0.4737,0.3032,104.6,728.0
2026-03,780,up,two_sided,32,20,8,0.4,0.3265,85.5,693.4
2026-03,780,up,two_sided,34,24,4,0.1667,0.3437,178.5,1112.8
2026-03,780,up,two_sided,36,17,2,0.1176,0.3647,100.7,640.4
2026-03,780,up,two_sided,38,25,10,0.4,0.3848,70.1,661.1
2026-03,780,up,two_sided,40,19,6,0.3158,0.4068,99.3,623.3
2026-03,780,up,two_sided,42,20,8,0.4,0.4225,78.0,477.3
2026-03,780,up,two_sided,44,22,13,0.5909,0.445,77.1,558.5
2026-03,780,up,two_sided,46,16,8,0.5,0.4656,60.8,563.4
2026-03,780,up,two_sided,48,16,8,0.5,0.485,130.3,617.9
2026-03,780,up,two_sided,50,22,12,0.5455,0.5069,89.3,482.8
2026-03,780,up,two_sided,52,23,15,0.6522,0.5252,74.1,517.5
2026-03,780,up,two_sided,54,14,11,0.7857,0.5471,56.4,591.4
2026-03,780,up,two_sided,56,23,11,0.4783,0.57,67.6,575.2
2026-03,780,up,two_sided,58,13,7,0.5385,0.59,71.0,484.5
2026-03,780,up,two_sided,60,22,12,0.5455,0.6064,56.1,691.8
2026-03,780,up,two_sided,62,29,18,0.6207,0.6245,150.2,616.2
2026-03,780,up,two_sided,64,17,13,0.7647,0.6447,94.0,513.0
2026-03,780,up,two_sided,66,16,10,0.625,0.6656,123.0,845.2
2026-03,780,up,two_sided,68,23,19,0.8261,0.6843,82.9,922.1
2026-03,780,up,two_sided,70,22,17,0.7727,0.7064,141.1,550.1
2026-03,780,up,two_sided,72,21,15,0.7143,0.7248,76.3,608.7
2026-03,780,up,two_sided,74,28,19,0.6786,0.7446,86.9,884.6
2026-03,780,up,two_sided,76,30,20,0.6667,0.7647,138.3,1035.9
2026-03,780,up,two_sided,78,26,22,0.8462,0.7846,88.9,771.2
2026-03,780,up,two_sided,80,36,31,0.8611,0.8044,177.3,1049.5
2026-03,780,up,two_sided,82,26,23,0.8846,0.8254,115.6,861.9
2026-03,780,up,two_sided,84,29,25,0.8621,0.8441,185.7,896.7
2026-03,780,up,two_sided,86,33,30,0.9091,0.8667,140.6,808.9
2026-03,780,up,two_sided,88,46,45,0.9783,0.8857,138.5,1094.0
2026-03,780,up,two_sided,90,51,47,0.9216,0.9049,134.9,1001.7
2026-03,780,up,two_sided,92,58,52,0.8966,0.9256,202.7,1103.9
2026-03,780,up,two_sided,94,82,78,0.9512,0.9458,323.4,1441.0
2026-03,780,up,two_sided,96,130,129,0.9923,0.9658,393.0,1533.7
2026-03,780,up,two_sided,98,304,303,0.9967,0.9892,590.4,2630.3
2026-03,840,down,bid_only,98,468,468,1.0,0.9948,8569.0,11528.6
2026-03,840,down,two_sided,0,336,2,0.006,0.0056,1462.5,2960.9
2026-03,840,down,two_sided,2,141,4,0.0284,0.0232,667.4,4574.9
2026-03,840,down,two_sided,4,59,4,0.0678,0.0454,185.8,1884.5
2026-03,840,down,two_sided,6,44,2,0.0455,0.0641,99.1,774.2
2026-03,840,down,two_sided,8,39,5,0.1282,0.0854,80.0,723.5
2026-03,840,down,two_sided,10,22,2,0.0909,0.1035,60.0,442.9
2026-03,840,down,two_sided,12,32,4,0.125,0.1253,71.5,780.7
2026-03,840,down,two_sided,14,19,3,0.1579,0.1432,55.0,339.1
2026-03,840,down,two_sided,16,16,4,0.25,0.1613,57.9,422.0
2026-03,840,down,two_sided,18,24,5,0.2083,0.1833,70.2,285.5
2026-03,840,down,two_sided,20,11,4,0.3636,0.2036,38.0,406.4
2026-03,840,down,two_sided,22,19,2,0.1053,0.2253,48.4,273.4
2026-03,840,down,two_sided,24,17,3,0.1765,0.2467,62.1,264.0
2026-03,840,down,two_sided,26,17,5,0.2941,0.2653,96.0,398.3
2026-03,840,down,two_sided,28,15,3,0.2,0.2853,39.8,243.3
2026-03,840,down,two_sided,30,12,4,0.3333,0.305,39.5,373.0
2026-03,840,down,two_sided,32,12,3,0.25,0.3233,84.8,385.6
2026-03,840,down,two_sided,34,12,3,0.25,0.345,45.4,386.2
2026-03,840,down,two_sided,36,10,7,0.7,0.364,26.4,317.2
2026-03,840,down,two_sided,38,12,4,0.3333,0.3875,82.7,276.7
2026-03,840,down,two_sided,40,14,5,0.3571,0.4056,45.4,420.5
2026-03,840,down,two_sided,42,9,3,0.3333,0.4244,85.0,462.3
2026-03,840,down,two_sided,44,9,4,0.4444,0.4462,104.8,338.9
2026-03,840,down,two_sided,46,8,4,0.5,0.4638,43.0,229.7
2026-03,840,down,two_sided,48,17,7,0.4118,0.4865,57.1,214.1
2026-03,840,down,two_sided,50,13,6,0.4615,0.5046,60.7,236.1
2026-03,840,down,two_sided,52,13,4,0.3077,0.5269,53.0,295.6
2026-03,840,down,two_sided,54,17,10,0.5882,0.5447,39.2,249.7
2026-03,840,down,two_sided,56,35,16,0.4571,0.5691,58.0,355.0
2026-03,840,down,two_sided,58,6,4,0.6667,0.59,71.5,172.6
2026-03,840,down,two_sided,60,9,7,0.7778,0.6067,47.0,364.1
2026-03,840,down,two_sided,62,14,10,0.7143,0.6236,51.7,329.9
2026-03,840,down,two_sided,64,18,11,0.6111,0.6422,53.2,275.9
2026-03,840,down,two_sided,66,13,8,0.6154,0.6662,56.0,256.5
2026-03,840,down,two_sided,68,16,13,0.8125,0.685,45.0,289.7
2026-03,840,down,two_sided,70,24,12,0.5,0.7067,56.7,525.1
2026-03,840,down,two_sided,72,14,11,0.7857,0.7271,38.1,307.1
2026-03,840,down,two_sided,74,15,10,0.6667,0.746,63.0,519.0
2026-03,840,down,two_sided,76,20,15,0.75,0.764,86.3,368.5
2026-03,840,down,two_sided,78,21,19,0.9048,0.7871,77.0,549.0
2026-03,840,down,two_sided,80,19,18,0.9474,0.8065,65.0,313.3
2026-03,840,down,two_sided,82,27,23,0.8519,0.8248,49.3,342.1
2026-03,840,down,two_sided,84,16,13,0.8125,0.8413,69.0,381.4
2026-03,840,down,two_sided,86,13,11,0.8462,0.8662,61.0,312.1
2026-03,840,down,two_sided,88,24,23,0.9583,0.8827,51.3,572.6
2026-03,840,down,two_sided,90,46,40,0.8696,0.9057,99.7,714.5
2026-03,840,down,two_sided,92,44,43,0.9773,0.9248,117.6,710.0
2026-03,840,down,two_sided,94,38,38,1.0,0.946,126.6,824.1
2026-03,840,down,two_sided,96,108,108,1.0,0.967,248.2,1325.4
2026-03,840,down,two_sided,98,321,319,0.9938,0.9895,443.6,2336.4
2026-03,840,up,bid_only,98,428,427,0.9977,0.995,8081.2,11289.1
2026-03,840,up,two_sided,0,322,2,0.0062,0.0052,1358.0,2878.3
2026-03,840,up,two_sided,2,111,0,0.0,0.0234,522.1,4979.9
2026-03,840,up,two_sided,4,34,0,0.0,0.0441,236.7,2359.1
2026-03,840,up,two_sided,6,46,1,0.0217,0.0648,82.0,839.3
2026-03,840,up,two_sided,8,45,6,0.1333,0.0836,78.0,755.7
2026-03,840,up,two_sided,10,23,1,0.0435,0.1064,78.8,761.8
2026-03,840,up,two_sided,12,13,2,0.1538,0.1238,82.5,392.3
2026-03,840,up,two_sided,14,22,5,0.2273,0.1486,96.2,461.7
2026-03,840,up,two_sided,16,25,3,0.12,0.1644,92.1,478.3
2026-03,840,up,two_sided,18,15,0,0.0,0.182,89.1,340.5
2026-03,840,up,two_sided,20,25,3,0.12,0.2035,80.1,497.1
2026-03,840,up,two_sided,22,22,6,0.2727,0.2268,65.8,544.9
2026-03,840,up,two_sided,24,13,4,0.3077,0.2446,55.1,301.5
2026-03,840,up,two_sided,26,14,4,0.2857,0.2643,88.6,505.2
2026-03,840,up,two_sided,28,22,11,0.5,0.2827,66.4,376.3
2026-03,840,up,two_sided,30,18,3,0.1667,0.3056,46.4,360.1
2026-03,840,up,two_sided,32,10,4,0.4,0.324,41.9,231.8
2026-03,840,up,two_sided,34,21,8,0.381,0.3468,65.0,609.7
2026-03,840,up,two_sided,36,11,3,0.2727,0.3664,44.0,331.3
2026-03,840,up,two_sided,38,9,3,0.3333,0.3811,50.4,154.2
2026-03,840,up,two_sided,40,18,11,0.6111,0.4056,59.0,445.5
2026-03,840,up,two_sided,42,29,13,0.4483,0.4238,73.8,450.2
2026-03,840,up,two_sided,44,16,6,0.375,0.445,44.7,210.7
2026-03,840,up,two_sided,46,12,10,0.8333,0.4642,32.1,166.9
2026-03,840,up,two_sided,48,12,6,0.5,0.4858,59.0,278.2
2026-03,840,up,two_sided,50,13,7,0.5385,0.5031,61.4,357.3
2026-03,840,up,two_sided,52,10,5,0.5,0.526,78.0,439.1
2026-03,840,up,two_sided,54,8,5,0.625,0.5438,88.0,419.0
2026-03,840,up,two_sided,56,17,11,0.6471,0.5718,47.5,502.3
2026-03,840,up,two_sided,58,5,3,0.6,0.59,125.0,295.7
2026-03,840,up,two_sided,60,14,8,0.5714,0.6036,85.4,533.5
2026-03,840,up,two_sided,62,9,3,0.3333,0.6267,59.5,253.0
2026-03,840,up,two_sided,64,11,9,0.8182,0.6464,69.2,361.3
2026-03,840,up,two_sided,66,11,8,0.7273,0.6664,57.6,465.5
2026-03,840,up,two_sided,68,13,9,0.6923,0.6846,69.5,464.7
2026-03,840,up,two_sided,70,17,14,0.8235,0.7059,49.0,322.6
2026-03,840,up,two_sided,72,17,12,0.7059,0.7265,42.9,398.1
2026-03,840,up,two_sided,74,17,14,0.8235,0.7436,108.6,483.2
2026-03,840,up,two_sided,76,20,16,0.8,0.7645,102.3,365.5
2026-03,840,up,two_sided,78,13,9,0.6923,0.7877,88.3,448.2
2026-03,840,up,two_sided,80,18,15,0.8333,0.8072,42.4,353.3
2026-03,840,up,two_sided,82,16,12,0.75,0.8269,113.5,417.8
2026-03,840,up,two_sided,84,23,19,0.8261,0.8466,106.7,753.9
2026-03,840,up,two_sided,86,30,26,0.8667,0.865,111.6,697.3
2026-03,840,up,two_sided,88,22,20,0.9091,0.8868,74.1,508.6
