month,t_sec,token,state,bid_band,n,n_wins,p_win,avg_bid,med_bid_sz,med_top3_bid
2026-02,600,up,two_sided,58,8,6,0.75,0.59,76.6,808.9
2026-02,600,up,two_sided,60,32,19,0.5938,0.6059,174.6,688.1
2026-02,600,up,two_sided,62,28,18,0.6429,0.6261,167.0,716.1
2026-02,600,up,two_sided,64,31,20,0.6452,0.6458,129.1,1026.8
2026-02,600,up,two_sided,66,31,22,0.7097,0.6652,280.4,1618.9
2026-02,600,up,two_sided,68,39,27,0.6923,0.6872,169.3,1106.0
2026-02,600,up,two_sided,70,44,30,0.6818,0.7045,141.6,771.9
2026-02,600,up,two_sided,72,38,29,0.7632,0.725,98.0,742.8
2026-02,600,up,two_sided,74,33,25,0.7576,0.7455,183.0,1563.6
2026-02,600,up,two_sided,76,42,27,0.6429,0.7662,145.0,930.6
2026-02,600,up,two_sided,78,38,27,0.7105,0.7845,227.9,1451.8
2026-02,600,up,two_sided,80,51,47,0.9216,0.8043,95.1,833.0
2026-02,600,up,two_sided,82,48,41,0.8542,0.8244,237.9,1214.1
2026-02,600,up,two_sided,84,57,50,0.8772,0.8456,190.8,972.1
2026-02,600,up,two_sided,86,39,37,0.9487,0.8659,224.9,1697.1
2026-02,600,up,two_sided,88,66,59,0.8939,0.8864,226.0,1405.6
2026-02,600,up,two_sided,90,75,68,0.9067,0.9044,181.8,1468.1
2026-02,600,up,two_sided,92,82,74,0.9024,0.9249,210.9,1757.5
2026-02,600,up,two_sided,94,95,88,0.9263,0.9452,349.3,2397.2
2026-02,600,up,two_sided,96,122,121,0.9918,0.9666,387.7,2380.4
2026-02,600,up,two_sided,98,79,79,1.0,0.9842,739.0,3690.7
2026-02,690,down,bid_only,98,52,52,1.0,0.9905,6562.5,14260.9
2026-02,690,down,two_sided,0,175,0,0.0,0.0078,2591.5,6533.5
2026-02,690,down,two_sided,2,165,1,0.0061,0.0237,1257.6,18487.3
2026-02,690,down,two_sided,4,91,5,0.0549,0.0447,550.9,5745.5
2026-02,690,down,two_sided,6,96,11,0.1146,0.065,213.4,2780.6
2026-02,690,down,two_sided,8,51,7,0.1373,0.0853,264.5,2693.0
2026-02,690,down,two_sided,10,50,5,0.1,0.1054,216.3,1663.8
2026-02,690,down,two_sided,12,54,8,0.1481,0.1257,168.5,1934.6
2026-02,690,down,two_sided,14,32,2,0.0625,0.1444,218.2,1322.8
2026-02,690,down,two_sided,16,40,7,0.175,0.1652,184.8,1269.5
2026-02,690,down,two_sided,18,41,15,0.3659,0.1839,140.8,1404.1
2026-02,690,down,two_sided,20,37,6,0.1622,0.2043,125.7,999.5
2026-02,690,down,two_sided,22,38,6,0.1579,0.225,66.7,1079.9
2026-02,690,down,two_sided,24,33,13,0.3939,0.2448,143.4,1356.6
2026-02,690,down,two_sided,26,35,13,0.3714,0.2649,171.6,1130.6
2026-02,690,down,two_sided,28,29,12,0.4138,0.2852,132.3,848.9
2026-02,690,down,two_sided,30,21,4,0.1905,0.3057,105.1,448.3
2026-02,690,down,two_sided,32,18,7,0.3889,0.3239,160.8,743.0
2026-02,690,down,two_sided,34,25,12,0.48,0.3452,146.8,800.8
2026-02,690,down,two_sided,36,25,6,0.24,0.3652,188.8,880.6
2026-02,690,down,two_sided,38,26,10,0.3846,0.3842,85.6,951.9
2026-02,690,down,two_sided,40,22,7,0.3182,0.4064,97.8,824.7
2026-02,690,down,two_sided,42,21,9,0.4286,0.4257,52.9,697.5
2026-02,690,down,two_sided,44,27,12,0.4444,0.4456,60.0,643.1
2026-02,690,down,two_sided,46,19,9,0.4737,0.4658,63.3,797.9
2026-02,690,down,two_sided,48,16,6,0.375,0.4838,82.5,463.6
2026-02,690,down,two_sided,50,19,8,0.4211,0.5032,103.0,788.3
2026-02,690,down,two_sided,52,15,7,0.4667,0.5253,292.8,2150.1
2026-02,690,down,two_sided,54,21,11,0.5238,0.5467,104.2,778.7
2026-02,690,down,two_sided,56,34,16,0.4706,0.5697,171.2,1071.3
2026-02,690,down,two_sided,58,10,5,0.5,0.59,178.6,757.3
2026-02,690,down,two_sided,60,23,14,0.6087,0.6039,106.0,1022.0
2026-02,690,down,two_sided,62,24,14,0.5833,0.6246,74.9,916.2
2026-02,690,down,two_sided,64,21,13,0.619,0.6457,257.0,1017.2
2026-02,690,down,two_sided,66,23,17,0.7391,0.6648,86.7,898.8
2026-02,690,down,two_sided,68,31,28,0.9032,0.6855,210.1,1085.0
2026-02,690,down,two_sided,70,28,22,0.7857,0.7029,119.8,663.9
2026-02,690,down,two_sided,72,19,15,0.7895,0.7263,96.0,997.7
2026-02,690,down,two_sided,74,34,25,0.7353,0.7459,156.3,1054.2
2026-02,690,down,two_sided,76,36,30,0.8333,0.765,204.5,1094.3
2026-02,690,down,two_sided,78,25,19,0.76,0.784,178.5,1046.1
2026-02,690,down,two_sided,80,43,34,0.7907,0.8056,235.0,1181.2
2026-02,690,down,two_sided,82,37,27,0.7297,0.8246,122.6,1079.2
2026-02,690,down,two_sided,84,45,37,0.8222,0.844,311.0,1732.4
2026-02,690,down,two_sided,86,39,32,0.8205,0.8654,167.4,1182.0
2026-02,690,down,two_sided,88,58,49,0.8448,0.8861,163.2,1424.5
2026-02,690,down,two_sided,90,54,52,0.963,0.905,228.7,1483.4
2026-02,690,down,two_sided,92,80,75,0.9375,0.9259,204.7,1492.5
2026-02,690,down,two_sided,94,84,82,0.9762,0.9442,232.9,1849.9
2026-02,690,down,two_sided,96,166,159,0.9578,0.9659,398.0,2663.5
2026-02,690,down,two_sided,98,181,180,0.9945,0.9861,722.7,3421.9
2026-02,690,up,bid_only,98,49,49,1.0,0.9907,8300.8,16968.2
2026-02,690,up,two_sided,0,182,1,0.0055,0.0071,2518.9,6621.8
2026-02,690,up,two_sided,2,170,7,0.0412,0.0244,1031.4,18762.0
2026-02,690,up,two_sided,4,82,2,0.0244,0.046,514.5,5452.7
2026-02,690,up,two_sided,6,77,5,0.0649,0.0642,137.5,2896.3
2026-02,690,up,two_sided,8,55,2,0.0364,0.0844,201.1,2236.7
2026-02,690,up,two_sided,10,58,10,0.1724,0.104,204.0,1644.9
2026-02,690,up,two_sided,12,40,6,0.15,0.1245,150.0,1518.4
2026-02,690,up,two_sided,14,46,9,0.1957,0.1462,154.0,1500.4
2026-02,690,up,two_sided,16,39,10,0.2564,0.1662,214.9,1591.8
2026-02,690,up,two_sided,18,39,8,0.2051,0.1849,180.0,1495.5
2026-02,690,up,two_sided,20,29,6,0.2069,0.2066,188.0,1398.6
2026-02,690,up,two_sided,22,34,7,0.2059,0.225,205.5,1039.8
2026-02,690,up,two_sided,24,32,8,0.25,0.2441,118.1,723.2
2026-02,690,up,two_sided,26,19,4,0.2105,0.2632,247.4,1267.2
2026-02,690,up,two_sided,28,27,6,0.2222,0.287,109.0,1027.2
2026-02,690,up,two_sided,30,31,3,0.0968,0.3045,154.0,1306.3
2026-02,690,up,two_sided,32,24,7,0.2917,0.325,107.5,971.9
2026-02,690,up,two_sided,34,20,7,0.35,0.344,138.3,607.7
2026-02,690,up,two_sided,36,24,10,0.4167,0.3654,117.8,1050.6
2026-02,690,up,two_sided,38,24,9,0.375,0.3854,163.2,958.6
2026-02,690,up,two_sided,40,19,8,0.4211,0.4053,142.9,1202.8
2026-02,690,up,two_sided,42,27,17,0.6296,0.4248,174.2,1416.6
2026-02,690,up,two_sided,44,19,8,0.4211,0.4426,206.0,830.7
2026-02,690,up,two_sided,46,17,9,0.5294,0.4641,148.3,1161.9
2026-02,690,up,two_sided,48,16,10,0.625,0.4875,163.5,1038.7
2026-02,690,up,two_sided,50,17,11,0.6471,0.5065,138.7,699.2
2026-02,690,up,two_sided,52,22,11,0.5,0.525,142.8,1090.2
2026-02,690,up,two_sided,54,25,14,0.56,0.5456,86.4,948.0
2026-02,690,up,two_sided,56,34,21,0.6176,0.5706,66.8,730.7
2026-02,690,up,two_sided,58,8,5,0.625,0.59,266.7,695.0
2026-02,690,up,two_sided,60,27,18,0.6667,0.6056,148.5,991.3
2026-02,690,up,two_sided,62,24,18,0.75,0.625,102.0,787.3
2026-02,690,up,two_sided,64,26,14,0.5385,0.6454,132.5,736.5
2026-02,690,up,two_sided,66,18,10,0.5556,0.6661,201.7,978.1
2026-02,690,up,two_sided,68,20,16,0.8,0.684,240.0,936.0
2026-02,690,up,two_sided,70,31,18,0.5806,0.7052,183.0,1089.0
2026-02,690,up,two_sided,72,34,22,0.6471,0.7256,111.1,1345.9
2026-02,690,up,two_sided,74,34,20,0.5882,0.7453,208.9,1339.4
2026-02,690,up,two_sided,76,37,33,0.8919,0.7646,171.0,1295.1
2026-02,690,up,two_sided,78,35,29,0.8286,0.7851,168.5,1074.0
2026-02,690,up,two_sided,80,45,29,0.6444,0.8058,165.7,1021.5
2026-02,690,up,two_sided,82,38,32,0.8421,0.825,202.7,1371.9
2026-02,690,up,two_sided,84,35,33,0.9429,0.8466,206.8,1096.9
2026-02,690,up,two_sided,86,50,42,0.84,0.8642,236.4,1302.9
2026-02,690,up,two_sided,88,52,46,0.8846,0.8842,177.5,1485.1
2026-02,690,up,two_sided,90,49,43,0.8776,0.9049,344.7,1756.1
2026-02,690,up,two_sided,92,99,88,0.8889,0.9251,214.7,1599.3
2026-02,690,up,two_sided,94,88,83,0.9432,0.9455,304.4,1801.7
2026-02,690,up,two_sided,96,167,166,0.994,0.9667,617.9,2612.2
2026-02,690,up,two_sided,98,172,172,1.0,0.9852,1117.8,4125.8
2026-03,300,down,two_sided,0,2,0,0.0,0.01,4456.4,4456.4
2026-03,300,down,two_sided,2,11,0,0.0,0.0236,841.4,7317.5
2026-03,300,down,two_sided,4,15,0,0.0,0.046,298.9,3695.9
2026-03,300,down,two_sided,6,23,2,0.087,0.0648,187.0,1797.0
2026-03,300,down,two_sided,8,29,4,0.1379,0.0872,187.8,1494.1
2026-03,300,down,two_sided,10,29,4,0.1379,0.1048,234.5,1235.8
2026-03,300,down,two_sided,12,25,1,0.04,0.124,131.0,1102.5
2026-03,300,down,two_sided,14,38,4,0.1053,0.1453,137.1,1025.0
2026-03,300,down,two_sided,16,47,7,0.1489,0.1655,133.7,1037.0
2026-03,300,down,two_sided,18,40,6,0.15,0.1857,150.4,846.4
2026-03,300,down,two_sided,20,76,17,0.2237,0.2045,175.9,1058.4
2026-03,300,down,two_sided,22,72,19,0.2639,0.2256,125.1,847.5
2026-03,300,down,two_sided,24,60,15,0.25,0.2443,118.9,796.7
2026-03,300,down,two_sided,26,79,21,0.2658,0.2642,106.8,886.4
2026-03,300,down,two_sided,28,64,11,0.1719,0.2841,106.3,771.6
2026-03,300,down,two_sided,30,73,26,0.3562,0.3048,130.1,905.5
2026-03,300,down,two_sided,32,80,19,0.2375,0.3249,118.9,848.4
2026-03,300,down,two_sided,34,71,29,0.4085,0.3456,155.4,807.0
2026-03,300,down,two_sided,36,63,21,0.3333,0.3648,105.0,677.0
2026-03,300,down,two_sided,38,62,28,0.4516,0.3858,113.4,1010.3
2026-03,300,down,two_sided,40,70,27,0.3857,0.4041,159.1,753.6
2026-03,300,down,two_sided,42,85,41,0.4824,0.4248,92.7,743.1
2026-03,300,down,two_sided,44,86,39,0.4535,0.4447,127.0,725.2
2026-03,300,down,two_sided,46,68,34,0.5,0.4659,148.2,812.3
2026-03,300,down,two_sided,48,77,41,0.5325,0.4839,112.9,612.0
2026-03,300,down,two_sided,50,81,40,0.4938,0.5053,97.5,657.6
2026-03,300,down,two_sided,52,99,49,0.4949,0.5246,119.8,734.8
2026-03,300,down,two_sided,54,95,40,0.4211,0.5448,120.1,726.2
2026-03,300,down,two_sided,56,116,71,0.6121,0.5688,122.6,690.4
2026-03,300,down,two_sided,58,37,22,0.5946,0.59,122.0,642.0
2026-03,300,down,two_sided,60,76,41,0.5395,0.6046,92.2,692.2
2026-03,300,down,two_sided,62,61,35,0.5738,0.6246,152.5,807.7
2026-03,300,down,two_sided,64,91,65,0.7143,0.6443,114.0,778.2
2026-03,300,down,two_sided,66,75,58,0.7733,0.6644,145.2,843.6
2026-03,300,down,two_sided,68,71,49,0.6901,0.6846,119.1,747.3
2026-03,300,down,two_sided,70,76,57,0.75,0.7057,122.7,780.2
2026-03,300,down,two_sided,72,60,47,0.7833,0.7253,111.0,750.5
2026-03,300,down,two_sided,74,57,39,0.6842,0.7453,125.7,882.2
2026-03,300,down,two_sided,76,55,39,0.7091,0.7655,116.8,734.5
2026-03,300,down,two_sided,78,62,51,0.8226,0.7842,126.8,939.5
2026-03,300,down,two_sided,80,43,35,0.814,0.8042,168.0,948.1
2026-03,300,down,two_sided,82,45,42,0.9333,0.8258,149.4,901.6
2026-03,300,down,two_sided,84,41,35,0.8537,0.8463,111.3,923.0
2026-03,300,down,two_sided,86,35,31,0.8857,0.8651,121.0,947.3
2026-03,300,down,two_sided,88,38,34,0.8947,0.8853,194.9,939.0
2026-03,300,down,two_sided,90,21,17,0.8095,0.9057,141.0,931.3
2026-03,300,down,two_sided,92,24,22,0.9167,0.925,193.2,1099.1
2026-03,300,down,two_sided,94,9,9,1.0,0.9456,355.0,1306.8
2026-03,300,down,two_sided,96,11,11,1.0,0.9636,222.0,1928.9
2026-03,300,down,two_sided,98,2,2,1.0,0.98,252.1,588.5
2026-03,300,up,two_sided,0,2,0,0.0,0.01,5100.8,5365.8
2026-03,300,up,two_sided,2,11,0,0.0,0.0264,462.2,9746.6
2026-03,300,up,two_sided,4,10,0,0.0,0.045,609.2,3718.6
2026-03,300,up,two_sided,6,24,3,0.125,0.0654,288.8,1936.6
2026-03,300,up,two_sided,8,20,3,0.15,0.0845,141.6,1348.2
2026-03,300,up,two_sided,10,38,4,0.1053,0.1045,167.7,1090.3
2026-03,300,up,two_sided,12,36,4,0.1111,0.1244,121.8,986.6
2026-03,300,up,two_sided,14,41,6,0.1463,0.1434,207.5,1026.9
2026-03,300,up,two_sided,16,45,3,0.0667,0.164,135.8,1033.4
2026-03,300,up,two_sided,18,42,8,0.1905,0.1852,85.8,860.8
2026-03,300,up,two_sided,20,62,12,0.1935,0.2053,136.4,985.9
2026-03,300,up,two_sided,22,54,15,0.2778,0.2246,147.0,990.3
2026-03,300,up,two_sided,24,59,18,0.3051,0.2444,134.4,1030.3
2026-03,300,up,two_sided,26,60,13,0.2167,0.265,98.6,867.0
2026-03,300,up,two_sided,28,76,20,0.2632,0.2846,88.0,891.2
2026-03,300,up,two_sided,30,69,22,0.3188,0.3052,112.6,859.4
2026-03,300,up,two_sided,32,75,17,0.2267,0.3256,120.2,881.5
2026-03,300,up,two_sided,34,93,25,0.2688,0.3458,129.7,863.0
2026-03,300,up,two_sided,36,59,26,0.4407,0.3656,108.0,645.6
2026-03,300,up,two_sided,38,78,36,0.4615,0.3855,85.8,762.1
2026-03,300,up,two_sided,40,72,26,0.3611,0.4043,100.9,753.5
2026-03,300,up,two_sided,42,81,33,0.4074,0.4259,93.8,740.5
2026-03,300,up,two_sided,44,97,58,0.5979,0.4451,110.5,697.8
2026-03,300,up,two_sided,46,100,52,0.52,0.4655,91.9,743.7
2026-03,300,up,two_sided,48,74,35,0.473,0.4847,138.1,713.4
2026-03,300,up,two_sided,50,78,37,0.4744,0.5056,88.1,606.4
2026-03,300,up,two_sided,52,67,33,0.4925,0.5242,109.0,705.9
2026-03,300,up,two_sided,54,90,50,0.5556,0.5456,142.9,726.3
2026-03,300,up,two_sided,56,112,60,0.5357,0.5689,82.0,642.5
2026-03,300,up,two_sided,58,42,26,0.619,0.59,93.9,563.6
2026-03,300,up,two_sided,60,63,34,0.5397,0.6043,107.0,781.6
2026-03,300,up,two_sided,62,63,42,0.6667,0.6248,101.9,641.5
2026-03,300,up,two_sided,64,69,41,0.5942,0.6442,128.7,701.0
2026-03,300,up,two_sided,66,82,62,0.7561,0.665,124.0,673.6
2026-03,300,up,two_sided,68,73,48,0.6575,0.6851,121.5,789.8
2026-03,300,up,two_sided,70,65,54,0.8308,0.7062,121.6,831.8
2026-03,300,up,two_sided,72,78,57,0.7308,0.7258,108.3,679.3
2026-03,300,up,two_sided,74,60,45,0.75,0.7457,166.0,846.3
2026-03,300,up,two_sided,76,71,51,0.7183,0.7645,137.8,914.8
2026-03,300,up,two_sided,78,80,61,0.7625,0.7857,168.4,967.4
2026-03,300,up,two_sided,80,38,34,0.8947,0.8047,145.6,1034.6
2026-03,300,up,two_sided,82,45,38,0.8444,0.8242,133.0,1019.5
2026-03,300,up,two_sided,84,39,35,0.8974,0.8449,121.0,961.5
2026-03,300,up,two_sided,86,24,23,0.9583,0.8658,164.6,889.0
2026-03,300,up,two_sided,88,30,25,0.8333,0.8853,161.0,895.1
2026-03,300,up,two_sided,90,29,26,0.8966,0.9028,187.5,1048.0
2026-03,300,up,two_sided,92,23,21,0.913,0.9257,168.0,1188.8
2026-03,300,up,two_sided,94,14,14,1.0,0.9436,257.4,1399.9
2026-03,300,up,two_sided,96,11,11,1.0,0.9655,225.1,1358.8
2026-03,300,up,two_sided,98,2,2,1.0,0.98,3735.6,5404.1
2026-03,450,down,bid_only,98,5,5,1.0,0.99,3308.2,6656.5
2026-03,450,down,two_sided,0,30,0,0.0,0.0094,2706.5,3361.9
2026-03,450,down,two_sided,2,62,1,0.0161,0.0263,1254.1,10060.3
2026-03,450,down,two_sided,4,64,5,0.0781,0.0445,378.7,3973.9
2026-03,450,down,two_sided,6,57,1,0.0175,0.0646,347.2,2462.3
2026-03,450,down,two_sided,8,44,5,0.1136,0.0859,321.6,2305.6
2026-03,450,down,two_sided,10,45,4,0.0889,0.1056,204.2,1423.2
2026-03,450,down,two_sided,12,71,4,0.0563,0.1256,220.2,1488.1
2026-03,450,down,two_sided,14,58,8,0.1379,0.1453,147.5,1305.9
2026-03,450,down,two_sided,16,64,13,0.2031,0.1653,134.2,1190.8
2026-03,450,down,two_sided,18,55,12,0.2182,0.1847,119.1,963.6
2026-03,450,down,two_sided,20,67,12,0.1791,0.2051,128.5,1209.0
2026-03,450,down,two_sided,22,52,12,0.2308,0.224,115.8,967.5
2026-03,450,down,two_sided,24,58,14,0.2414,0.2447,196.7,1078.1
2026-03,450,down,two_sided,26,51,7,0.1373,0.2645,153.3,1183.5
2026-03,450,down,two_sided,28,55,11,0.2,0.2853,167.8,1101.8
2026-03,450,down,two_sided,30,61,15,0.2459,0.3046,85.7,1002.4
2026-03,450,down,two_sided,32,59,28,0.4746,0.3246,109.7,848.2
2026-03,450,down,two_sided,34,52,16,0.3077,0.3444,117.4,742.7
2026-03,450,down,two_sided,36,47,19,0.4043,0.3655,95.2,938.4
2026-03,450,down,two_sided,38,49,13,0.2653,0.3857,166.5,988.9
2026-03,450,down,two_sided,40,46,18,0.3913,0.4037,104.3,1285.4
2026-03,450,down,two_sided,42,43,17,0.3953,0.4256,95.4,832.2
2026-03,450,down,two_sided,44,61,27,0.4426,0.4457,91.2,937.7
2026-03,450,down,two_sided,46,50,25,0.5,0.4642,113.1,1013.8
2026-03,450,down,two_sided,48,46,23,0.5,0.4846,124.9,754.8
2026-03,450,down,two_sided,50,52,23,0.4423,0.5046,139.3,857.3
2026-03,450,down,two_sided,52,55,25,0.4545,0.5242,117.4,971.7
2026-03,450,down,two_sided,54,49,33,0.6735,0.5459,140.3,934.0
2026-03,450,down,two_sided,56,74,42,0.5676,0.5701,118.8,908.5
2026-03,450,down,two_sided,58,22,14,0.6364,0.59,184.6,1461.7
2026-03,450,down,two_sided,60,58,38,0.6552,0.6064,112.2,997.3
2026-03,450,down,two_sided,62,58,36,0.6207,0.6252,110.2,977.3
2026-03,450,down,two_sided,64,42,31,0.7381,0.6436,155.3,1021.7
2026-03,450,down,two_sided,66,61,42,0.6885,0.6652,133.8,1080.4
2026-03,450,down,two_sided,68,51,36,0.7059,0.6861,105.1,971.1
2026-03,450,down,two_sided,70,65,52,0.8,0.7049,220.8,1241.3
2026-03,450,down,two_sided,72,45,28,0.6222,0.7251,127.6,1211.3
2026-03,450,down,two_sided,74,57,45,0.7895,0.7453,185.5,1159.4
2026-03,450,down,two_sided,76,50,37,0.74,0.7642,97.4,1358.0
2026-03,450,down,two_sided,78,63,51,0.8095,0.7846,112.1,1193.4
2026-03,450,down,two_sided,80,59,44,0.7458,0.8049,152.0,1164.0
2026-03,450,down,two_sided,82,64,56,0.875,0.8252,137.2,992.5
2026-03,450,down,two_sided,84,57,52,0.9123,0.8453,172.5,1292.2
2026-03,450,down,two_sided,86,70,59,0.8429,0.8644,135.3,1234.1
2026-03,450,down,two_sided,88,58,53,0.9138,0.8847,127.1,1292.0
2026-03,450,down,two_sided,90,56,49,0.875,0.9045,277.6,1505.6
2026-03,450,down,two_sided,92,59,55,0.9322,0.9258,218.1,1442.7
2026-03,450,down,two_sided,94,70,68,0.9714,0.9445,220.0,1575.4
2026-03,450,down,two_sided,96,51,49,0.9608,0.9652,458.8,2707.2
2026-03,450,down,two_sided,98,24,24,1.0,0.9813,1409.9,3647.5
2026-03,450,up,bid_only,98,4,4,1.0,0.99,1587.1,5872.3
2026-03,450,up,two_sided,0,24,0,0.0,0.0093,3453.5,3574.3
2026-03,450,up,two_sided,2,53,2,0.0377,0.0251,859.5,8527.4
2026-03,450,up,two_sided,4,69,2,0.029,0.0456,319.1,4090.3
2026-03,450,up,two_sided,6,58,4,0.069,0.0643,227.6,2200.3
2026-03,450,up,two_sided,8,55,7,0.1273,0.0851,122.0,1694.0
2026-03,450,up,two_sided,10,59,5,0.0847,0.1049,161.9,1228.2
2026-03,450,up,two_sided,12,71,11,0.1549,0.1256,110.4,1577.1
2026-03,450,up,two_sided,14,56,6,0.1071,0.1448,152.2,1185.2
2026-03,450,up,two_sided,16,65,8,0.1231,0.1651,132.5,1390.9
2026-03,450,up,two_sided,18,59,14,0.2373,0.1853,135.5,1097.3
2026-03,450,up,two_sided,20,62,12,0.1935,0.2052,138.1,1075.9
2026-03,450,up,two_sided,22,51,13,0.2549,0.2255,192.1,1372.3
2026-03,450,up,two_sided,24,56,12,0.2143,0.245,101.0,1095.9
2026-03,450,up,two_sided,26,45,18,0.4,0.2642,115.1,1377.3
2026-03,450,up,two_sided,28,65,13,0.2,0.2846,114.0,1217.7
2026-03,450,up,two_sided,30,52,16,0.3077,0.3038,137.1,1193.0
2026-03,450,up,two_sided,32,60,18,0.3,0.3248,111.5,1218.8
2026-03,450,up,two_sided,34,42,11,0.2619,0.3469,105.4,982.3
2026-03,450,up,two_sided,36,60,20,0.3333,0.3652,145.8,973.3
2026-03,450,up,two_sided,38,55,21,0.3818,0.3835,99.0,1171.1
2026-03,450,up,two_sided,40,46,16,0.3478,0.405,180.9,1096.2
2026-03,450,up,two_sided,42,52,25,0.4808,0.4246,131.9,797.1
2026-03,450,up,two_sided,44,47,15,0.3191,0.4443,139.0,1173.1
2026-03,450,up,two_sided,46,57,32,0.5614,0.466,123.1,927.6
2026-03,450,up,two_sided,48,51,29,0.5686,0.4855,108.6,785.9
2026-03,450,up,two_sided,50,44,21,0.4773,0.5057,188.0,1185.9
2026-03,450,up,two_sided,52,55,29,0.5273,0.5256,181.1,1181.0
2026-03,450,up,two_sided,54,58,31,0.5345,0.5447,135.8,1220.0
2026-03,450,up,two_sided,56,59,33,0.5593,0.569,88.7,928.5
2026-03,450,up,two_sided,58,29,21,0.7241,0.59,169.0,1428.8
2026-03,450,up,two_sided,60,51,35,0.6863,0.6041,97.5,1126.7
2026-03,450,up,two_sided,62,46,29,0.6304,0.6243,127.9,1001.2
2026-03,450,up,two_sided,64,53,36,0.6792,0.6458,138.7,1087.5
2026-03,450,up,two_sided,66,59,31,0.5254,0.6656,141.6,966.2
2026-03,450,up,two_sided,68,62,48,0.7742,0.6853,113.0,1084.8
2026-03,450,up,two_sided,70,56,45,0.8036,0.7052,151.4,1165.8
2026-03,450,up,two_sided,72,49,42,0.8571,0.7259,111.0,1081.8
2026-03,450,up,two_sided,74,59,45,0.7627,0.7454,140.0,938.1
2026-03,450,up,two_sided,76,50,38,0.76,0.7662,97.6,954.5
2026-03,450,up,two_sided,78,67,54,0.806,0.7843,158.7,1042.6
2026-03,450,up,two_sided,80,58,45,0.7759,0.8048,237.8,1671.6
2026-03,450,up,two_sided,82,65,52,0.8,0.8249,156.3,1176.6
2026-03,450,up,two_sided,84,56,49,0.875,0.8448,181.1,1273.5
2026-03,450,up,two_sided,86,70,66,0.9429,0.8643,144.3,1564.2
2026-03,450,up,two_sided,88,45,40,0.8889,0.884,136.7,1158.6
2026-03,450,up,two_sided,90,44,40,0.9091,0.9039,229.3,1694.1
2026-03,450,up,two_sided,92,60,59,0.9833,0.9253,287.1,1653.0
2026-03,450,up,two_sided,94,61,56,0.918,0.9459,242.0,1673.1
2026-03,450,up,two_sided,96,61,60,0.9836,0.9638,487.9,2704.7
2026-03,450,up,two_sided,98,30,30,1.0,0.9824,1296.6,4059.1
2026-03,600,down,bid_only,98,22,22,1.0,0.9904,1207.5,8040.6
2026-03,600,down,two_sided,0,128,1,0.0078,0.0074,1270.2,4432.4
2026-03,600,down,two_sided,2,136,4,0.0294,0.0249,780.6,6010.3
2026-03,600,down,two_sided,4,87,3,0.0345,0.0451,218.1,2854.8
2026-03,600,down,two_sided,6,82,3,0.0366,0.0652,176.4,1484.4
2026-03,600,down,two_sided,8,65,4,0.0615,0.0855,119.0,1022.5
2026-03,600,down,two_sided,10,50,6,0.12,0.105,111.1,975.7
2026-03,600,down,two_sided,12,60,9,0.15,0.1242,143.4,1067.6
2026-03,600,down,two_sided,14,60,10,0.1667,0.1454,128.2,743.0
2026-03,600,down,two_sided,16,58,10,0.1724,0.1659,124.9,794.8
2026-03,600,down,two_sided,18,43,8,0.186,0.184,134.2,843.3
2026-03,600,down,two_sided,20,52,4,0.0769,0.2048,120.1,781.2
2026-03,600,down,two_sided,22,51,9,0.1765,0.2249,82.2,576.3
2026-03,600,down,two_sided,24,30,6,0.2,0.2447,77.5,656.3
2026-03,600,down,two_sided,26,44,13,0.2955,0.267,95.2,542.4
2026-03,600,down,two_sided,28,32,9,0.2813,0.285,92.3,581.9
2026-03,600,down,two_sided,30,45,11,0.2444,0.3033,97.4,615.4
2026-03,600,down,two_sided,32,29,9,0.3103,0.3255,89.9,586.1
2026-03,600,down,two_sided,34,34,13,0.3824,0.3465,136.2,811.7
2026-03,600,down,two_sided,36,31,9,0.2903,0.3642,74.0,471.5
2026-03,600,down,two_sided,38,36,14,0.3889,0.3839,96.8,619.0
2026-03,600,down,two_sided,40,30,15,0.5,0.4047,156.7,639.8
2026-03,600,down,two_sided,42,38,21,0.5526,0.4239,98.6,564.5
2026-03,600,down,two_sided,44,32,11,0.3438,0.4447,79.5,691.9
2026-03,600,down,two_sided,46,43,18,0.4186,0.4647,116.1,698.4
2026-03,600,down,two_sided,48,41,17,0.4146,0.4846,57.6,530.0
2026-03,600,down,two_sided,50,31,14,0.4516,0.5048,62.4,542.0
2026-03,600,down,two_sided,52,32,19,0.5938,0.525,130.4,647.6
2026-03,600,down,two_sided,54,36,20,0.5556,0.5447,54.6,636.7
2026-03,600,down,two_sided,56,61,40,0.6557,0.5702,70.0,482.0
2026-03,600,down,two_sided,58,18,7,0.3889,0.59,138.9,637.9
2026-03,600,down,two_sided,60,44,34,0.7727,0.605,126.4,715.6
2026-03,600,down,two_sided,62,24,16,0.6667,0.6237,77.0,576.3
2026-03,600,down,two_sided,64,41,28,0.6829,0.6446,120.0,683.6
2026-03,600,down,two_sided,66,38,24,0.6316,0.6647,82.1,546.2
2026-03,600,down,two_sided,68,44,33,0.75,0.6855,86.1,496.9
2026-03,600,down,two_sided,70,45,35,0.7778,0.7049,107.7,642.8
2026-03,600,down,two_sided,72,44,28,0.6364,0.7255,146.6,692.9
2026-03,600,down,two_sided,74,44,33,0.75,0.7443,99.0,736.5
2026-03,600,down,two_sided,76,47,39,0.8298,0.7655,93.0,639.0
