month,t_sec,token,state,ask_band,n,n_wins,p_win,avg_ask,med_ask_sz,med_top3_ask
2026-02,897,down,two_sided,72,7,5,0.7143,0.7271,20.0,64.7
2026-02,897,down,two_sided,74,7,4,0.5714,0.7486,59.9,150.5
2026-02,897,down,two_sided,76,2,1,0.5,0.765,405.2,945.1
2026-02,897,down,two_sided,78,4,4,1.0,0.7875,43.7,152.5
2026-02,897,down,two_sided,80,5,4,0.8,0.802,54.0,74.4
2026-02,897,down,two_sided,82,5,5,1.0,0.826,56.6,400.2
2026-02,897,down,two_sided,84,4,4,1.0,0.845,24.4,666.2
2026-02,897,down,two_sided,86,6,6,1.0,0.8633,64.6,226.8
2026-02,897,down,two_sided,88,14,13,0.9286,0.8857,21.1,336.6
2026-02,897,down,two_sided,90,8,7,0.875,0.905,49.6,851.1
2026-02,897,down,two_sided,92,16,16,1.0,0.925,130.0,973.2
2026-02,897,down,two_sided,94,14,11,0.7857,0.9443,345.5,1298.1
2026-02,897,down,two_sided,96,33,33,1.0,0.967,308.2,17698.4
2026-02,897,down,two_sided,98,135,133,0.9852,0.9887,2645.0,7109.1
2026-02,897,up,ask_only,0,920,1,0.0011,0.0052,34456.3,41189.5
2026-02,897,up,ask_only,2,4,0,0.0,0.025,80.1,237.0
2026-02,897,up,ask_only,4,1,0,0.0,0.04,49.1,145.3
2026-02,897,up,two_sided,0,16,0,0.0,0.0062,279.1,3770.6
2026-02,897,up,two_sided,2,105,2,0.019,0.0239,149.0,389.5
2026-02,897,up,two_sided,4,29,0,0.0,0.0431,72.9,270.8
2026-02,897,up,two_sided,6,14,3,0.2143,0.0657,41.6,274.1
2026-02,897,up,two_sided,8,17,0,0.0,0.0847,29.0,130.0
2026-02,897,up,two_sided,10,12,1,0.0833,0.105,32.2,182.0
2026-02,897,up,two_sided,12,13,0,0.0,0.1246,50.0,177.4
2026-02,897,up,two_sided,14,6,0,0.0,0.1417,8.0,225.8
2026-02,897,up,two_sided,16,10,0,0.0,0.165,72.4,269.1
2026-02,897,up,two_sided,18,4,1,0.25,0.1825,136.0,343.5
2026-02,897,up,two_sided,20,5,0,0.0,0.206,74.0,111.3
2026-02,897,up,two_sided,22,3,0,0.0,0.22,20.0,41.6
2026-02,897,up,two_sided,24,3,0,0.0,0.24,8.0,458.4
2026-02,897,up,two_sided,26,2,1,0.5,0.26,46.4,105.9
2026-02,897,up,two_sided,28,5,1,0.2,0.284,26.4,297.3
2026-02,897,up,two_sided,30,4,1,0.25,0.3075,120.7,178.3
2026-02,897,up,two_sided,32,5,0,0.0,0.322,15.9,80.6
2026-02,897,up,two_sided,34,3,0,0.0,0.3467,22.0,260.0
2026-02,897,up,two_sided,36,2,1,0.5,0.365,381.3,592.9
2026-02,897,up,two_sided,38,3,1,0.3333,0.3833,36.3,572.8
2026-02,897,up,two_sided,40,6,3,0.5,0.405,49.4,145.3
2026-02,897,up,two_sided,42,2,0,0.0,0.425,18.4,238.9
2026-02,897,up,two_sided,44,3,2,0.6667,0.4467,16.2,138.7
2026-02,897,up,two_sided,46,5,1,0.2,0.468,21.0,113.0
2026-02,897,up,two_sided,48,3,0,0.0,0.4867,36.0,108.8
2026-02,897,up,two_sided,50,6,4,0.6667,0.5033,32.8,100.1
2026-02,897,up,two_sided,52,1,0,0.0,0.53,111.8,978.6
2026-02,897,up,two_sided,54,4,2,0.5,0.55,16.5,64.9
2026-02,897,up,two_sided,56,6,3,0.5,0.5733,14.6,151.0
2026-02,897,up,two_sided,58,2,0,0.0,0.59,11.1,51.9
2026-02,897,up,two_sided,60,3,1,0.3333,0.6033,273.7,545.8
2026-02,897,up,two_sided,62,2,1,0.5,0.625,9.1,40.1
2026-02,897,up,two_sided,64,3,2,0.6667,0.6433,15.0,115.9
2026-02,897,up,two_sided,66,3,3,1.0,0.66,11.0,94.0
2026-02,897,up,two_sided,68,3,2,0.6667,0.6833,10.0,505.0
2026-02,897,up,two_sided,70,6,5,0.8333,0.7033,32.3,92.0
2026-02,897,up,two_sided,72,1,0,0.0,0.73,128.1,2142.2
2026-02,897,up,two_sided,74,6,4,0.6667,0.75,33.4,97.7
2026-02,897,up,two_sided,76,10,8,0.8,0.765,13.4,163.4
2026-02,897,up,two_sided,78,5,4,0.8,0.784,168.8,391.6
2026-02,897,up,two_sided,80,8,7,0.875,0.8013,53.0,142.7
2026-02,897,up,two_sided,82,3,3,1.0,0.8267,50.0,115.3
2026-02,897,up,two_sided,84,7,4,0.5714,0.8471,125.4,1019.5
2026-02,897,up,two_sided,86,4,4,1.0,0.8625,51.4,563.9
2026-02,897,up,two_sided,88,10,9,0.9,0.885,16.0,133.1
2026-02,897,up,two_sided,90,8,7,0.875,0.9063,160.0,673.7
2026-02,897,up,two_sided,92,6,6,1.0,0.9267,73.8,1734.9
2026-02,897,up,two_sided,94,29,29,1.0,0.9462,359.8,2808.1
2026-02,897,up,two_sided,96,41,40,0.9756,0.9673,210.4,16179.8
2026-02,897,up,two_sided,98,116,115,0.9914,0.9878,2091.9,5867.6
2026-02,899,down,ask_only,0,999,0,0.0,0.0056,45578.9,51758.9
2026-02,899,down,ask_only,10,1,0,0.0,0.1,57.2,93.9
2026-02,899,down,two_sided,0,9,0,0.0,0.009,60.0,5183.0
2026-02,899,down,two_sided,2,71,0,0.0,0.0234,154.6,478.2
2026-02,899,down,two_sided,4,28,0,0.0,0.0461,84.1,238.2
2026-02,899,down,two_sided,6,18,0,0.0,0.0644,66.5,168.3
2026-02,899,down,two_sided,8,7,0,0.0,0.0843,25.0,132.7
2026-02,899,down,two_sided,10,11,0,0.0,0.1064,43.0,176.0
2026-02,899,down,two_sided,12,7,0,0.0,0.1214,11.2,94.4
2026-02,899,down,two_sided,14,4,1,0.25,0.145,20.7,38.6
2026-02,899,down,two_sided,16,5,0,0.0,0.166,8.1,109.5
2026-02,899,down,two_sided,20,8,1,0.125,0.2063,45.5,141.5
2026-02,899,down,two_sided,22,3,0,0.0,0.22,5.0,80.3
2026-02,899,down,two_sided,24,3,1,0.3333,0.2467,10.0,72.0
2026-02,899,down,two_sided,26,2,0,0.0,0.26,57.9,102.1
2026-02,899,down,two_sided,28,2,0,0.0,0.285,458.3,530.3
2026-02,899,down,two_sided,30,3,0,0.0,0.3067,112.0,181.2
2026-02,899,down,two_sided,32,4,1,0.25,0.325,32.9,73.3
2026-02,899,down,two_sided,34,6,0,0.0,0.3467,47.5,78.6
2026-02,899,down,two_sided,36,2,1,0.5,0.37,659.7,1197.2
2026-02,899,down,two_sided,38,4,3,0.75,0.385,38.4,188.9
2026-02,899,down,two_sided,40,3,0,0.0,0.4,5.0,294.9
2026-02,899,down,two_sided,42,2,0,0.0,0.425,246.9,260.7
2026-02,899,down,two_sided,44,3,2,0.6667,0.45,45.9,437.1
2026-02,899,down,two_sided,48,2,2,1.0,0.485,12.2,30.2
2026-02,899,down,two_sided,50,3,1,0.3333,0.5,998.7,1023.7
2026-02,899,down,two_sided,52,2,1,0.5,0.52,11.0,287.0
2026-02,899,down,two_sided,54,2,1,0.5,0.545,5.0,58.5
2026-02,899,down,two_sided,56,2,2,1.0,0.56,118.4,412.2
2026-02,899,down,two_sided,58,2,1,0.5,0.59,881.7,928.2
2026-02,899,down,two_sided,60,3,0,0.0,0.6067,33.5,66.7
2026-02,899,down,two_sided,62,1,1,1.0,0.62,2948.3,2958.3
2026-02,899,down,two_sided,64,3,3,1.0,0.64,8.7,1004.6
2026-02,899,down,two_sided,66,2,1,0.5,0.665,51.0,186.3
2026-02,899,down,two_sided,68,6,5,0.8333,0.685,28.0,264.3
2026-02,899,down,two_sided,70,5,4,0.8,0.704,36.5,74.5
2026-02,899,down,two_sided,72,2,1,0.5,0.725,12.5,99.2
2026-02,899,down,two_sided,74,1,1,1.0,0.74,25.0,167.0
2026-02,899,down,two_sided,76,1,1,1.0,0.76,1907.2,2257.3
2026-02,899,down,two_sided,78,4,1,0.25,0.79,31.9,276.0
2026-02,899,down,two_sided,80,4,4,1.0,0.8075,222.2,443.6
2026-02,899,down,two_sided,82,1,1,1.0,0.83,144.7,644.7
2026-02,899,down,two_sided,84,9,8,0.8889,0.8489,128.3,215.2
2026-02,899,down,two_sided,86,5,5,1.0,0.866,35.7,221.5
2026-02,899,down,two_sided,88,10,8,0.8,0.885,292.7,1211.9
2026-02,899,down,two_sided,90,22,20,0.9091,0.9036,114.4,559.7
2026-02,899,down,two_sided,92,10,10,1.0,0.925,76.0,912.7
2026-02,899,down,two_sided,94,21,19,0.9048,0.9453,242.5,1277.6
2026-02,899,down,two_sided,96,25,22,0.88,0.9664,364.9,14219.6
2026-02,899,down,two_sided,98,84,83,0.9881,0.9873,3110.6,6903.2
2026-02,899,up,ask_only,0,1001,1,0.001,0.0054,43566.2,49767.0
2026-02,899,up,two_sided,0,5,0,0.0,0.0076,357.5,15267.7
2026-02,899,up,two_sided,2,68,0,0.0,0.0241,184.2,506.3
2026-02,899,up,two_sided,4,25,2,0.08,0.044,50.0,259.4
2026-02,899,up,two_sided,6,15,0,0.0,0.0653,50.0,148.6
2026-02,899,up,two_sided,8,7,0,0.0,0.0857,28.2,381.7
2026-02,899,up,two_sided,10,16,1,0.0625,0.1056,81.0,193.5
2026-02,899,up,two_sided,12,7,1,0.1429,0.1243,10.0,72.4
2026-02,899,up,two_sided,14,9,2,0.2222,0.1433,63.0,126.5
2026-02,899,up,two_sided,16,2,0,0.0,0.165,79.4,111.4
2026-02,899,up,two_sided,18,5,0,0.0,0.184,29.8,98.2
2026-02,899,up,two_sided,20,5,0,0.0,0.202,42.0,123.0
2026-02,899,up,two_sided,22,4,0,0.0,0.2275,9.0,245.4
2026-02,899,up,two_sided,24,3,0,0.0,0.2433,7.6,46.2
2026-02,899,up,two_sided,26,2,0,0.0,0.265,12.5,71.7
2026-02,899,up,two_sided,28,5,0,0.0,0.282,50.0,142.4
2026-02,899,up,two_sided,30,5,3,0.6,0.302,5.5,123.7
2026-02,899,up,two_sided,32,5,1,0.2,0.324,22.8,124.2
2026-02,899,up,two_sided,34,1,0,0.0,0.34,460.0,1122.4
2026-02,899,up,two_sided,36,3,1,0.3333,0.37,15.9,121.7
2026-02,899,up,two_sided,38,3,1,0.3333,0.3833,80.0,166.1
2026-02,899,up,two_sided,40,4,1,0.25,0.405,56.3,232.2
2026-02,899,up,two_sided,42,5,3,0.6,0.424,23.0,467.0
2026-02,899,up,two_sided,44,2,1,0.5,0.445,231.9,390.7
2026-02,899,up,two_sided,46,2,0,0.0,0.46,75.9,161.0
2026-02,899,up,two_sided,48,2,1,0.5,0.485,10.9,93.7
2026-02,899,up,two_sided,50,4,1,0.25,0.51,20.8,480.6
2026-02,899,up,two_sided,52,1,0,0.0,0.52,9.0,59.0
2026-02,899,up,two_sided,54,2,1,0.5,0.545,7.4,40.0
2026-02,899,up,two_sided,56,5,2,0.4,0.57,38.1,97.5
2026-02,899,up,two_sided,60,2,2,1.0,0.605,45.0,124.5
2026-02,899,up,two_sided,62,3,1,0.3333,0.6233,76.3,127.7
2026-02,899,up,two_sided,64,2,1,0.5,0.64,30.5,236.3
2026-02,899,up,two_sided,66,3,1,0.3333,0.6667,83.9,327.5
2026-02,899,up,two_sided,68,4,4,1.0,0.68,67.0,161.4
2026-02,899,up,two_sided,70,5,5,1.0,0.7,825.0,1053.2
2026-02,899,up,two_sided,72,3,3,1.0,0.7233,33.3,442.0
2026-02,899,up,two_sided,74,1,1,1.0,0.75,525.7,538.7
2026-02,899,up,two_sided,76,1,1,1.0,0.77,10.0,625.6
2026-02,899,up,two_sided,78,4,2,0.5,0.785,29.2,84.0
2026-02,899,up,two_sided,80,10,7,0.7,0.802,14.5,228.2
2026-02,899,up,two_sided,82,1,1,1.0,0.83,26.7,189.7
2026-02,899,up,two_sided,84,4,2,0.5,0.8475,83.4,389.6
2026-02,899,up,two_sided,86,3,2,0.6667,0.8667,15.9,208.0
2026-02,899,up,two_sided,88,4,2,0.5,0.89,93.2,786.0
2026-02,899,up,two_sided,90,13,13,1.0,0.9023,247.1,509.8
2026-02,899,up,two_sided,92,9,9,1.0,0.9267,63.9,1944.9
2026-02,899,up,two_sided,94,20,20,1.0,0.9455,682.9,3516.8
2026-02,899,up,two_sided,96,28,28,1.0,0.9661,140.3,8682.0
2026-02,899,up,two_sided,98,95,94,0.9895,0.9877,3155.8,8519.3
2026-03,780,down,ask_only,0,245,1,0.0041,0.008,5098.6,9229.3
2026-03,780,down,two_sided,0,205,1,0.0049,0.0064,341.2,2330.3
2026-03,780,down,two_sided,2,173,1,0.0058,0.0242,847.7,2309.7
2026-03,780,down,two_sided,4,103,3,0.0291,0.0445,274.4,1334.6
2026-03,780,down,two_sided,6,67,5,0.0746,0.0647,245.5,1154.8
2026-03,780,down,two_sided,8,51,5,0.098,0.0849,134.9,1130.5
2026-03,780,down,two_sided,10,53,2,0.0377,0.1053,153.7,1158.1
2026-03,780,down,two_sided,12,41,2,0.0488,0.1254,95.8,903.4
2026-03,780,down,two_sided,14,23,3,0.1304,0.1452,166.5,964.1
2026-03,780,down,two_sided,16,31,4,0.129,0.1645,110.7,847.5
2026-03,780,down,two_sided,18,28,1,0.0357,0.1857,165.7,987.1
2026-03,780,down,two_sided,20,32,5,0.1563,0.2038,155.7,793.1
2026-03,780,down,two_sided,22,28,9,0.3214,0.225,104.3,864.6
2026-03,780,down,two_sided,24,29,8,0.2759,0.2445,131.0,1097.8
2026-03,780,down,two_sided,26,25,10,0.4,0.264,67.5,608.7
2026-03,780,down,two_sided,28,25,5,0.2,0.2856,118.2,646.7
2026-03,780,down,two_sided,30,17,5,0.2941,0.3048,82.9,519.0
2026-03,780,down,two_sided,32,23,4,0.1739,0.3239,165.2,1082.6
2026-03,780,down,two_sided,34,15,5,0.3333,0.3453,63.2,528.4
2026-03,780,down,two_sided,36,22,7,0.3182,0.3659,98.5,800.0
2026-03,780,down,two_sided,38,30,11,0.3667,0.3847,112.1,595.7
2026-03,780,down,two_sided,40,21,11,0.5238,0.4062,63.1,631.0
2026-03,780,down,two_sided,42,15,9,0.6,0.4247,163.0,795.6
2026-03,780,down,two_sided,44,18,6,0.3333,0.4456,38.5,352.8
2026-03,780,down,two_sided,46,16,5,0.3125,0.4675,82.0,483.1
2026-03,780,down,two_sided,48,26,10,0.3846,0.4857,80.9,678.9
2026-03,780,down,two_sided,50,15,7,0.4667,0.5053,86.5,476.7
2026-03,780,down,two_sided,52,17,9,0.5294,0.5253,111.8,686.8
2026-03,780,down,two_sided,54,19,8,0.4211,0.5468,66.5,605.7
2026-03,780,down,two_sided,56,30,16,0.5333,0.5717,81.7,508.6
2026-03,780,down,two_sided,58,13,8,0.6154,0.59,99.3,622.7
2026-03,780,down,two_sided,60,18,12,0.6667,0.6067,85.2,907.7
2026-03,780,down,two_sided,62,21,14,0.6667,0.6238,53.4,585.0
2026-03,780,down,two_sided,64,18,17,0.9444,0.645,166.9,936.2
2026-03,780,down,two_sided,66,28,20,0.7143,0.6646,152.9,914.1
2026-03,780,down,two_sided,68,13,8,0.6154,0.6846,81.8,577.9
2026-03,780,down,two_sided,70,26,12,0.4615,0.705,79.5,681.7
2026-03,780,down,two_sided,72,16,11,0.6875,0.7263,63.6,518.9
2026-03,780,down,two_sided,74,19,17,0.8947,0.7447,80.0,757.5
2026-03,780,down,two_sided,76,27,22,0.8148,0.7648,55.7,608.2
2026-03,780,down,two_sided,78,23,16,0.6957,0.7877,63.0,683.4
2026-03,780,down,two_sided,80,28,26,0.9286,0.8054,61.5,703.8
2026-03,780,down,two_sided,82,29,26,0.8966,0.8248,60.0,582.4
2026-03,780,down,two_sided,84,33,25,0.7576,0.8461,119.1,925.9
2026-03,780,down,two_sided,86,26,25,0.9615,0.8644,62.4,804.8
2026-03,780,down,two_sided,88,37,33,0.8919,0.8848,102.0,1157.1
2026-03,780,down,two_sided,90,45,40,0.8889,0.9042,124.4,1015.3
2026-03,780,down,two_sided,92,50,45,0.9,0.925,91.1,1247.6
2026-03,780,down,two_sided,94,65,58,0.8923,0.9449,156.7,1698.9
2026-03,780,down,two_sided,96,84,81,0.9643,0.966,300.2,5200.5
2026-03,780,down,two_sided,98,408,408,1.0,0.9917,1116.2,3996.6
2026-03,780,up,ask_only,0,253,1,0.004,0.0081,4784.5,9524.4
2026-03,780,up,ask_only,2,2,0,0.0,0.02,950.1,2005.6
2026-03,780,up,two_sided,0,212,0,0.0,0.0059,485.4,2535.5
2026-03,780,up,two_sided,2,199,0,0.0,0.0247,639.1,2346.5
2026-03,780,up,two_sided,4,82,3,0.0366,0.0444,256.5,1481.3
2026-03,780,up,two_sided,6,63,6,0.0952,0.0654,171.1,1076.0
2026-03,780,up,two_sided,8,49,5,0.102,0.0854,128.0,1128.6
2026-03,780,up,two_sided,10,43,6,0.1395,0.1053,95.6,824.8
2026-03,780,up,two_sided,12,39,3,0.0769,0.1251,105.0,716.8
2026-03,780,up,two_sided,14,26,2,0.0769,0.1454,127.9,1278.3
2026-03,780,up,two_sided,16,34,7,0.2059,0.1638,128.0,1036.8
2026-03,780,up,two_sided,18,28,4,0.1429,0.1853,69.2,805.4
2026-03,780,up,two_sided,20,29,2,0.069,0.2038,69.8,723.0
2026-03,780,up,two_sided,22,25,7,0.28,0.2227,67.0,751.6
2026-03,780,up,two_sided,24,25,4,0.16,0.2448,132.2,601.9
2026-03,780,up,two_sided,26,20,3,0.15,0.266,109.4,709.7
2026-03,780,up,two_sided,28,16,4,0.25,0.285,122.5,758.4
2026-03,780,up,two_sided,30,27,15,0.5556,0.3056,68.2,405.5
2026-03,780,up,two_sided,32,12,5,0.4167,0.3258,61.7,332.6
2026-03,780,up,two_sided,34,26,8,0.3077,0.345,108.8,635.0
2026-03,780,up,two_sided,36,18,1,0.0556,0.3633,132.0,775.4
2026-03,780,up,two_sided,38,22,5,0.2273,0.3864,87.4,755.4
2026-03,780,up,two_sided,40,20,8,0.4,0.403,83.2,545.8
2026-03,780,up,two_sided,42,26,10,0.3846,0.4258,85.3,499.8
2026-03,780,up,two_sided,44,17,9,0.5294,0.4471,82.0,606.6
2026-03,780,up,two_sided,46,17,10,0.5882,0.4641,144.0,606.3
2026-03,780,up,two_sided,48,18,8,0.4444,0.4844,93.5,655.9
2026-03,780,up,two_sided,50,15,8,0.5333,0.5047,80.0,354.6
2026-03,780,up,two_sided,52,25,15,0.6,0.5248,112.5,519.3
2026-03,780,up,two_sided,54,17,12,0.7059,0.5424,50.0,520.3
2026-03,780,up,two_sided,56,25,15,0.6,0.568,65.3,611.7
2026-03,780,up,two_sided,58,8,4,0.5,0.59,73.3,684.2
2026-03,780,up,two_sided,60,20,10,0.5,0.604,129.8,609.5
2026-03,780,up,two_sided,62,30,18,0.6,0.6257,95.0,651.1
2026-03,780,up,two_sided,64,23,15,0.6522,0.6439,71.2,637.7
2026-03,780,up,two_sided,66,15,10,0.6667,0.6647,197.5,696.7
2026-03,780,up,two_sided,68,22,19,0.8636,0.6863,90.8,626.5
2026-03,780,up,two_sided,70,17,11,0.6471,0.7041,94.7,987.8
2026-03,780,up,two_sided,72,25,20,0.8,0.7244,87.7,559.7
2026-03,780,up,two_sided,74,27,17,0.6296,0.7456,115.3,570.8
2026-03,780,up,two_sided,76,24,18,0.75,0.7654,62.5,715.9
2026-03,780,up,two_sided,78,32,22,0.6875,0.7841,121.0,607.1
2026-03,780,up,two_sided,80,30,25,0.8333,0.807,113.2,662.2
2026-03,780,up,two_sided,82,29,28,0.9655,0.8238,142.5,947.5
2026-03,780,up,two_sided,84,32,28,0.875,0.8459,105.1,789.9
2026-03,780,up,two_sided,86,21,18,0.8571,0.8651,85.7,976.6
2026-03,780,up,two_sided,88,42,40,0.9524,0.8848,138.3,972.2
2026-03,780,up,two_sided,90,51,49,0.9608,0.9053,121.0,986.9
2026-03,780,up,two_sided,92,47,42,0.8936,0.9249,99.0,1285.3
2026-03,780,up,two_sided,94,70,65,0.9286,0.9449,237.5,1804.1
2026-03,780,up,two_sided,96,111,108,0.973,0.9656,414.0,3946.8
2026-03,780,up,two_sided,98,374,372,0.9947,0.9918,1063.8,4332.9
2026-03,840,down,ask_only,0,428,1,0.0023,0.005,8081.2,11289.1
2026-03,840,down,two_sided,0,214,0,0.0,0.0055,359.4,1816.8
2026-03,840,down,two_sided,2,216,3,0.0139,0.0244,836.5,2325.7
2026-03,840,down,two_sided,4,69,6,0.087,0.0436,223.1,926.0
2026-03,840,down,two_sided,6,59,2,0.0339,0.0649,130.0,765.9
2026-03,840,down,two_sided,8,39,3,0.0769,0.0857,157.8,761.1
2026-03,840,down,two_sided,10,36,3,0.0833,0.1042,74.1,553.0
2026-03,840,down,two_sided,12,22,2,0.0909,0.1268,96.4,537.2
2026-03,840,down,two_sided,14,31,5,0.1613,0.1454,162.4,753.9
2026-03,840,down,two_sided,16,18,6,0.3333,0.1661,109.9,684.5
2026-03,840,down,two_sided,18,18,2,0.1111,0.1872,32.5,279.2
2026-03,840,down,two_sided,20,15,4,0.2667,0.2067,90.0,532.6
2026-03,840,down,two_sided,22,12,1,0.0833,0.2275,91.2,382.0
2026-03,840,down,two_sided,24,18,4,0.2222,0.2444,102.3,381.4
2026-03,840,down,two_sided,26,21,6,0.2857,0.2652,57.0,508.6
2026-03,840,down,two_sided,28,16,4,0.25,0.2863,46.2,289.3
2026-03,840,down,two_sided,30,13,3,0.2308,0.3046,69.5,743.3
2026-03,840,down,two_sided,32,14,4,0.2857,0.325,89.0,496.3
2026-03,840,down,two_sided,34,11,2,0.1818,0.3464,57.6,312.0
2026-03,840,down,two_sided,36,10,5,0.5,0.366,42.3,258.9
2026-03,840,down,two_sided,38,8,4,0.5,0.3863,147.1,434.1
2026-03,840,down,two_sided,40,14,6,0.4286,0.4036,85.4,306.5
2026-03,840,down,two_sided,42,13,5,0.3846,0.4246,47.5,578.2
2026-03,840,down,two_sided,44,7,3,0.4286,0.4443,75.0,276.1
2026-03,840,down,two_sided,46,11,3,0.2727,0.4655,61.5,292.7
2026-03,840,down,two_sided,48,8,4,0.5,0.485,61.5,319.0
2026-03,840,down,two_sided,50,16,9,0.5625,0.5044,63.7,419.4
2026-03,840,down,two_sided,52,10,3,0.3,0.525,66.6,264.5
2026-03,840,down,two_sided,54,15,6,0.4,0.5453,59.1,349.9
2026-03,840,down,two_sided,56,37,21,0.5676,0.5727,46.5,333.0
2026-03,840,down,two_sided,58,11,3,0.2727,0.5908,76.0,458.9
2026-03,840,down,two_sided,60,8,5,0.625,0.6012,40.1,425.5
2026-03,840,down,two_sided,62,15,11,0.7333,0.6247,50.4,300.3
2026-03,840,down,two_sided,64,18,10,0.5556,0.6477,62.9,500.1
2026-03,840,down,two_sided,66,11,9,0.8182,0.6636,50.0,275.7
2026-03,840,down,two_sided,68,16,11,0.6875,0.6863,52.2,368.6
2026-03,840,down,two_sided,70,14,9,0.6429,0.7043,68.3,231.8
2026-03,840,down,two_sided,72,22,12,0.5455,0.7227,73.7,365.4
2026-03,840,down,two_sided,74,14,11,0.7857,0.7443,76.7,719.8
2026-03,840,down,two_sided,76,22,16,0.7273,0.7668,54.5,511.5
2026-03,840,down,two_sided,78,16,12,0.75,0.7858,70.0,395.7
2026-03,840,down,two_sided,80,19,17,0.8947,0.8016,95.4,549.4
2026-03,840,down,two_sided,82,23,22,0.9565,0.8248,69.5,368.1
2026-03,840,down,two_sided,84,33,26,0.7879,0.8458,92.1,428.6
2026-03,840,down,two_sided,86,8,8,1.0,0.8663,130.1,516.1
2026-03,840,down,two_sided,88,23,20,0.8696,0.8867,65.0,627.7
2026-03,840,down,two_sided,90,24,24,1.0,0.9067,84.6,824.7
2026-03,840,down,two_sided,92,52,45,0.8654,0.9246,63.7,657.3
2026-03,840,down,two_sided,94,37,37,1.0,0.9438,117.0,1197.8
2026-03,840,down,two_sided,96,59,59,1.0,0.9668,333.9,4661.4
2026-03,840,down,two_sided,98,394,392,0.9949,0.9921,1045.5,3180.3
2026-03,840,up,ask_only,0,468,0,0.0,0.0052,8569.0,11528.6
2026-03,840,up,two_sided,0,215,1,0.0047,0.0059,390.3,2313.7
2026-03,840,up,two_sided,2,177,1,0.0056,0.0238,487.4,1932.7
2026-03,840,up,two_sided,4,60,0,0.0,0.0439,128.0,965.9
2026-03,840,up,two_sided,6,37,0,0.0,0.0661,126.1,687.2
2026-03,840,up,two_sided,8,48,6,0.125,0.0854,130.5,729.6
2026-03,840,up,two_sided,10,28,1,0.0357,0.1034,44.0,626.5
2026-03,840,up,two_sided,12,24,3,0.125,0.1233,59.8,391.5
2026-03,840,up,two_sided,14,7,0,0.0,0.1429,96.8,516.0
2026-03,840,up,two_sided,16,27,4,0.1481,0.1648,57.5,329.9
2026-03,840,up,two_sided,18,26,4,0.1538,0.1845,70.0,381.6
2026-03,840,up,two_sided,20,22,2,0.0909,0.2068,70.9,399.6
2026-03,840,up,two_sided,22,14,3,0.2143,0.2257,52.5,472.1
2026-03,840,up,two_sided,24,21,5,0.2381,0.2443,71.2,433.0
2026-03,840,up,two_sided,26,16,4,0.25,0.2663,49.5,397.9
2026-03,840,up,two_sided,28,20,7,0.35,0.288,53.8,382.8
2026-03,840,up,two_sided,30,16,8,0.5,0.305,50.0,580.5
2026-03,840,up,two_sided,32,16,5,0.3125,0.325,40.5,263.2
2026-03,840,up,two_sided,34,9,1,0.1111,0.3444,135.6,256.5
2026-03,840,up,two_sided,36,19,9,0.4737,0.3626,56.8,309.8
2026-03,840,up,two_sided,38,15,3,0.2,0.384,32.9,344.5
2026-03,840,up,two_sided,40,9,3,0.3333,0.4067,68.5,192.0
2026-03,840,up,two_sided,42,23,14,0.6087,0.4261,62.9,330.8
2026-03,840,up,two_sided,44,20,8,0.4,0.444,56.9,373.9
2026-03,840,up,two_sided,46,18,11,0.6111,0.465,34.6,191.2
2026-03,840,up,two_sided,48,10,7,0.7,0.486,39.3,277.7
2026-03,840,up,two_sided,50,18,7,0.3889,0.5061,65.0,242.1
2026-03,840,up,two_sided,52,9,6,0.6667,0.5233,42.5,289.6
2026-03,840,up,two_sided,54,10,7,0.7,0.5444,65.7,229.7
2026-03,840,up,two_sided,56,13,7,0.5385,0.5708,91.0,338.9
2026-03,840,up,two_sided,58,8,4,0.5,0.5902,64.2,349.8
2026-03,840,up,two_sided,60,15,10,0.6667,0.606,30.0,419.8
2026-03,840,up,two_sided,62,7,4,0.5714,0.6257,64.5,164.5
2026-03,840,up,two_sided,64,12,6,0.5,0.645,43.2,396.3
2026-03,840,up,two_sided,66,10,8,0.8,0.664,46.4,428.8
2026-03,840,up,two_sided,68,14,11,0.7857,0.6843,65.2,341.7
2026-03,840,up,two_sided,70,14,10,0.7143,0.7057,37.7,198.7
2026-03,840,up,two_sided,72,16,12,0.75,0.7256,70.0,411.7
2026-03,840,up,two_sided,74,19,14,0.7368,0.7456,86.4,312.7
2026-03,840,up,two_sided,76,16,14,0.875,0.7662,36.9,246.0
2026-03,840,up,two_sided,78,13,11,0.8462,0.7831,65.3,354.0
2026-03,840,up,two_sided,80,15,9,0.6,0.8053,44.6,328.3
2026-03,840,up,two_sided,82,18,16,0.8889,0.8211,63.8,285.5
2026-03,840,up,two_sided,84,20,16,0.8,0.843,60.5,380.4
2026-03,840,up,two_sided,86,30,24,0.8,0.8657,65.4,581.9
2026-03,840,up,two_sided,88,22,19,0.8636,0.8829,77.8,700.9
2026-03,840,up,two_sided,90,36,33,0.9167,0.9058,58.2,613.8
2026-03,840,up,two_sided,92,36,33,0.9167,0.925,99.1,853.9
2026-03,840,up,two_sided,94,58,56,0.9655,0.9455,136.9,1077.1
2026-03,840,up,two_sided,96,75,69,0.92,0.9667,320.3,4294.3
2026-03,840,up,two_sided,98,429,426,0.993,0.9913,1130.0,3304.0
2026-03,870,down,ask_only,0,678,1,0.0015,0.005,9677.6,12209.2
