slug,epoch,t_sec,jump_size,mid_at_jump,drift_30s,drift_60s,drift_120s
btc-updown-15m-1776240000,1776240000,662.4,0.04,0.545,0.19,0.22,0.35
btc-updown-15m-1776240000,1776240000,672.5,0.065,0.61,0.135,0.215,0.355
btc-updown-15m-1776240000,1776240000,682.5,0.06,0.675,0.06,0.11,0.29
btc-updown-15m-1776240000,1776240000,692.5,0.06,0.735,0.03,0.13,0.255
btc-updown-15m-1776240000,1776240000,721,0.03,0.765,0.1,0.12,0.225
btc-updown-15m-1776240000,1776240000,731,0.08,0.845,0.02,0.11,0.145
btc-updown-15m-1776240000,1776240000,741,-0.09,0.755,0.13,0.21,0.235
btc-updown-15m-1776240000,1776240000,751,0.11,0.865,0.02,0.125,0.125
btc-updown-15m-1776240000,1776240000,783.4,0.03,0.915,0.075,0.075,
btc-updown-15m-1776249900,1776249900,0.7,0.035,0.59,0.025,0.235,0.305
btc-updown-15m-1776249900,1776249900,11.6,-0.03,0.565,0.22,0.32,0.27
btc-updown-15m-1776249900,1776249900,25.5,0.04,0.595,0.23,0.27,0.31
btc-updown-15m-1776249900,1776249900,35.5,0.13,0.725,0.18,0.1,0.16
btc-updown-15m-1776249900,1776249900,45.6,0.1,0.825,0.06,0.04,0.01
btc-updown-15m-1776249900,1776249900,61.2,0.03,0.845,0.01,0.02,-0.05
btc-updown-15m-1776249900,1776249900,71.2,0.04,0.885,-0.05,-0.05,-0.09
btc-updown-15m-1776249900,1776249900,87.2,-0.03,0.855,0.04,0.03,-0.08
btc-updown-15m-1776249900,1776249900,105,0.03,0.865,0.02,-0.03,-0.1
btc-updown-15m-1776249900,1776249900,116.6,0.03,0.895,-0.01,-0.09,-0.14
btc-updown-15m-1776249900,1776249900,126.7,-0.06,0.835,0.01,-0.04,-0.08
btc-updown-15m-1776249900,1776249900,136.7,0.05,0.885,-0.05,-0.1,-0.14
btc-updown-15m-1776249900,1776249900,154.4,0.03,0.885,-0.09,-0.11,-0.26
btc-updown-15m-1776249900,1776249900,164.4,-0.04,0.845,-0.06,-0.08,-0.22
btc-updown-15m-1776249900,1776249900,174.4,-0.03,0.815,-0.03,-0.06,-0.19
btc-updown-15m-1776249900,1776249900,264.4,-0.03,0.715,-0.09,0.02,-0.22
btc-updown-15m-1776249900,1776249900,274.5,-0.06,0.625,0.05,0.07,-0.13
btc-updown-15m-1776249900,1776249900,294.4,0.03,0.655,0.08,-0.05,-0.27
btc-updown-15m-1776249900,1776249900,305.3,0.03,0.685,0.01,-0.115,-0.31
btc-updown-15m-1776249900,1776249900,315.3,0.04,0.735,-0.13,-0.25,-0.29
btc-updown-15m-1776249900,1776249900,330.9,-0.03,0.705,-0.09,-0.21,-0.27
btc-updown-15m-1776249900,1776249900,340.9,-0.08,0.625,-0.11,-0.12,-0.25
btc-updown-15m-1776249900,1776249900,365.3,-0.03,0.575,-0.08,-0.2,-0.16
btc-updown-15m-1776249900,1776249900,375.3,-0.09,0.485,0,-0.04,-0.01
btc-updown-15m-1776249900,1776249900,407.9,-0.035,0.46,0.025,-0.095,-0.125
btc-updown-15m-1776249900,1776249900,417.9,-0.07,0.385,0.05,0,-0.02
btc-updown-15m-1776249900,1776249900,431.7,0.035,0.42,-0.045,0.015,-0.055
btc-updown-15m-1776249900,1776249900,441.9,0.03,0.445,-0.09,0.01,-0.08
btc-updown-15m-1776249900,1776249900,453.2,-0.03,0.425,-0.02,-0.065,-0.15
btc-updown-15m-1776249900,1776249900,463.3,-0.06,0.365,0.09,-0.03,-0.1
btc-updown-15m-1776249900,1776249900,480.6,0.03,0.385,0.02,-0.02,-0.13
btc-updown-15m-1776249900,1776249900,490.7,0.04,0.425,-0.08,-0.06,-0.26
btc-updown-15m-1776249900,1776249900,506.2,-0.035,0.44,-0.115,-0.085,-0.295
btc-updown-15m-1776249900,1776249900,516.2,-0.08,0.355,0.01,-0.08,-0.21
btc-updown-15m-1776249900,1776249900,543.2,0.035,0.365,-0.09,-0.165,-0.21
btc-updown-15m-1776249900,1776249900,567,-0.04,0.325,-0.06,-0.185,-0.22
btc-updown-15m-1776249900,1776249900,577.1,-0.05,0.275,-0.14,-0.13,-0.2
btc-updown-15m-1776249900,1776249900,602.2,-0.055,0.23,-0.085,-0.075,-0.175
btc-updown-15m-1776249900,1776249900,612.2,-0.065,0.165,-0.02,-0.02,-0.11
btc-updown-15m-1776249900,1776249900,664.2,-0.03,0.125,-0.05,-0.07,-0.11
btc-updown-15m-1776249900,1776249900,676,-0.03,0.135,-0.07,-0.09,-0.125
btc-updown-15m-1776249900,1776249900,686,-0.03,0.105,-0.05,-0.07,-0.095
btc-updown-15m-1776249900,1776249900,696,-0.03,0.075,-0.02,-0.03,-0.065
btc-updown-15m-1776260700,1776260700,0,0.09,0.565,0.03,0.13,0.09
btc-updown-15m-1776260700,1776260700,20.4,-0.04,0.535,0.1,0.14,0.17
btc-updown-15m-1776260700,1776260700,30.4,0.06,0.595,0.1,0.08,0.11
btc-updown-15m-1776260700,1776260700,41.1,0.03,0.595,0.11,0.03,0.12
btc-updown-15m-1776260700,1776260700,51.1,0.05,0.645,0.03,0.03,0.08
btc-updown-15m-1776260700,1776260700,61.1,0.03,0.675,0,-0.02,0.06
btc-updown-15m-1776260700,1776260700,72.3,0.035,0.705,-0.08,0,-0.02
btc-updown-15m-1776260700,1776260700,99.7,-0.03,0.645,0.02,0.07,-0.11
btc-updown-15m-1776260700,1776260700,109.8,0.03,0.665,0.03,0.06,-0.14
btc-updown-15m-1776260700,1776260700,130.2,0.03,0.685,0.03,0.01,-0.09
btc-updown-15m-1776260700,1776260700,153.4,0.04,0.725,0.01,-0.13,-0.16
btc-updown-15m-1776260700,1776260700,187.4,-0.03,0.705,-0.16,-0.11,-0.05
btc-updown-15m-1776260700,1776260700,197.7,-0.035,0.67,-0.145,-0.095,-0.035
btc-updown-15m-1776260700,1776260700,207.7,-0.06,0.605,-0.09,0.01,0.08
btc-updown-15m-1776260700,1776260700,217.7,-0.06,0.545,0.05,0.02,0.11
btc-updown-15m-1776260700,1776260700,242.1,0.03,0.545,0.02,0.11,0.1
btc-updown-15m-1776260700,1776260700,254.4,-0.03,0.565,0.01,0.09,0.045
btc-updown-15m-1776260700,1776260700,264.4,0.04,0.605,0.02,0.06,0.01
btc-updown-15m-1776260700,1776260700,274.5,-0.04,0.565,0.1,0.1,0.045
btc-updown-15m-1776260700,1776260700,285.9,0.035,0.58,0.075,0.095,0.025
btc-updown-15m-1776260700,1776260700,295.9,0.045,0.625,0.05,-0.02,0.02
btc-updown-15m-1776260700,1776260700,305.9,0.04,0.665,-0.01,-0.02,-0.08
btc-updown-15m-1776260700,1776260700,316.4,-0.03,0.635,0.04,-0.06,-0.18
btc-updown-15m-1776260700,1776260700,326.4,0.05,0.685,-0.08,-0.07,-0.25
btc-updown-15m-1776260700,1776260700,336.4,-0.03,0.655,0,-0.05,-0.235
btc-updown-15m-1776260700,1776260700,348.6,-0.04,0.635,-0.07,0.01,-0.18
btc-updown-15m-1776260700,1776260700,358.6,-0.03,0.605,0.01,0.06,-0.13
btc-updown-15m-1776260700,1776260700,368.6,0.05,0.655,-0.05,-0.07,-0.16
btc-updown-15m-1776260700,1776260700,378.7,-0.09,0.565,0.08,-0.15,-0.08
btc-updown-15m-1776260700,1776260700,388.7,0.05,0.615,0.05,-0.16,-0.1
btc-updown-15m-1776260700,1776260700,408.5,0.03,0.635,-0.22,-0.18,-0.04
btc-updown-15m-1776260700,1776260700,421.7,-0.03,0.625,-0.2,-0.14,-0.04
btc-updown-15m-1776260700,1776260700,432,-0.1,0.525,-0.11,-0.04,0.08
btc-updown-15m-1776260700,1776260700,442,-0.14,0.385,0.06,0.09,0.2
btc-updown-15m-1776260700,1776260700,452,0.04,0.425,0.06,0.09,0.14
btc-updown-15m-1776260700,1776260700,464.6,0.035,0.44,0.045,0.155,0.085
btc-updown-15m-1776260700,1776260700,478.8,0.035,0.475,0.04,0.13,-0.02
btc-updown-15m-1776260700,1776260700,495.5,-0.03,0.485,0.11,0.13,0.05
btc-updown-15m-1776260700,1776260700,506.8,0.03,0.515,0.07,0.08,0.02
btc-updown-15m-1776260700,1776260700,523.5,0.03,0.555,0.06,-0.01,0.06
btc-updown-15m-1776260700,1776260700,537.6,0.03,0.595,0,-0.13,-0.04
btc-updown-15m-1776260700,1776260700,547.6,0.04,0.635,-0.07,-0.13,0.03
btc-updown-15m-1776260700,1776260700,557.6,-0.03,0.605,-0.12,-0.08,0.02
btc-updown-15m-1776260700,1776260700,575.7,-0.03,0.565,-0.02,-0.01,0.06
btc-updown-15m-1776260700,1776260700,585.7,-0.04,0.525,0.01,0.11,0.06
btc-updown-15m-1776260700,1776260700,595.7,-0.06,0.465,0.07,0.15,0.15
btc-updown-15m-1776260700,1776260700,605.7,0.08,0.545,0.01,0.08,0.19
btc-updown-15m-1776260700,1776260700,618,0.03,0.525,0.15,0.1,0.32
btc-updown-15m-1776260700,1776260700,628.5,0.03,0.555,0,0.03,0.34
btc-updown-15m-1776260700,1776260700,640.7,-0.035,0.58,0.075,0.015,0.305
btc-updown-15m-1776260700,1776260700,650.7,0.105,0.685,-0.02,-0.05,0.25
btc-updown-15m-1776260700,1776260700,660.7,-0.12,0.565,-0.02,0.1,0.41
btc-updown-15m-1776260700,1776260700,670.8,0.09,0.655,-0.06,0.09,0.335
btc-updown-15m-1776260700,1776260700,681.7,-0.03,0.615,-0.05,0.28,0.375
btc-updown-15m-1776260700,1776260700,691.7,-0.07,0.545,0.11,0.32,0.445
btc-updown-15m-1776260700,1776260700,701.7,0.04,0.585,0.18,0.31,0.405
btc-updown-15m-1776260700,1776260700,715.7,0.03,0.615,0.32,0.34,0.375
btc-updown-15m-1776260700,1776260700,725.7,0.12,0.735,0.14,0.25,0.255
btc-updown-15m-1776260700,1776260700,735.7,0.04,0.775,0.14,0.215,0.215
btc-updown-15m-1776260700,1776260700,745.7,0.16,0.935,0.02,0.055,0.055
btc-updown-15m-1776260700,1776260700,755.7,-0.06,0.875,0.11,0.115,0.115
btc-updown-15m-1776260700,1776260700,765.7,0.04,0.915,0.075,0.075,0.075
btc-updown-15m-1776260700,1776260700,775.7,0.04,0.955,0.035,0.035,0.035
btc-updown-15m-1776260700,1776260700,785.8,0.03,0.985,0.005,0.005,
btc-updown-15m-1776271500,1776271500,12.5,-0.035,0.46,0.135,0.155,0.005
btc-updown-15m-1776271500,1776271500,22.5,0.07,0.525,0.07,0.05,-0.1
btc-updown-15m-1776271500,1776271500,33.6,0.03,0.545,0.13,0.04,-0.1
btc-updown-15m-1776271500,1776271500,43.6,0.05,0.595,0.02,0.01,-0.19
btc-updown-15m-1776271500,1776271500,53.6,0.03,0.625,-0.06,-0.04,-0.15
btc-updown-15m-1776271500,1776271500,63.6,0.05,0.675,-0.09,-0.15,-0.22
btc-updown-15m-1776271500,1776271500,73.6,-0.06,0.615,-0.01,-0.16,-0.2
btc-updown-15m-1776271500,1776271500,83.6,-0.05,0.565,0.02,-0.14,-0.17
btc-updown-15m-1776271500,1776271500,97.7,-0.03,0.575,-0.09,-0.16,-0.02
btc-updown-15m-1776271500,1776271500,107.7,0.03,0.605,-0.1,-0.2,-0.02
btc-updown-15m-1776271500,1776271500,117.7,-0.03,0.575,-0.13,-0.15,0.01
btc-updown-15m-1776271500,1776271500,127.8,-0.09,0.485,-0.07,-0.03,0.17
btc-updown-15m-1776271500,1776271500,139.2,-0.035,0.45,-0.045,-0.035,0.195
btc-updown-15m-1776271500,1776271500,154.6,-0.035,0.415,0.04,0.13,0.27
btc-updown-15m-1776271500,1776271500,172.9,0.04,0.445,-0.04,0.14,0.24
btc-updown-15m-1776271500,1776271500,186.3,0.03,0.455,0.09,0.19,0.36
btc-updown-15m-1776271500,1776271500,196.3,-0.04,0.415,0.18,0.2,0.4
btc-updown-15m-1776271500,1776271500,209.6,0.03,0.445,0.14,0.16,0.32
btc-updown-15m-1776271500,1776271500,219.6,0.11,0.555,0.06,0.05,0.21
btc-updown-15m-1776271500,1776271500,242.2,0.03,0.615,0.06,0.19,0.19
btc-updown-15m-1776271500,1776271500,256.6,-0.03,0.615,-0.01,0.195,0.11
btc-updown-15m-1776271500,1776271500,266.7,-0.03,0.605,0.14,0.16,0.11
btc-updown-15m-1776271500,1776271500,276.7,0.04,0.645,0.17,0.12,0.02
btc-updown-15m-1776271500,1776271500,286.7,-0.04,0.605,0.2,0.21,0.02
btc-updown-15m-1776271500,1776271500,296.7,0.14,0.745,0.02,0.07,-0.07
btc-updown-15m-1776271500,1776271500,306.8,0.07,0.815,-0.05,-0.07,-0.25
btc-updown-15m-1776271500,1776271500,324.2,-0.035,0.8,0.035,-0.125,-0.305
btc-updown-15m-1776271500,1776271500,334.2,-0.035,0.765,0.02,-0.03,-0.26
btc-updown-15m-1776271500,1776271500,344.2,0.05,0.815,-0.09,-0.16,-0.33
btc-updown-15m-1776271500,1776271500,360.3,-0.035,0.8,-0.085,-0.155,-0.235
btc-updown-15m-1776271500,1776271500,370.3,-0.095,0.705,-0.03,-0.14,-0.23
btc-updown-15m-1776271500,1776271500,380.3,-0.04,0.665,-0.04,-0.12,-0.26
btc-updown-15m-1776271500,1776271500,390.3,0.05,0.715,-0.07,-0.2,-0.36
btc-updown-15m-1776271500,1776271500,400.3,-0.04,0.675,-0.11,-0.17,-0.38
btc-updown-15m-1776271500,1776271500,410.3,-0.05,0.625,-0.08,-0.23,-0.33
btc-updown-15m-1776271500,1776271500,420.5,0.03,0.645,-0.13,-0.08,-0.34
btc-updown-15m-1776271500,1776271500,430.5,-0.08,0.565,-0.06,-0.09,-0.22
btc-updown-15m-1776271500,1776271500,440.6,-0.035,0.54,-0.145,-0.135,-0.235
btc-updown-15m-1776271500,1776271500,451.7,-0.03,0.515,0.05,-0.16,-0.27
btc-updown-15m-1776271500,1776271500,462.4,-0.03,0.485,-0.08,-0.16,-0.275
btc-updown-15m-1776271500,1776271500,472.4,-0.05,0.435,-0.03,-0.125,-0.21
btc-updown-15m-1776271500,1776271500,482.4,0.13,0.565,-0.21,-0.21,-0.29
btc-updown-15m-1776271500,1776271500,492.4,-0.16,0.405,-0.08,-0.07,-0.17
btc-updown-15m-1776271500,1776271500,506.5,-0.03,0.375,-0.04,-0.1,-0.13
btc-updown-15m-1776271500,1776271500,516.5,-0.07,0.305,0.055,-0.09,-0.08
btc-updown-15m-1776271500,1776271500,526.5,0.03,0.335,0,-0.1,-0.12
btc-updown-15m-1776271500,1776271500,538.3,-0.035,0.31,-0.045,-0.065,-0.005
btc-updown-15m-1776271500,1776271500,548.3,0.04,0.345,-0.15,-0.08,-0.16
btc-updown-15m-1776271500,1776271500,558.3,-0.04,0.305,-0.05,-0.07,-0.12
btc-updown-15m-1776271500,1776271500,568.3,-0.04,0.265,-0.02,-0.04,-0.14
btc-updown-15m-1776271500,1776271500,578.3,-0.07,0.195,0.07,0.03,-0.02
btc-updown-15m-1776271500,1776271500,588.3,0.06,0.255,-0.02,0,0.02
btc-updown-15m-1776271500,1776271500,598.4,-0.03,0.245,-0.02,0.06,0.09
btc-updown-15m-1776271500,1776271500,608.7,0.03,0.275,-0.05,-0.09,0.12
btc-updown-15m-1776271500,1776271500,618.7,-0.03,0.235,0.03,-0.05,0.21
btc-updown-15m-1776271500,1776271500,633.7,-0.03,0.215,0.02,-0.05,0.32
btc-updown-15m-1776271500,1776271500,648.3,0.03,0.255,-0.07,0.02,0.22
btc-updown-15m-1776271500,1776271500,658.5,0.04,0.305,-0.18,0.03,0.28
btc-updown-15m-1776271500,1776271500,668.5,-0.12,0.185,-0.01,0.21,0.375
btc-updown-15m-1776271500,1776271500,680.5,-0.03,0.175,0.06,0.31,0.48
btc-updown-15m-1776271500,1776271500,690.5,-0.06,0.115,0.22,0.41,0.68
btc-updown-15m-1776271500,1776271500,700.5,0.05,0.165,0.23,0.28,0.625
btc-updown-15m-1776271500,1776271500,710.5,0.07,0.235,0.25,0.22,0.44
btc-updown-15m-1776271500,1776271500,720.5,0.1,0.335,0.19,0.25,0.44
btc-updown-15m-1776271500,1776271500,730.5,0.06,0.395,0.05,0.155,0.37
btc-updown-15m-1776271500,1776271500,740.5,0.09,0.485,-0.03,0.17,0.29
btc-updown-15m-1776271500,1776271500,750.5,0.04,0.525,0.06,0.27,0.35
btc-updown-15m-1776271500,1776271500,760.5,-0.08,0.445,0.105,0.35,0.47
btc-updown-15m-1776271500,1776271500,772.8,-0.04,0.455,0.25,0.25,0.53
btc-updown-15m-1776271500,1776271500,782.8,0.13,0.585,0.2,0.19,
btc-updown-15m-1776271500,1776271500,792.9,-0.035,0.55,0.235,0.225,
btc-updown-15m-1776271500,1776271500,802.9,0.155,0.705,0,0.08,
btc-updown-15m-1776271500,1776271500,813,0.08,0.785,-0.01,0.1,
btc-updown-15m-1776271500,1776271500,823,0.03,0.785,-0.01,0.14,
btc-updown-15m-1776271500,1776271500,833,-0.08,0.705,0.08,0.28,
btc-updown-15m-1776271500,1776271500,843.1,0.07,0.775,0.11,,
btc-updown-15m-1776271500,1776271500,855.5,0.03,0.745,0.24,,
btc-updown-15m-1776271500,1776271500,865.5,0.06,0.805,0.185,,
btc-updown-15m-1776271500,1776271500,875.5,0.09,0.895,,,
btc-updown-15m-1776271500,1776271500,885.5,0.09,0.985,,,
btc-updown-15m-1776281400,1776281400,37.3,0.03,0.525,0.1,0.25,0.28
btc-updown-15m-1776281400,1776281400,47.3,0.04,0.565,0.11,0.21,0.2
btc-updown-15m-1776281400,1776281400,57.3,0.08,0.645,0.05,0.13,0.16
btc-updown-15m-1776281400,1776281400,72.8,0.03,0.665,0.13,0.13,0.13
btc-updown-15m-1776281400,1776281400,89,0.035,0.71,0.065,0.095,0.065
btc-updown-15m-1776281400,1776281400,99,0.065,0.775,0.02,0.02,0
btc-updown-15m-1776281400,1776281400,130.8,0.03,0.795,-0.02,0.02,0.06
btc-updown-15m-1776281400,1776281400,159.8,-0.03,0.775,0.03,0,0.11
btc-updown-15m-1776281400,1776281400,170,0.03,0.805,-0.01,0.01,0.1
btc-updown-15m-1776281400,1776281400,212.4,-0.03,0.765,0.06,0.12,0.18
btc-updown-15m-1776281400,1776281400,222.4,0.04,0.805,0.05,0.08,0.15
btc-updown-15m-1776281400,1776281400,246.4,0.03,0.845,0.04,0.08,0.13
btc-updown-15m-1776281400,1776281400,267.6,0.03,0.895,0.02,0.05,0.09
btc-updown-15m-1776281400,1776281400,296.4,0.03,0.915,0.03,0.05,0.07
btc-updown-15m-1776292200,1776292200,2.5,-0.03,0.425,0.07,0.13,0.22
btc-updown-15m-1776292200,1776292200,13.6,0.03,0.455,0.06,0.16,0.21
btc-updown-15m-1776292200,1776292200,23.6,0.04,0.495,0.03,0.19,0.15
btc-updown-15m-1776292200,1776292200,47.5,0.03,0.505,0.13,0.16,0.09
btc-updown-15m-1776292200,1776292200,57.9,0.03,0.535,0.16,0.13,0.06
btc-updown-15m-1776292200,1776292200,67.9,0.04,0.575,0.07,0.09,0.02
btc-updown-15m-1776292200,1776292200,77.9,0.06,0.635,0.03,0.01,-0.05
btc-updown-15m-1776292200,1776292200,87.9,0.06,0.695,-0.03,-0.07,-0.12
btc-updown-15m-1776292200,1776292200,97.9,-0.05,0.645,0.02,-0.04,-0.15
btc-updown-15m-1776292200,1776292200,130.2,0.03,0.665,-0.07,-0.07,-0.18
btc-updown-15m-1776292200,1776292200,144.1,-0.03,0.635,-0.04,-0.06,-0.14
btc-updown-15m-1776292200,1776292200,159.1,-0.03,0.595,0,-0.1,-0.11
btc-updown-15m-1776292200,1776292200,169.1,0.03,0.625,-0.04,-0.12,-0.14
btc-updown-15m-1776292200,1776292200,179.1,-0.03,0.595,-0.02,-0.1,-0.14
btc-updown-15m-1776292200,1776292200,212.8,-0.035,0.55,-0.035,-0.055,-0.055
btc-updown-15m-1776292200,1776292200,223,-0.04,0.495,-0.01,-0.01,0.05
btc-updown-15m-1776292200,1776292200,239.4,-0.03,0.495,0,-0.04,0.05
btc-updown-15m-1776292200,1776292200,250.1,-0.03,0.485,0,-0.09,0.02
btc-updown-15m-1776292200,1776292200,301.7,-0.035,0.45,0.045,0.085,0.075
btc-updown-15m-1776292200,1776292200,311.8,-0.05,0.395,0.15,0.11,0.11
btc-updown-15m-1776292200,1776292200,321.8,-0.14,0.255,0.3,0.24,0.3
btc-updown-15m-1776292200,1776292200,331.8,0.24,0.495,0.04,0,0.02
btc-updown-15m-1776292200,1776292200,341.8,0.05,0.545,-0.04,-0.06,-0.05
btc-updown-15m-1776292200,1776292200,355.2,0.03,0.545,-0.05,-0.06,-0.05
btc-updown-15m-1776292200,1776292200,367,-0.03,0.515,-0.02,-0.01,-0.04
btc-updown-15m-1776292200,1776292200,418,0.03,0.515,0.03,-0.02,0.18
btc-updown-15m-1776292200,1776292200,428,-0.03,0.505,0,-0.03,0.41
btc-updown-15m-1776292200,1776292200,438,0.04,0.545,-0.05,-0.08,0.43
btc-updown-15m-1776292200,1776292200,451.8,-0.03,0.525,-0.04,-0.02,0.46
btc-updown-15m-1776292200,1776292200,461.8,-0.03,0.495,-0.03,0.1,0.49
btc-updown-15m-1776292200,1776292200,508.7,0.035,0.5,0.31,0.485,0.475
btc-updown-15m-1776292200,1776292200,518.7,0.075,0.575,0.36,0.41,0.4
btc-updown-15m-1776292200,1776292200,528.8,-0.12,0.455,0.53,0.53,0.52
btc-updown-15m-1776292200,1776292200,538.8,0.38,0.835,0.15,0.15,0.14
btc-updown-15m-1776292200,1776292200,548.8,0.1,0.935,0.05,0.05,0.05
btc-updown-15m-1776292200,1776292200,558.8,0.05,0.985,0,-0.01,0
btc-updown-15m-1776302100,1776302100,50.7,0.035,0.57,-0.055,-0.125,-0.055
btc-updown-15m-1776302100,1776302100,70.4,-0.03,0.525,-0.1,-0.06,0.02
btc-updown-15m-1776302100,1776302100,81.8,-0.03,0.485,-0.04,0.04,0.07
btc-updown-15m-1776302100,1776302100,91.8,-0.08,0.405,0.04,0.13,0.165
btc-updown-15m-1776302100,1776302100,101.8,0.035,0.44,0.035,0.125,0.185
btc-updown-15m-1776302100,1776302100,132,0.035,0.48,0.085,0.075,0.145
btc-updown-15m-1776302100,1776302100,142,0.04,0.525,-0.01,0.03,0.1
btc-updown-15m-1776302100,1776302100,160.1,0.035,0.57,-0.025,0.02,0.125
btc-updown-15m-1776302100,1776302100,170.1,-0.055,0.515,0.04,0.13,0.23
btc-updown-15m-1776302100,1776302100,185.6,0.03,0.515,0.07,0.155,0.26
btc-updown-15m-1776302100,1776302100,195.6,0.04,0.555,0.09,0.07,0.22
btc-updown-15m-1776302100,1776302100,220.2,0.03,0.595,0.05,0.1,0.27
btc-updown-15m-1776302100,1776302100,230.3,0.05,0.645,-0.02,0.1,0.23
btc-updown-15m-1776302100,1776302100,240.3,0.05,0.695,-0.06,0.07,0.18
btc-updown-15m-1776302100,1776302100,250.3,-0.055,0.64,0.055,0.145,0.265
btc-updown-15m-1776302100,1776302100,273.4,0.03,0.655,0.12,0.19,0.25
btc-updown-15m-1776302100,1776302100,283.4,0.07,0.725,0.05,0.14,0.16
btc-updown-15m-1776302100,1776302100,300.7,0.03,0.775,0.07,0.1,0.13
btc-updown-15m-1776302100,1776302100,311.5,-0.03,0.745,0.12,0.15,0.16
btc-updown-15m-1776302100,1776302100,321.5,0.09,0.835,0.04,0.06,0.08
btc-updown-15m-1776302100,1776302100,368.8,0.03,0.905,-0.02,0,0
btc-updown-15m-1776302100,1776302100,415.5,0.03,0.905,-0.01,-0.03,0.01
btc-updown-15m-1776302100,1776302100,469.2,-0.03,0.875,0.04,0.04,-0.19
btc-updown-15m-1776302100,1776302100,487.7,0.03,0.895,0.02,0,-0.24
btc-updown-15m-1776302100,1776302100,575.2,-0.03,0.865,-0.21,-0.22,-0.14
btc-updown-15m-1776302100,1776302100,585.2,-0.17,0.695,-0.06,-0.22,-0.07
btc-updown-15m-1776302100,1776302100,599.4,0.035,0.72,-0.085,-0.025,-0.005
btc-updown-15m-1776302100,1776302100,609.5,-0.09,0.645,-0.1,0.12,0.05
btc-updown-15m-1776302100,1776302100,636.1,-0.03,0.605,0.1,0.12,0.22
btc-updown-15m-1776302100,1776302100,646.1,-0.15,0.455,0.36,0.23,0.35
btc-updown-15m-1776302100,1776302100,656.2,0.2,0.655,0.17,0.05,0.18
btc-updown-15m-1776302100,1776302100,666.4,0.05,0.705,0.02,-0.02,0.19
btc-updown-15m-1776302100,1776302100,676.5,0.11,0.815,-0.12,-0.15,0.12
btc-updown-15m-1776302100,1776302100,693.4,-0.035,0.78,-0.095,0.045,0.145
btc-updown-15m-1776302100,1776302100,704,-0.14,0.595,0.07,0.21,0.3
btc-updown-15m-1776302100,1776302100,714,0.13,0.705,0.01,0.1,0.135
btc-updown-15m-1776302100,1776302100,730.3,-0.03,0.695,0.11,0.21,0.22
btc-updown-15m-1776302100,1776302100,742.2,0.04,0.715,0.08,0.22,0.23
btc-updown-15m-1776302100,1776302100,752.2,0.09,0.805,0.085,0.13,0.18
btc-updown-15m-1776302100,1776302100,769.4,-0.03,0.775,0.16,0.08,0.215
btc-updown-15m-1776302100,1776302100,779.5,0.12,0.885,0.05,-0.06,0.105
btc-updown-15m-1776302100,1776302100,790.5,0.03,0.915,-0.06,0,
btc-updown-15m-1776302100,1776302100,813.9,-0.03,0.905,-0.01,0.08,
btc-updown-15m-1776302100,1776302100,825.1,0.03,0.905,0.02,0.085,
btc-updown-15m-1776302100,1776302100,835.1,-0.08,0.825,0.12,0.165,
btc-updown-15m-1776302100,1776302100,845.1,0.07,0.895,0.09,,
btc-updown-15m-1776302100,1776302100,855.1,0.03,0.925,0.065,,
btc-updown-15m-1776302100,1776302100,867.4,0.035,0.96,0.03,,
btc-updown-15m-1776312900,1776312900,2.8,-0.04,0.445,0.01,0.04,0.02
btc-updown-15m-1776312900,1776312900,13.1,0.04,0.445,0.02,0.15,0.01
btc-updown-15m-1776312900,1776312900,55.4,-0.03,0.435,0.13,0.06,-0.03
btc-updown-15m-1776312900,1776312900,65.4,0.11,0.545,0.02,-0.1,-0.17
btc-updown-15m-1776312900,1776312900,75.4,0.07,0.615,-0.1,-0.16,-0.3
btc-updown-15m-1776312900,1776312900,85.4,-0.05,0.565,-0.07,-0.11,-0.19
btc-updown-15m-1776312900,1776312900,97.6,-0.035,0.53,-0.085,-0.075,-0.105
btc-updown-15m-1776312900,1776312900,109.2,-0.03,0.495,-0.04,-0.08,-0.02
btc-updown-15m-1776312900,1776312900,122.8,-0.035,0.46,-0.005,-0.085,0.015
btc-updown-15m-1776312900,1776312900,162.6,-0.03,0.425,-0.1,0.05,0.01
btc-updown-15m-1776312900,1776312900,177.2,-0.03,0.375,0.01,0.1,0.11
btc-updown-15m-1776312900,1776312900,188.7,-0.03,0.345,0.105,0.13,0.19
btc-updown-15m-1776312900,1776312900,203,0.04,0.365,0.11,-0.02,0.12
btc-updown-15m-1776312900,1776312900,213,0.05,0.425,0.05,-0.12,0.07
btc-updown-15m-1776312900,1776312900,223,0.05,0.475,-0.02,-0.04,0.02
btc-updown-15m-1776312900,1776312900,253.2,-0.035,0.44,-0.005,0.105,0.145
btc-updown-15m-1776312900,1776312900,263.2,-0.095,0.345,0.17,0.14,0.24
btc-updown-15m-1776312900,1776312900,273.2,-0.04,0.305,0.2,0.19,0.29
btc-updown-15m-1776312900,1776312900,283.3,0.13,0.435,0.11,0.06,0.16
btc-updown-15m-1776312900,1776312900,293.3,0.08,0.515,-0.03,0.03,0.08
btc-updown-15m-1776312900,1776312900,306,0.03,0.515,-0.03,0.04,-0.14
btc-updown-15m-1776312900,1776312900,317.9,-0.03,0.495,0.04,0.11,-0.14
btc-updown-15m-1776312900,1776312900,346.2,0.03,0.515,0.09,0.08,-0.18
