slug,snapshots_checked,mismatches,stale_explained,n_events
btc-updown-15m-1768991400,64,0,0,15830
btc-updown-15m-1768992300,44,0,0,10743
btc-updown-15m-1768993200,32,0,0,7805
btc-updown-15m-1768995000,22,0,0,5624
btc-updown-15m-1768995900,8,0,0,2348
btc-updown-15m-1768996800,14,0,0,3479
btc-updown-15m-1769000400,12,0,0,3359
btc-updown-15m-1769001300,18,0,0,4569
btc-updown-15m-1769002200,16,0,0,3984
btc-updown-15m-1769003100,92,10,8,22454
btc-updown-15m-1769004000,12,0,0,3433
btc-updown-15m-1769004900,30,0,0,7295
btc-updown-15m-1769005800,128,0,0,31071
btc-updown-15m-1769007600,12,0,0,3133
btc-updown-15m-1769008500,26,0,0,6325
btc-updown-15m-1769009400,124,2,2,29994
btc-updown-15m-1769010300,20,0,0,4903
btc-updown-15m-1769011200,10,0,0,2842
btc-updown-15m-1769012100,56,2,2,13792
btc-updown-15m-1769013000,14,0,0,3590
btc-updown-15m-1769013900,14,0,0,3543
btc-updown-15m-1769014800,122,4,4,29180
btc-updown-15m-1769015700,16,0,0,4224
btc-updown-15m-1769016600,38,0,0,9237
btc-updown-15m-1769018400,168,14,4,40629
btc-updown-15m-1769019300,116,2,2,27691
btc-updown-15m-1769020200,70,0,0,17108
btc-updown-15m-1769021100,16,0,0,3979
btc-updown-15m-1769022000,64,0,0,15218
btc-updown-15m-1769022900,16,0,0,4030
btc-updown-15m-1769023800,20,0,0,5211
btc-updown-15m-1769024700,54,2,2,13565
btc-updown-15m-1769025600,14,0,0,3884
btc-updown-15m-1769026500,50,0,0,12216
btc-updown-15m-1769028300,14,0,0,3547
btc-updown-15m-1769029200,30,2,2,7131
btc-updown-15m-1769030100,70,0,0,17055
btc-updown-15m-1769031000,10,0,0,2837
btc-updown-15m-1769031900,112,8,6,26585
btc-updown-15m-1769032800,92,2,2,22061
btc-updown-15m-1769033700,14,0,0,3437
btc-updown-15m-1769034600,96,0,0,23020
btc-updown-15m-1769035500,22,0,0,5435
btc-updown-15m-1769036400,14,0,0,3217
btc-updown-15m-1769037300,12,0,0,3317
btc-updown-15m-1769039100,48,2,2,11716
btc-updown-15m-1769040000,12,0,0,3333
btc-updown-15m-1769040900,14,0,0,3419
btc-updown-15m-1769041800,16,0,0,4164
btc-updown-15m-1769042700,80,4,2,19441
btc-updown-15m-1769043600,44,2,2,10636
btc-updown-15m-1769044500,16,0,0,4252
btc-updown-15m-1769045400,36,2,2,8476
btc-updown-15m-1769046300,14,0,0,3618
btc-updown-15m-1769047200,118,8,6,27974
btc-updown-15m-1769049000,22,0,0,5393
btc-updown-15m-1769049900,12,0,0,3157
btc-updown-15m-1769050800,20,2,0,4687
btc-updown-15m-1769051700,12,0,0,3190
btc-updown-15m-1769052600,16,0,0,3968
btc-updown-15m-1769053500,14,0,0,3298
btc-updown-15m-1769054400,80,4,2,19277
btc-updown-15m-1769055300,16,0,0,3934
btc-updown-15m-1769056200,46,4,4,11083
btc-updown-15m-1769057100,90,4,2,21753
btc-updown-15m-1769058900,54,2,0,12851
btc-updown-15m-1769059800,52,0,0,12411
btc-updown-15m-1769060700,42,0,0,10017
btc-updown-15m-1769061600,54,0,0,12629
btc-updown-15m-1769062500,60,2,0,14484
btc-updown-15m-1769063400,14,0,0,3438
btc-updown-15m-1769064300,70,0,0,16915
btc-updown-15m-1769065200,22,0,0,5136
btc-updown-15m-1769066100,22,0,0,5423
btc-updown-15m-1769067000,94,6,4,22449
btc-updown-15m-1769067900,14,0,0,3525
btc-updown-15m-1769069700,10,0,0,2441
btc-updown-15m-1769070600,38,0,0,9226
btc-updown-15m-1769071500,12,0,0,2993
btc-updown-15m-1769072400,10,0,0,2432
btc-updown-15m-1769073300,54,4,0,13179
btc-updown-15m-1769074200,14,2,0,3310
btc-updown-15m-1769075100,10,0,0,2627
btc-updown-15m-1769076000,110,6,2,25505
btc-updown-15m-1769076900,96,8,6,22916
btc-updown-15m-1769077800,88,2,0,20685
btc-updown-15m-1769079600,40,0,0,9435
btc-updown-15m-1769080500,56,2,0,13702
btc-updown-15m-1769081400,68,4,0,16150
btc-updown-15m-1769082300,36,0,0,8702
btc-updown-15m-1769083200,24,0,0,5831
btc-updown-15m-1769084100,78,12,12,18848
btc-updown-15m-1769085000,68,0,0,16245
btc-updown-15m-1769085900,82,4,4,19791
btc-updown-15m-1769086800,56,2,2,13338
btc-updown-15m-1769087700,12,0,0,2959
btc-updown-15m-1769088600,8,0,0,2361
btc-updown-15m-1769090400,118,4,2,28256
btc-updown-15m-1769091300,16,0,0,4011
btc-updown-15m-1769092200,94,2,2,21887
btc-updown-15m-1769093100,20,0,0,4804
btc-updown-15m-1769094000,36,2,0,8516
btc-updown-15m-1769094900,12,0,0,3270
btc-updown-15m-1769095800,14,0,0,3628
btc-updown-15m-1769096700,30,0,0,7294
btc-updown-15m-1769097600,42,0,0,10616
btc-updown-15m-1769098500,18,0,0,4524
btc-updown-15m-1769100300,94,4,2,22854
btc-updown-15m-1769101200,20,0,0,5000
btc-updown-15m-1769102100,58,2,2,14084
btc-updown-15m-1769103000,94,6,2,22417
btc-updown-15m-1769103900,24,22,22,6124
btc-updown-15m-1769104800,80,0,0,19343
btc-updown-15m-1769105700,22,0,0,5314
btc-updown-15m-1769106600,60,2,2,14681
btc-updown-15m-1769107500,10,0,0,2738
btc-updown-15m-1769108400,44,0,0,10549
btc-updown-15m-1769110200,12,0,0,2931
btc-updown-15m-1769111100,88,8,6,21170
btc-updown-15m-1769112000,58,6,4,13693
btc-updown-15m-1769112900,12,0,0,3047
btc-updown-15m-1769113800,44,0,0,10895
btc-updown-15m-1769114700,78,2,0,18888
btc-updown-15m-1769115600,14,0,0,3425
btc-updown-15m-1769116500,38,0,0,9296
btc-updown-15m-1769117400,24,2,2,5849
btc-updown-15m-1769118300,20,0,0,5004
btc-updown-15m-1769119200,20,0,0,4735
btc-updown-15m-1769121000,10,0,0,2720
btc-updown-15m-1769121900,16,0,0,3867
btc-updown-15m-1769122800,20,0,0,5111
btc-updown-15m-1769123700,28,0,0,6968
btc-updown-15m-1769124600,22,0,0,5478
btc-updown-15m-1769125500,26,0,0,6087
btc-updown-15m-1769126400,54,0,0,13121
btc-updown-15m-1769127300,14,0,0,3332
btc-updown-15m-1769128200,16,2,0,4172
btc-updown-15m-1769129100,40,0,0,9354
btc-updown-15m-1769130900,44,2,2,10897
btc-updown-15m-1769131800,10,0,0,2649
btc-updown-15m-1769132700,14,0,0,3420
btc-updown-15m-1769133600,60,6,2,14229
btc-updown-15m-1769134500,8,0,0,2231
btc-updown-15m-1769135400,88,6,2,21210
btc-updown-15m-1769136300,44,4,2,10285
btc-updown-15m-1769137200,6,0,0,1726
btc-updown-15m-1769138100,10,0,0,2409
btc-updown-15m-1769139000,74,4,0,18188
btc-updown-15m-1769139900,38,0,0,9078
btc-updown-15m-1769141700,18,0,0,4342
btc-updown-15m-1769142600,82,0,0,20103
btc-updown-15m-1769143500,92,10,6,22561
btc-updown-15m-1769144400,10,2,0,2530
btc-updown-15m-1769145300,8,0,0,2209
btc-updown-15m-1769146200,82,0,0,20185
btc-updown-15m-1769147100,78,2,0,18717
btc-updown-15m-1769148000,10,0,0,2376
btc-updown-15m-1769148900,8,0,0,2388
btc-updown-15m-1769149800,8,0,0,2205
btc-updown-15m-1769151600,76,2,0,18351
btc-updown-15m-1769152500,8,0,0,2286
btc-updown-15m-1769153400,20,0,0,4826
btc-updown-15m-1769154300,82,4,2,19947
btc-updown-15m-1769155200,84,2,0,19896
btc-updown-15m-1769156100,14,0,0,3474
btc-updown-15m-1769157000,106,6,4,25893
btc-updown-15m-1769157900,14,0,0,3441
btc-updown-15m-1769158800,38,0,0,9476
btc-updown-15m-1769159700,36,0,0,8820
btc-updown-15m-1769160600,22,0,0,5457
btc-updown-15m-1769162400,58,2,0,14002
btc-updown-15m-1769163300,32,0,0,7534
btc-updown-15m-1769164200,100,0,0,23586
btc-updown-15m-1769165100,8,0,0,2331
btc-updown-15m-1769166000,8,0,0,2386
btc-updown-15m-1769166900,74,2,2,18111
btc-updown-15m-1769167800,52,2,2,12633
btc-updown-15m-1769168700,26,2,2,5923
btc-updown-15m-1769169600,86,4,2,20799
btc-updown-15m-1769170500,94,0,0,22640
btc-updown-15m-1769172300,48,2,2,11728
btc-updown-15m-1769173200,8,0,0,2194
btc-updown-15m-1769174100,14,0,0,3292
btc-updown-15m-1769175000,28,0,0,6905
btc-updown-15m-1769175900,90,10,6,21814
btc-updown-15m-1769176800,12,0,0,3256
btc-updown-15m-1769177700,20,0,0,4988
btc-updown-15m-1769178600,12,0,0,3135
btc-updown-15m-1769179500,130,0,0,31140
btc-updown-15m-1769180400,86,2,2,20926
btc-updown-15m-1769182200,10,0,0,2690
btc-updown-15m-1769183100,14,0,0,3563
btc-updown-15m-1769184000,130,8,2,31181
btc-updown-15m-1769184900,20,0,0,5033
btc-updown-15m-1769185800,14,0,0,3687
btc-updown-15m-1769186700,30,0,0,7345
btc-updown-15m-1769187600,98,2,0,23392
btc-updown-15m-1769188500,14,0,0,3843
btc-updown-15m-1769189400,28,0,0,6704
btc-updown-15m-1769190300,12,0,0,3256
btc-updown-15m-1769191200,18,0,0,4426
btc-updown-15m-1769193000,44,0,0,10606
btc-updown-15m-1769193900,12,0,0,3105
btc-updown-15m-1769194800,26,0,0,6377
btc-updown-15m-1769195700,10,0,0,2733
btc-updown-15m-1769196600,152,2,0,36879
btc-updown-15m-1769197500,42,0,0,10169
btc-updown-15m-1769198400,22,0,0,5584
btc-updown-15m-1769199300,12,0,0,3057
btc-updown-15m-1769200200,10,0,0,2920
btc-updown-15m-1769201100,46,0,0,11229
btc-updown-15m-1769202900,88,2,2,21260
btc-updown-15m-1769203800,8,0,0,1855
btc-updown-15m-1769204700,18,0,0,4069
btc-updown-15m-1769205600,14,0,0,3584
btc-updown-15m-1769206500,14,0,0,3736
btc-updown-15m-1769207400,26,0,0,6147
btc-updown-15m-1769208300,32,2,0,7419
btc-updown-15m-1769209200,22,0,0,5552
btc-updown-15m-1769210100,74,6,4,17957
btc-updown-15m-1769211000,40,0,0,9570
btc-updown-15m-1769211900,14,0,0,3462
btc-updown-15m-1769213700,78,2,2,18327
btc-updown-15m-1769214600,46,2,0,11234
btc-updown-15m-1769215500,52,0,0,12850
btc-updown-15m-1769216400,20,0,0,5070
btc-updown-15m-1769217300,12,0,0,3218
btc-updown-15m-1769218200,40,0,0,9682
btc-updown-15m-1769219100,66,2,2,16210
btc-updown-15m-1769220000,16,0,0,3859
btc-updown-15m-1769220900,58,2,2,14087
btc-updown-15m-1769221800,10,0,0,2497
btc-updown-15m-1769223600,10,0,0,2800
btc-updown-15m-1769224500,68,6,2,16438
btc-updown-15m-1769225400,8,0,0,2263
btc-updown-15m-1769226300,14,0,0,3435
btc-updown-15m-1769227200,20,0,0,4655
btc-updown-15m-1769228100,10,0,0,2430
btc-updown-15m-1769229000,18,0,0,4299
btc-updown-15m-1769229900,8,0,0,2184
btc-updown-15m-1769230800,84,2,2,20162
btc-updown-15m-1769231700,48,0,0,11877
btc-updown-15m-1769233500,76,2,2,18554
btc-updown-15m-1769234400,30,0,0,7024
btc-updown-15m-1769235300,10,0,0,2619
btc-updown-15m-1769236200,80,6,4,19183
btc-updown-15m-1769237100,28,0,0,6668
btc-updown-15m-1769238000,54,2,0,13274
btc-updown-15m-1769238900,10,0,0,2758
btc-updown-15m-1769239800,72,4,4,17282
btc-updown-15m-1769240700,38,0,0,9074
btc-updown-15m-1769241600,72,8,4,17103
btc-updown-15m-1769242500,46,2,2,11073
btc-updown-15m-1769244300,66,6,2,16076
btc-updown-15m-1769245200,40,0,0,9635
btc-updown-15m-1769246100,14,0,0,3712
btc-updown-15m-1769247000,28,0,0,6855
btc-updown-15m-1769247900,50,2,2,12087
btc-updown-15m-1769248800,16,0,0,4088
btc-updown-15m-1769249700,68,4,2,16633
btc-updown-15m-1769250600,20,0,0,4995
btc-updown-15m-1769251500,18,0,0,4283
btc-updown-15m-1769252400,66,8,2,15987
btc-updown-15m-1769254200,52,6,6,12502
btc-updown-15m-1769255100,10,0,0,2518
btc-updown-15m-1769256000,24,2,0,5869
btc-updown-15m-1769256900,32,0,0,7702
btc-updown-15m-1769257800,32,4,4,7680
btc-updown-15m-1769258700,90,2,2,22153
btc-updown-15m-1769259600,66,0,0,16152
btc-updown-15m-1769260500,80,4,2,19528
btc-updown-15m-1769261400,56,8,8,13918
btc-updown-15m-1769262300,82,2,2,19747
btc-updown-15m-1769263200,8,0,0,2219
btc-updown-15m-1769265000,26,0,0,6230
btc-updown-15m-1769265900,12,0,0,2926
btc-updown-15m-1769266800,94,2,2,22585
btc-updown-15m-1769267700,8,0,0,1919
btc-updown-15m-1769268600,28,0,0,6701
btc-updown-15m-1769269500,14,0,0,3385
btc-updown-15m-1769270400,70,2,2,16621
btc-updown-15m-1769271300,60,0,0,14512
btc-updown-15m-1769272200,18,0,0,4463
btc-updown-15m-1769273100,8,0,0,2291
btc-updown-15m-1769274900,18,0,0,4301
btc-updown-15m-1769277600,26,2,0,6584
btc-updown-15m-1769278500,74,0,0,17804
btc-updown-15m-1769279400,58,2,2,14155
btc-updown-15m-1769280300,58,2,0,13832
btc-updown-15m-1769281200,12,2,2,3083
btc-updown-15m-1769282100,52,2,0,12894
btc-updown-15m-1769283000,12,2,2,2949
btc-updown-15m-1769283900,92,6,0,21932
btc-updown-15m-1769284800,18,0,0,4301
btc-updown-15m-1769286600,18,0,0,4389
btc-updown-15m-1769287500,60,8,6,14558
btc-updown-15m-1769288400,8,0,0,2331
btc-updown-15m-1769289300,12,0,0,2972
btc-updown-15m-1769290200,18,2,2,4338
btc-updown-15m-1769291100,40,2,0,9802
btc-updown-15m-1769292000,16,0,0,3859
btc-updown-15m-1769292900,8,0,0,2346
btc-updown-15m-1769293800,6,0,0,1876
btc-updown-15m-1769294700,10,0,0,2686
btc-updown-15m-1769295600,12,2,2,3081
btc-updown-15m-1769297400,10,0,0,2781
btc-updown-15m-1769298300,18,0,0,4268
btc-updown-15m-1769299200,16,0,0,3773
btc-updown-15m-1769300100,14,2,0,3525
btc-updown-15m-1769301000,12,0,0,3031
btc-updown-15m-1769301900,38,2,0,9076
btc-updown-15m-1769302800,28,0,0,6884
btc-updown-15m-1769303700,20,0,0,4783
btc-updown-15m-1769304600,12,0,0,2888
btc-updown-15m-1769305500,14,0,0,3367
btc-updown-15m-1769307300,28,0,0,6799
btc-updown-15m-1769308200,28,0,0,6898
btc-updown-15m-1769309100,78,6,6,18833
btc-updown-15m-1769310000,62,2,0,14939
btc-updown-15m-1769310900,10,0,0,2646
btc-updown-15m-1769311800,12,0,0,2909
btc-updown-15m-1769312700,28,0,0,7107
btc-updown-15m-1769313600,58,2,0,14050
btc-updown-15m-1769314500,76,2,2,18214
btc-updown-15m-1769315400,10,2,0,2552
btc-updown-15m-1769316300,26,0,0,6211
btc-updown-15m-1769318100,16,0,0,3812
btc-updown-15m-1769319000,14,0,0,3278
btc-updown-15m-1769319900,6,0,0,1951
btc-updown-15m-1769320800,6,0,0,1550
btc-updown-15m-1769321700,16,0,0,3798
btc-updown-15m-1769322600,52,4,2,12724
btc-updown-15m-1769323500,74,6,6,17871
btc-updown-15m-1769324400,14,0,0,3602
btc-updown-15m-1769325300,14,0,0,3504
btc-updown-15m-1769326200,10,0,0,2443
btc-updown-15m-1769328000,12,0,0,2850
btc-updown-15m-1769328900,22,0,0,5542
btc-updown-15m-1769329800,8,0,0,2288
btc-updown-15m-1769330700,100,6,6,24021
btc-updown-15m-1769331600,20,0,0,5147
btc-updown-15m-1769332500,38,0,0,9514
btc-updown-15m-1769333400,64,4,4,15568
btc-updown-15m-1769334300,12,0,0,3262
btc-updown-15m-1769335200,8,0,0,2142
btc-updown-15m-1769336100,12,0,0,3118
btc-updown-15m-1769337900,22,0,0,5272
btc-updown-15m-1769338800,32,0,0,7995
btc-updown-15m-1769339700,22,0,0,5492
btc-updown-15m-1769340600,28,0,0,6822
btc-updown-15m-1769341500,36,0,0,8753
btc-updown-15m-1769342400,46,2,0,10871
btc-updown-15m-1769343300,46,4,4,11034
btc-updown-15m-1769344200,36,0,0,8832
btc-updown-15m-1769345100,38,2,0,9282
btc-updown-15m-1769346000,48,0,0,11109
btc-updown-15m-1769346900,76,2,0,17995
btc-updown-15m-1769348700,10,0,0,2297
btc-updown-15m-1769349600,22,0,0,5233
btc-updown-15m-1769350500,12,0,0,2913
btc-updown-15m-1769351400,74,4,4,17684
btc-updown-15m-1769352300,48,0,0,11627
btc-updown-15m-1769353200,26,0,0,6131
btc-updown-15m-1769354100,102,8,4,24738
btc-updown-15m-1769355000,12,0,0,3139
btc-updown-15m-1769355900,10,0,0,2820
btc-updown-15m-1769356800,12,0,0,3016
btc-updown-15m-1769358600,96,4,2,23357
btc-updown-15m-1769359500,8,0,0,2389
btc-updown-15m-1769360400,26,0,0,6417
btc-updown-15m-1769361300,72,2,0,17462
btc-updown-15m-1769362200,42,0,0,10252
btc-updown-15m-1769363100,8,0,0,2210
btc-updown-15m-1769364000,62,2,2,14736
btc-updown-15m-1769364900,22,0,0,5623
btc-updown-15m-1769365800,16,0,0,4111
btc-updown-15m-1769366700,14,0,0,3556
btc-updown-15m-1769367600,32,0,0,7578
btc-updown-15m-1769369400,12,0,0,3128
btc-updown-15m-1769370300,14,0,0,3723
btc-updown-15m-1769371200,114,2,0,27013
btc-updown-15m-1769372100,106,2,2,25311
btc-updown-15m-1769373000,12,0,0,3295
btc-updown-15m-1769373900,14,0,0,3882
btc-updown-15m-1769374800,12,0,0,3321
btc-updown-15m-1769375700,114,2,2,26767
btc-updown-15m-1769376600,14,0,0,3505
btc-updown-15m-1769377500,48,0,0,11315
btc-updown-15m-1769379300,18,0,0,4369
btc-updown-15m-1769380200,16,0,0,3922
btc-updown-15m-1769381100,32,4,0,7799
btc-updown-15m-1769382000,72,2,0,17459
btc-updown-15m-1769382900,74,0,0,17978
btc-updown-15m-1769383800,32,0,0,8050
btc-updown-15m-1769384700,12,2,0,3046
btc-updown-15m-1769385600,10,0,0,2411
btc-updown-15m-1769386500,22,0,0,5274
btc-updown-15m-1769387400,16,0,0,3770
btc-updown-15m-1769388300,14,0,0,3414
btc-updown-15m-1769390100,18,2,0,4403
btc-updown-15m-1769391000,146,6,4,34735
btc-updown-15m-1769391900,108,4,2,26017
btc-updown-15m-1769392800,16,0,0,3657
btc-updown-15m-1769393700,12,0,0,3012
btc-updown-15m-1769394600,12,0,0,2932
btc-updown-15m-1769395500,50,2,0,12128
btc-updown-15m-1769396400,74,6,4,17998
btc-updown-15m-1769397300,18,0,0,4531
btc-updown-15m-1769398200,14,0,0,3735
btc-updown-15m-1769400000,10,2,2,2608
btc-updown-15m-1769400900,8,0,0,2200
btc-updown-15m-1769401800,60,0,0,14648
btc-updown-15m-1769402700,52,2,0,12499
btc-updown-15m-1769403600,76,4,4,18244
btc-updown-15m-1769404500,12,0,0,3163
btc-updown-15m-1769405400,92,2,0,21996
btc-updown-15m-1769406300,94,6,4,22664
btc-updown-15m-1769407200,64,0,0,15316
btc-updown-15m-1769408100,10,0,0,2717
btc-updown-15m-1769409900,108,4,2,26106
btc-updown-15m-1769410800,70,0,0,16930
btc-updown-15m-1769411700,10,0,0,2632
btc-updown-15m-1769412600,8,0,0,2155
btc-updown-15m-1769413500,14,0,0,3398
btc-updown-15m-1769414400,98,4,2,23607
btc-updown-15m-1769415300,10,0,0,2762
btc-updown-15m-1769416200,10,0,0,2672
btc-updown-15m-1769417100,28,0,0,7138
btc-updown-15m-1769418000,14,0,0,3329
btc-updown-15m-1769418900,112,4,4,27051
btc-updown-15m-1769420700,10,0,0,2681
btc-updown-15m-1769421600,10,0,0,2587
btc-updown-15m-1769422500,18,0,0,4484
btc-updown-15m-1769423400,88,2,2,20994
btc-updown-15m-1769424300,88,0,0,21403
btc-updown-15m-1769425200,12,0,0,3006
btc-updown-15m-1769426100,10,0,0,2668
btc-updown-15m-1769427000,20,0,0,4763
btc-updown-15m-1769427900,110,0,0,26999
btc-updown-15m-1769428800,84,6,4,19637
btc-updown-15m-1769430600,8,0,0,2189
btc-updown-15m-1769431500,30,0,0,7424
btc-updown-15m-1769432400,108,2,2,25423
btc-updown-15m-1769433300,20,0,0,5098
btc-updown-15m-1769434200,16,0,0,4066
btc-updown-15m-1769435100,46,0,0,11054
btc-updown-15m-1769436000,10,0,0,2542
btc-updown-15m-1769436900,150,8,8,36104
btc-updown-15m-1769437800,22,0,0,5614
btc-updown-15m-1769438700,152,6,2,36372
btc-updown-15m-1769439600,22,0,0,5370
btc-updown-15m-1769441400,16,0,0,4088
btc-updown-15m-1769442300,30,0,0,7564
btc-updown-15m-1769443200,16,0,0,4172
btc-updown-15m-1769444100,18,0,0,4674
btc-updown-15m-1769445000,16,0,0,4207
btc-updown-15m-1769445900,26,0,0,6687
btc-updown-15m-1769446800,42,0,0,10309
btc-updown-15m-1769447700,72,6,4,16817
btc-updown-15m-1769448600,30,0,0,6983
btc-updown-15m-1769449500,22,0,0,5248
btc-updown-15m-1769451300,10,0,0,2498
btc-updown-15m-1769452200,76,0,0,18279
btc-updown-15m-1769453100,8,0,0,2344
btc-updown-15m-1769454000,86,0,0,20714
btc-updown-15m-1769454900,6,0,0,1939
btc-updown-15m-1769455800,14,0,0,3713
btc-updown-15m-1769456700,10,0,0,2586
btc-updown-15m-1769457600,24,0,0,5934
btc-updown-15m-1769458500,82,2,2,19743
btc-updown-15m-1769459400,26,0,0,6613
btc-updown-15m-1769461200,12,0,0,3049
btc-updown-15m-1769462100,34,0,0,8341
btc-updown-15m-1769463000,18,0,0,4384
btc-updown-15m-1769463900,22,0,0,5502
btc-updown-15m-1769464800,42,0,0,9690
btc-updown-15m-1769465700,92,6,0,22107
btc-updown-15m-1769466600,56,2,0,13317
btc-updown-15m-1769467500,84,6,2,20159
btc-updown-15m-1769468400,50,0,0,11835
btc-updown-15m-1769469300,12,0,0,2945
btc-updown-15m-1769470200,20,0,0,4962
btc-updown-15m-1769472000,14,0,0,3548
btc-updown-15m-1769472900,10,0,0,2805
btc-updown-15m-1769473800,12,0,0,2911
btc-updown-15m-1769474700,20,2,0,4687
btc-updown-15m-1769475600,14,0,0,3714
btc-updown-15m-1769476500,10,0,0,2467
btc-updown-15m-1769477400,14,0,0,3394
btc-updown-15m-1769478300,26,0,0,6554
btc-updown-15m-1769479200,22,0,0,5129
btc-updown-15m-1769480100,16,0,0,3898
btc-updown-15m-1769481900,70,0,0,16765
btc-updown-15m-1769482800,10,0,0,2449
btc-updown-15m-1769483700,12,0,0,3239
btc-updown-15m-1769484600,14,0,0,3464
btc-updown-15m-1769485500,26,2,2,6554
btc-updown-15m-1769486400,38,0,0,9136
btc-updown-15m-1769487300,84,4,2,19816
btc-updown-15m-1769488200,8,0,0,2122
btc-updown-15m-1769489100,14,0,0,3154
btc-updown-15m-1769490000,8,0,0,2115
btc-updown-15m-1769490900,58,2,2,13924
btc-updown-15m-1769492700,60,0,0,14417
btc-updown-15m-1769493600,42,0,0,9888
btc-updown-15m-1769494500,12,0,0,3096
btc-updown-15m-1769495400,28,0,0,6965
btc-updown-15m-1769496300,38,0,0,8972
btc-updown-15m-1769497200,6,0,0,1849
btc-updown-15m-1769498100,62,4,2,14914
btc-updown-15m-1769499000,32,0,0,7822
btc-updown-15m-1769499900,8,0,0,2088
btc-updown-15m-1769500800,76,2,2,18139
btc-updown-15m-1769502600,82,4,4,19543
btc-updown-15m-1769503500,34,0,0,8214
btc-updown-15m-1769504400,10,0,0,2673
btc-updown-15m-1769505300,82,4,4,19596
btc-updown-15m-1769506200,56,4,4,13489
btc-updown-15m-1769507100,8,0,0,2187
btc-updown-15m-1769508000,10,0,0,2832
btc-updown-15m-1769508900,70,2,0,16701
btc-updown-15m-1769509800,8,0,0,2315
btc-updown-15m-1769510700,44,0,0,10501
btc-updown-15m-1769512500,58,0,0,13950
btc-updown-15m-1769513400,8,0,0,2193
btc-updown-15m-1769514300,48,2,0,11519
btc-updown-15m-1769515200,20,0,0,5083
btc-updown-15m-1769516100,62,2,2,15048
btc-updown-15m-1769517000,50,2,0,12374
btc-updown-15m-1769517900,26,0,0,6437
btc-updown-15m-1769518800,26,0,0,6197
btc-updown-15m-1769519700,14,0,0,3730
btc-updown-15m-1769520600,8,0,0,2101
btc-updown-15m-1769521500,12,0,0,2868
btc-updown-15m-1769523300,128,4,2,30474
btc-updown-15m-1769524200,20,0,0,4883
btc-updown-15m-1769525100,100,0,0,24319
btc-updown-15m-1769526000,24,0,0,6069
btc-updown-15m-1769526900,16,0,0,4151
btc-updown-15m-1769527800,98,6,6,23655
btc-updown-15m-1769528700,14,0,0,3541
btc-updown-15m-1769529600,14,0,0,3393
btc-updown-15m-1769530500,66,0,0,15896
btc-updown-15m-1769531400,18,0,0,4458
btc-updown-15m-1769533200,14,0,0,3356
btc-updown-15m-1769534100,54,0,0,13113
btc-updown-15m-1769535000,12,0,0,3333
btc-updown-15m-1769535900,16,0,0,4207
btc-updown-15m-1769536800,54,2,2,12836
btc-updown-15m-1769537700,6,0,0,1715
btc-updown-15m-1769538600,98,2,0,23650
btc-updown-15m-1769539500,14,0,0,3338
btc-updown-15m-1769540400,32,0,0,7756
btc-updown-15m-1769541300,86,6,2,20814
btc-updown-15m-1769542200,12,0,0,3209
btc-updown-15m-1769544000,14,0,0,3370
btc-updown-15m-1769544900,14,0,0,3621
btc-updown-15m-1769545800,14,0,0,3409
btc-updown-15m-1769546700,14,0,0,3735
btc-updown-15m-1769547600,112,10,6,26297
btc-updown-15m-1769548500,20,0,0,5098
btc-updown-15m-1769549400,54,0,0,13018
btc-updown-15m-1769550300,12,0,0,3194
btc-updown-15m-1769551200,44,0,0,10625
btc-updown-15m-1769552100,86,2,0,20344
btc-updown-15m-1769553900,44,0,0,10736
btc-updown-15m-1769554800,40,0,0,9540
btc-updown-15m-1769555700,8,0,0,2408
btc-updown-15m-1769556600,16,0,0,3708
btc-updown-15m-1769557500,10,0,0,2435
btc-updown-15m-1769558400,62,2,2,14662
btc-updown-15m-1769559300,22,0,0,5330
btc-updown-15m-1769560200,16,0,0,3977
btc-updown-15m-1769561100,12,0,0,3041
btc-updown-15m-1769562000,10,0,0,2860
btc-updown-15m-1769563800,64,2,0,15292
btc-updown-15m-1769564700,20,0,0,4786
btc-updown-15m-1769565600,12,0,0,3015
btc-updown-15m-1769566500,28,0,0,6679
btc-updown-15m-1769567400,10,0,0,2409
btc-updown-15m-1769568300,16,2,0,3813
btc-updown-15m-1769569200,8,0,0,2415
btc-updown-15m-1769570100,64,2,2,15524
btc-updown-15m-1769571000,100,6,2,24139
btc-updown-15m-1769571900,16,0,0,4077
btc-updown-15m-1769572800,10,0,0,2552
btc-updown-15m-1769574600,36,6,2,8299
btc-updown-15m-1769575500,80,0,0,19248
btc-updown-15m-1769576400,82,4,4,19509
btc-updown-15m-1769577300,38,4,2,9258
btc-updown-15m-1769578200,30,0,0,6911
btc-updown-15m-1769579100,12,0,0,2899
btc-updown-15m-1769580000,12,0,0,3057
btc-updown-15m-1769580900,46,0,0,10999
btc-updown-15m-1769581800,80,4,0,19346
btc-updown-15m-1769582700,10,0,0,2598
btc-updown-15m-1769584500,36,2,2,8402
btc-updown-15m-1769585400,28,2,0,6964
btc-updown-15m-1769586300,12,0,0,3205
btc-updown-15m-1769587200,76,4,0,18488
btc-updown-15m-1769588100,12,0,0,2978
btc-updown-15m-1769589000,16,0,0,3776
btc-updown-15m-1769589900,8,0,0,2192
btc-updown-15m-1769590800,48,0,0,11808
btc-updown-15m-1769591700,34,0,0,8043
btc-updown-15m-1769592600,10,0,0,2666
btc-updown-15m-1769593500,12,0,0,3123
